,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
378,4,9:32.0,D. Dedmon enters the game for T. Dorsey,,79,81
379,4,9:22.0,K. Bazemore makes 2-pt jump shot from 10 ft,,81,81
380,4,9:14.0,,C. Miles misses 3-pt jump shot from 24 ft,81,81
381,4,9:11.0,,Offensive rebound by J. Poeltl,81,81
382,4,8:53.0,,P. Siakam makes 2-pt jump shot from 11 ft (assist by J. Poeltl),81,83
383,4,8:34.0,I. Taylor misses 3-pt jump shot from 24 ft,,81,83
384,4,8:33.0,Offensive rebound by Team,,81,83
385,4,8:33.0,Personal foul by C. Miles (drawn by D. Dedmon),,81,83
386,4,8:33.0,D. Schröder enters the game for I. Taylor,,81,83
387,4,8:22.0,Turnover by K. Bazemore (bad pass; steal by J. Poeltl),,81,83
388,4,8:20.0,,Turnover by D. Wright (bad pass; steal by D. Schröder),81,83
389,4,8:07.0,D. Schröder misses 2-pt jump shot from 8 ft,,81,83
390,4,8:04.0,,Defensive rebound by P. Siakam,81,83
391,4,7:54.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by P. Siakam),81,86
392,4,7:54.0,,Shooting foul by D. Dedmon (drawn by C. Miles),81,86
393,4,7:54.0,,C. Miles misses free throw 1 of 1,81,86
394,4,7:51.0,Defensive rebound by D. Dedmon,,81,86
395,4,7:45.0,D. Schröder makes 2-pt layup from 1 ft,,83,86
396,4,7:29.0,,F. VanVleet misses 2-pt jump shot from 2 ft,83,86
397,4,7:25.0,,Offensive rebound by J. Poeltl,83,86
398,4,7:25.0,,J. Poeltl misses 2-pt layup at rim,83,86
399,4,7:24.0,,Offensive rebound by J. Poeltl,83,86
400,4,7:14.0,,J. Poeltl misses 2-pt layup from 1 ft,83,86
401,4,7:08.0,,Offensive rebound by D. Wright,83,86
402,4,7:08.0,,D. Wright makes 2-pt layup at rim,83,88
403,4,7:06.0,Atlanta full timeout,,83,88
404,4,7:06.0,M. Muscala enters the game for D. Dedmon,,83,88
405,4,6:48.0,D. Schröder misses 2-pt layup from 2 ft,,83,88
406,4,6:44.0,Offensive rebound by J. Collins,,83,88
407,4,6:43.0,J. Collins makes 2-pt layup from 1 ft,,85,88
408,4,6:30.0,,D. Wright makes 2-pt layup from 1 ft,85,90
409,4,6:12.0,M. Muscala misses 2-pt dunk from 1 ft (block by J. Poeltl),,85,90
410,4,6:09.0,,Defensive rebound by C. Miles,85,90
411,4,6:05.0,,J. Poeltl misses 2-pt dunk from 2 ft (block by T. Prince),85,90
412,4,6:02.0,,Offensive rebound by J. Poeltl,85,90
413,4,5:59.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),85,93
414,4,5:42.0,K. Bazemore misses 2-pt layup from 1 ft,,85,93
415,4,5:41.0,,Defensive rebound by P. Siakam,85,93
416,4,5:40.0,,Personal foul by K. Bazemore (drawn by P. Siakam),85,93
417,4,5:40.0,T. Dorsey enters the game for J. Collins,,85,93
418,4,5:40.0,J. Morris enters the game for K. Bazemore,,85,93
419,4,5:27.0,,C. Miles misses 3-pt jump shot from 24 ft,85,93
420,4,5:24.0,Defensive rebound by T. Prince,,85,93
421,4,5:11.0,Turnover by T. Prince (out of bounds lost ball),,85,93
422,4,4:58.0,,F. VanVleet misses 2-pt jump shot from 17 ft,85,93
423,4,4:55.0,Defensive rebound by T. Prince,,85,93
424,4,4:47.0,D. Schröder misses 2-pt jump shot from 13 ft,,85,93
425,4,4:44.0,,Defensive rebound by C. Miles,85,93
426,4,4:28.0,,D. Wright misses 2-pt layup from 3 ft,85,93
427,4,4:27.0,Defensive rebound by J. Morris,,85,93
428,4,4:26.0,Turnover by J. Morris (bad pass; steal by F. VanVleet),,85,93
429,4,4:14.0,,D. Wright makes 2-pt layup from 1 ft (assist by F. VanVleet),85,95
430,4,4:14.0,Atlanta full timeout,,85,95
431,4,4:14.0,,D. DeRozan enters the game for P. Siakam,85,95
432,4,4:14.0,,K. Lowry enters the game for D. Wright,85,95
433,4,4:14.0,K. Bazemore enters the game for T. Prince,,85,95
434,4,4:14.0,D. Dedmon enters the game for M. Muscala,,85,95
435,4,4:14.0,J. Collins enters the game for T. Dorsey,,85,95
436,4,3:54.0,Turnover by J. Collins (lost ball; steal by F. VanVleet),,85,95
437,4,3:45.0,,J. Poeltl makes 2-pt dunk from 2 ft (assist by K. Lowry),85,97
438,4,3:26.0,Turnover by D. Schröder (bad pass; steal by J. Poeltl),,85,97
439,4,3:17.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by D. DeRozan),85,99
440,4,2:52.0,J. Collins misses 2-pt jump shot from 16 ft,,85,99
441,4,2:49.0,,Defensive rebound by J. Poeltl,85,99
442,4,2:35.0,,Shooting foul by K. Bazemore (drawn by D. DeRozan),85,99
443,4,2:35.0,,D. DeRozan makes free throw 1 of 2,85,100
444,4,2:35.0,,D. DeRozan makes free throw 2 of 3,85,101
445,4,2:35.0,I. Taylor enters the game for D. Schröder,,85,101
446,4,2:35.0,T. Dorsey enters the game for K. Bazemore,,85,101
447,4,2:35.0,J. Magette enters the game for J. Collins,,85,101
448,4,2:35.0,,D. DeRozan makes free throw 3 of 3,85,102
449,4,2:22.0,,Offensive charge foul by T. Dorsey (drawn by C. Miles),85,102
450,4,2:22.0,Turnover by T. Dorsey (offensive foul),,85,102
451,4,2:22.0,,N. Powell enters the game for K. Lowry,85,102
452,4,2:22.0,M. Plumlee enters the game for I. Taylor,,85,102
453,4,1:59.0,,C. Miles makes 2-pt jump shot from 3 ft (assist by D. DeRozan),85,104
454,4,1:47.0,J. Morris makes 2-pt jump shot from 2 ft (assist by J. Magette),,87,104
455,4,1:29.0,,N. Powell misses 3-pt jump shot from 22 ft,87,104
456,4,1:26.0,Defensive rebound by D. Dedmon,,87,104
457,4,1:22.0,Personal take foul by D. DeRozan (drawn by J. Magette),,87,104
458,4,1:22.0,,L. Nogueira enters the game for C. Miles,87,104
459,4,1:22.0,,A. McKinnie enters the game for D. DeRozan,87,104
460,4,1:22.0,,M. Miller enters the game for J. Poeltl,87,104
461,4,1:08.0,T. Dorsey misses 2-pt layup from 1 ft,,87,104
462,4,1:05.0,Offensive rebound by M. Plumlee,,87,104
463,4,1:05.0,M. Plumlee misses 2-pt layup at rim,,87,104
464,4,1:05.0,Offensive rebound by M. Plumlee,,87,104
465,4,1:05.0,Shooting foul by A. McKinnie (drawn by M. Plumlee),,87,104
466,4,1:05.0,M. Plumlee misses free throw 1 of 2,,87,104
467,4,1:05.0,Offensive rebound by Team,,87,104
468,4,1:05.0,M. Plumlee makes free throw 2 of 2,,88,104
469,4,0:55.0,,Shooting foul by T. Dorsey (drawn by N. Powell),88,104
470,4,0:55.0,,N. Powell makes free throw 1 of 2,88,105
471,4,0:55.0,I. Taylor enters the game for T. Dorsey,,88,105
472,4,0:55.0,,N. Powell makes free throw 2 of 2,88,106
473,4,0:42.0,I. Taylor misses 2-pt jump shot from 2 ft,,88,106
474,4,0:41.0,Offensive rebound by D. Dedmon,,88,106
475,4,0:41.0,D. Dedmon makes 2-pt layup from 1 ft,,90,106
476,4,0:23.0,,Turnover by N. Powell (lost ball; steal by J. Magette),90,106
477,4,0:19.0,Turnover by J. Magette (bad pass; steal by F. VanVleet),,90,106
