,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
377,4,4:47.0,J. Henson makes 2-pt layup at rim (assist by E. Bledsoe),,87,79
378,4,4:33.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by R. Westbrook),87,82
379,4,4:12.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,89,82
380,4,3:54.0,,C. Anthony misses 2-pt jump shot from 21 ft,89,82
381,4,3:51.0,Defensive rebound by J. Henson,,89,82
382,4,3:34.0,J. Henson misses 2-pt jump shot from 6 ft,,89,82
383,4,3:32.0,,Defensive rebound by S. Adams,89,82
384,4,3:21.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by R. Felton),89,85
385,4,3:02.0,E. Bledsoe makes 2-pt layup from 1 ft,,91,85
386,4,2:36.0,,Shooting foul by E. Bledsoe (drawn by R. Felton),91,85
387,4,2:36.0,Milwaukee full timeout,,91,85
388,4,2:36.0,,A. Roberson enters the game for J. Huestis,91,85
389,4,2:36.0,,R. Felton makes free throw 1 of 3,91,86
390,4,2:36.0,,R. Felton misses free throw 2 of 3,91,86
391,4,2:36.0,,Offensive rebound by Team,91,86
392,4,2:36.0,,R. Felton misses free throw 3 of 3,91,86
393,4,2:32.0,Defensive rebound by T. Snell,,91,86
394,4,2:13.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,91,86
395,4,2:13.0,Offensive rebound by G. Antetokounmpo,,91,86
396,4,2:11.0,G. Antetokounmpo makes 2-pt layup at rim,,93,86
397,4,1:48.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Felton),93,89
398,4,1:25.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,93,89
399,4,1:20.0,,Defensive rebound by A. Roberson,93,89
400,4,1:07.0,,Shooting foul by T. Snell (drawn by R. Westbrook),93,89
401,4,1:07.0,,R. Westbrook misses free throw 1 of 2,93,89
402,4,1:07.0,,Offensive rebound by Team,93,89
403,4,1:07.0,,C. Anthony misses 2-pt layup from 4 ft,93,89
404,4,1:07.0,,Offensive rebound by S. Adams,93,89
405,4,1:07.0,,R. Westbrook misses free throw 2 of 2,93,89
406,4,1:06.0,,Offensive rebound by C. Anthony,93,89
407,4,1:06.0,,Personal foul by J. Henson (drawn by S. Adams),93,89
408,4,1:06.0,,S. Adams makes free throw 1 of 2,93,90
409,4,1:06.0,,S. Adams misses free throw 2 of 2,93,90
410,4,1:06.0,,Turnover by C. Anthony (turnover),93,90
411,4,0:58.0,T. Snell misses 3-pt jump shot from 24 ft,,93,90
412,4,0:56.0,,Defensive rebound by R. Westbrook,93,90
413,4,0:42.0,,R. Westbrook misses 3-pt jump shot from 24 ft,93,90
414,4,0:39.0,Defensive rebound by G. Antetokounmpo,,93,90
415,4,0:19.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,95,90
416,4,0:18.0,,Oklahoma City full timeout,95,90
417,4,0:18.0,,J. Huestis enters the game for A. Roberson,95,90
418,4,0:18.0,M. Brogdon enters the game for J. Henson,,95,90
419,4,0:15.0,,R. Westbrook makes 2-pt dunk at rim,95,92
420,4,0:12.0,Personal take foul by S. Adams (drawn by E. Bledsoe),,95,92
421,4,0:10.0,Personal take foul by S. Adams (drawn by E. Bledsoe),,95,92
422,4,0:10.0,E. Bledsoe misses free throw 1 of 2,,95,92
423,4,0:10.0,Offensive rebound by Team,,95,92
424,4,0:10.0,E. Bledsoe misses free throw 2 of 2,,95,92
425,4,0:10.0,,Defensive rebound by R. Westbrook,95,92
426,4,0:10.0,,Oklahoma City full timeout,95,92
427,4,0:05.0,,R. Westbrook makes 3-pt jump shot from 26 ft (assist by R. Felton),95,95
428,4,0:04.0,Milwaukee full timeout,,95,95
429,4,0:04.0,,J. Grant enters the game for S. Adams,95,95
430,4,0:00.0,G. Antetokounmpo makes 2-pt dunk at rim,,97,95
431,4,0:00.0,,R. Westbrook misses 3-pt jump shot from 68 ft,97,95
432,4,0:00.0,,Offensive rebound by Team,97,95
