,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
370,4,2:01.0,D. Favors makes free throw 1 of 2,,114,97
371,4,2:01.0,,G. Papagiannis enters the game for W. Cauley-Stein,114,97
372,4,2:01.0,D. Favors makes free throw 2 of 2,,115,97
373,4,1:53.0,,J. Jackson misses 2-pt jump shot from 16 ft,115,97
374,4,1:50.0,Defensive rebound by R. Hood,,115,97
375,4,1:38.0,R. Hood makes 2-pt jump shot from 19 ft,,117,97
376,4,1:24.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by G. Hill),117,100
377,4,1:09.0,Shooting foul by B. Bogdanović (drawn by D. Mitchell),,117,100
378,4,1:09.0,D. Mitchell makes free throw 1 of 2,,118,100
379,4,1:09.0,R. O'Neale enters the game for J. Ingles,,118,100
380,4,1:09.0,R. Neto enters the game for R. Rubio,,118,100
381,4,1:09.0,E. Udoh enters the game for D. Favors,,118,100
382,4,1:09.0,D. Mitchell misses free throw 2 of 2,,118,100
383,4,1:06.0,,Defensive rebound by G. Papagiannis,118,100
384,4,0:51.0,,G. Papagiannis misses 2-pt hook shot from 8 ft,118,100
385,4,0:48.0,Defensive rebound by R. O'Neale,,118,100
386,4,0:33.0,D. Mitchell makes 2-pt layup at rim,,120,100
387,4,0:26.0,,G. Hill makes 3-pt jump shot from 25 ft,120,103
388,4,0:17.0,Turnover by R. Neto (bad pass),,120,103
389,4,0:06.0,,G. Papagiannis makes 2-pt layup at rim (assist by G. Hill),120,105
