,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
375,4,6:35.0,Defensive rebound by J. Harris,,99,83
376,4,6:35.0,Turnover by D. Russell (discontinued dribble),,99,83
377,4,6:25.0,,Turnover by S. Mack (bad pass),99,83
378,4,6:25.0,J. Allen enters the game for D. Cunningham,,99,83
379,4,6:12.0,J. Allen makes 2-pt dunk at rim (assist by D. Russell),,101,83
380,4,6:12.0,Shooting foul by D. Augustin (drawn by J. Allen),,101,83
381,4,6:12.0,J. Allen makes free throw 1 of 1,,102,83
382,4,5:55.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by S. Mack),102,85
383,4,5:41.0,R. Hollis-Jefferson misses 2-pt hook shot from 3 ft,,102,85
384,4,5:38.0,,Defensive rebound by N. Vučević,102,85
385,4,5:31.0,,A. Gordon misses 3-pt jump shot from 25 ft,102,85
386,4,5:28.0,Defensive rebound by D. Russell,,102,85
387,4,5:28.0,Brooklyn full timeout,,102,85
388,4,5:17.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by D. Russell),,104,85
389,4,4:56.0,,S. Mack makes 3-pt jump shot from 26 ft (assist by N. Vučević),104,88
390,4,4:45.0,Personal foul by S. Mack (drawn by D. Russell),,104,88
391,4,4:45.0,,J. Artis enters the game for A. Gordon,104,88
392,4,4:45.0,,R. Purvis enters the game for N. Vučević,104,88
393,4,4:45.0,,K. Birch enters the game for D. Augustin,104,88
394,4,4:38.0,Turnover by D. Russell (bad pass; steal by M. Hezonja),,104,88
395,4,4:32.0,,M. Hezonja misses 2-pt layup from 2 ft,104,88
396,4,4:27.0,,Offensive rebound by K. Birch,104,88
397,4,4:25.0,,K. Birch makes 2-pt dunk from 1 ft,104,90
398,4,3:57.0,A. Crabbe misses 3-pt jump shot from 22 ft,,104,90
399,4,3:55.0,,Defensive rebound by S. Mack,104,90
400,4,3:51.0,,M. Hezonja makes 2-pt jump shot from 2 ft,104,92
401,4,3:51.0,,Shooting foul by J. Harris (drawn by M. Hezonja),104,92
402,4,3:51.0,C. LeVert enters the game for J. Harris,,104,92
403,4,3:51.0,,M. Hezonja makes free throw 1 of 1,104,93
404,4,3:32.0,D. Russell makes 2-pt layup from 2 ft (assist by C. LeVert),,106,93
405,4,3:16.0,,J. Artis makes 2-pt jump shot from 5 ft,106,95
406,4,2:56.0,Shooting foul by J. Artis (drawn by D. Russell),,106,95
407,4,2:56.0,D. Russell makes free throw 1 of 2,,107,95
408,4,2:56.0,D. Russell makes free throw 2 of 2,,108,95
409,4,2:42.0,,M. Hezonja misses 2-pt jump shot from 19 ft,108,95
410,4,2:41.0,,Offensive rebound by K. Birch,108,95
411,4,2:37.0,,K. Birch makes 2-pt layup from 2 ft (assist by R. Purvis),108,97
412,4,2:22.0,Offensive foul by J. Allen (drawn by R. Purvis),,108,97
413,4,2:22.0,Turnover by J. Allen (offensive foul),,108,97
414,4,2:12.0,,S. Mack misses 2-pt layup from 2 ft (block by J. Allen),108,97
415,4,2:08.0,Defensive rebound by D. Russell,,108,97
416,4,2:06.0,C. LeVert makes 2-pt dunk from 1 ft (assist by D. Russell),,110,97
417,4,1:37.0,,R. Purvis misses 3-pt jump shot from 25 ft,110,97
418,4,1:36.0,,Offensive rebound by K. Birch,110,97
419,4,1:36.0,,Turnover by K. Birch (out of bounds lost ball),110,97
420,4,1:11.0,C. LeVert misses 3-pt jump shot from 27 ft,,110,97
421,4,1:09.0,,Defensive rebound by K. Birch,110,97
422,4,1:02.0,,M. Hezonja makes 2-pt layup from 2 ft (assist by S. Mack),110,99
423,4,0:37.0,R. Hollis-Jefferson misses 2-pt jump shot from 14 ft,,110,99
424,4,0:35.0,,Defensive rebound by R. Purvis,110,99
425,4,0:35.0,,Shooting foul by C. LeVert (drawn by R. Purvis),110,99
426,4,0:35.0,,R. Purvis makes free throw 1 of 2,110,100
427,4,0:35.0,,R. Purvis makes free throw 2 of 2,110,101
428,4,0:14.0,Shooting foul by M. Hezonja (drawn by J. Allen),,110,101
429,4,0:14.0,J. Allen misses free throw 1 of 2,,110,101
430,4,0:14.0,Offensive rebound by Team,,110,101
431,4,0:14.0,J. Allen makes free throw 2 of 2,,111,101
432,4,0:04.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by K. Birch),111,104
