,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
390,4,2:57.0,K. Love misses 3-pt jump shot from 22 ft,,108,100
391,4,2:54.0,,Defensive rebound by C. Lee,108,100
392,4,2:50.0,,Turnover by T. Burke (bad pass),108,100
393,4,2:29.0,J. Clarkson makes 3-pt jump shot from 25 ft,,111,100
394,4,2:18.0,,T. Burke makes 2-pt layup at rim,111,102
395,4,1:57.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by L. James),,114,102
396,4,1:47.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by T. Burke),114,105
397,4,1:27.0,L. James makes 3-pt jump shot from 27 ft,,117,105
398,4,1:19.0,,Shooting foul by J. Smith (drawn by T. Burke),117,105
399,4,1:19.0,,T. Burke makes free throw 1 of 2,117,106
400,4,1:19.0,,T. Burke misses free throw 2 of 2,117,106
401,4,1:17.0,Defensive rebound by L. James,,117,106
402,4,1:05.0,Personal foul by L. Thomas (drawn by J. Clarkson),,117,106
403,4,1:05.0,,D. Dotson enters the game for L. Thomas,117,106
404,4,1:05.0,J. Clarkson makes free throw 1 of 2,,118,106
405,4,1:05.0,C. Osman enters the game for K. Love,,118,106
406,4,1:05.0,A. Žižić enters the game for L. James,,118,106
407,4,1:05.0,J. Holland enters the game for J. Green,,118,106
408,4,1:05.0,J. Clarkson makes free throw 2 of 2,,119,106
409,4,0:54.0,,T. Burke misses 3-pt jump shot from 26 ft,119,106
410,4,0:51.0,Defensive rebound by J. Smith,,119,106
411,4,0:41.0,A. Žižić makes 2-pt layup from 1 ft (assist by J. Smith),,121,106
412,4,0:34.0,,F. Ntilikina misses 2-pt jump shot from 22 ft,121,106
413,4,0:32.0,,Offensive rebound by F. Ntilikina,121,106
414,4,0:30.0,,D. Dotson misses 3-pt jump shot from 23 ft,121,106
415,4,0:25.0,Defensive rebound by C. Osman,,121,106
416,4,0:24.0,J. Smith makes 2-pt layup at rim (assist by C. Osman),,123,106
417,4,0:11.0,,C. Lee makes 3-pt jump shot from 25 ft,123,109
