,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DENVER_ACTION,SAN ANTONIO_SCORE,DENVER_SCORE
384,4,7:11.0,J. Lauvergne makes 2-pt layup from 2 ft (assist by B. Forbes),,102,104
385,4,6:51.0,,W. Barton makes 2-pt layup from 3 ft (assist by D. Harris),102,106
386,4,6:41.0,B. Forbes misses 3-pt jump shot from 24 ft,,102,106
387,4,6:38.0,Offensive rebound by D. Green,,102,106
388,4,6:27.0,Shooting foul by T. Lyles (drawn by B. Forbes),,102,106
389,4,6:27.0,B. Forbes misses free throw 1 of 2,,102,106
390,4,6:27.0,Offensive rebound by Team,,102,106
391,4,6:27.0,,N. Jokić enters the game for T. Lyles,102,106
392,4,6:27.0,P. Gasol enters the game for J. Lauvergne,,102,106
393,4,6:27.0,B. Forbes makes free throw 2 of 2,,103,106
394,4,6:11.0,,G. Harris makes 2-pt jump shot from 12 ft (assist by N. Jokić),103,108
395,4,6:02.0,Personal foul by D. Harris (drawn by D. Murray),,103,108
396,4,6:02.0,,W. Chandler enters the game for D. Harris,103,108
397,4,6:02.0,K. Anderson enters the game for B. Forbes,,103,108
398,4,6:02.0,D. Bertāns enters the game for D. Green,,103,108
399,4,5:49.0,Turnover by P. Mills (bad pass; steal by W. Chandler),,103,108
400,4,5:43.0,,G. Harris misses 2-pt layup from 2 ft (block by D. Murray),103,108
401,4,5:40.0,,Offensive rebound by J. Murray,103,108
402,4,5:37.0,,N. Jokić misses 3-pt jump shot from 25 ft,103,108
403,4,5:34.0,,Offensive rebound by J. Murray,103,108
404,4,5:23.0,,N. Jokić misses 3-pt jump shot from 25 ft,103,108
405,4,5:17.0,Defensive rebound by P. Gasol,,103,108
406,4,5:11.0,P. Mills misses 3-pt jump shot from 24 ft,,103,108
407,4,5:08.0,,Defensive rebound by W. Chandler,103,108
408,4,4:45.0,,W. Chandler misses 3-pt jump shot from 26 ft,103,108
409,4,4:44.0,,Offensive rebound by Team,103,108
410,4,4:44.0,,Turnover by Team (shot clock),103,108
411,4,4:33.0,Turnover by D. Murray (bad pass),,103,108
412,4,4:15.0,,Personal foul by D. Murray (drawn by N. Jokić),103,108
413,4,4:09.0,,G. Harris makes 2-pt dunk from 2 ft (assist by N. Jokić),103,110
414,4,3:55.0,Turnover by D. Murray (lost ball; steal by G. Harris),,103,110
415,4,3:49.0,,W. Chandler makes 2-pt layup from 1 ft (assist by W. Barton),103,112
416,4,3:35.0,D. Bertāns misses 3-pt jump shot from 25 ft,,103,112
417,4,3:33.0,Offensive rebound by D. Murray,,103,112
418,4,3:25.0,K. Anderson misses 2-pt layup from 2 ft,,103,112
419,4,3:23.0,,Defensive rebound by N. Jokić,103,112
420,4,3:19.0,,W. Chandler makes 2-pt layup from 2 ft (assist by N. Jokić),103,114
421,4,3:17.0,San Antonio full timeout,,103,114
422,4,3:17.0,J. Lauvergne enters the game for K. Anderson,,103,114
423,4,3:17.0,T. Parker enters the game for D. Murray,,103,114
424,4,3:17.0,D. Green enters the game for P. Gasol,,103,114
425,4,3:01.0,T. Parker misses 2-pt layup from 1 ft,,103,114
426,4,2:59.0,,Defensive rebound by N. Jokić,103,114
427,4,2:42.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),103,117
428,4,2:21.0,J. Lauvergne makes 2-pt layup from 1 ft,,105,117
429,4,2:09.0,,Turnover by J. Murray (lost ball; steal by T. Parker),105,117
430,4,2:06.0,Personal foul by J. Murray (drawn by T. Parker),,105,117
431,4,1:59.0,D. Green misses 3-pt jump shot from 23 ft,,105,117
432,4,1:56.0,,Defensive rebound by J. Murray,105,117
433,4,1:35.0,,J. Murray misses 3-pt jump shot from 25 ft,105,117
434,4,1:31.0,Defensive rebound by D. Bertāns,,105,117
435,4,1:29.0,J. Lauvergne makes 2-pt dunk from 1 ft (assist by T. Parker),,107,117
436,4,1:09.0,,W. Barton misses 3-pt jump shot from 24 ft,107,117
437,4,1:07.0,Defensive rebound by J. Lauvergne,,107,117
438,4,0:57.0,Turnover by J. Lauvergne (bad pass),,107,117
439,4,0:38.0,,G. Harris misses 2-pt layup from 2 ft,107,117
440,4,0:37.0,,Offensive rebound by N. Jokić,107,117
441,4,0:33.0,,Personal take foul by D. Green (drawn by N. Jokić),107,117
442,4,0:33.0,,M. Morris enters the game for G. Harris,107,117
443,4,0:33.0,,M. Beasley enters the game for N. Jokić,107,117
444,4,0:33.0,,T. Lyles enters the game for W. Chandler,107,117
445,4,0:33.0,,D. Arthur enters the game for J. Murray,107,117
446,4,0:33.0,B. Paul enters the game for P. Mills,,107,117
447,4,0:33.0,D. White enters the game for J. Lauvergne,,107,117
448,4,0:33.0,D. Hilliard enters the game for T. Parker,,107,117
449,4,0:33.0,B. Forbes enters the game for D. Green,,107,117
450,4,0:17.0,,Turnover by D. Arthur (bad pass),107,117
451,4,0:10.0,D. White makes 2-pt jump shot from 16 ft,,109,117
