,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
376,4,8:16.0,C. LeVert misses 2-pt layup from 3 ft (block by J. Embiid),,91,94
377,4,8:12.0,,Defensive rebound by J. Embiid,91,94
378,4,8:07.0,,Personal foul by C. LeVert (drawn by B. Simmons),91,94
379,4,8:07.0,,D. Šarić enters the game for J. Embiid,91,94
380,4,7:58.0,,B. Simmons misses 2-pt jump shot from 12 ft,91,94
381,4,7:56.0,Defensive rebound by R. Hollis-Jefferson,,91,94
382,4,7:45.0,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft,,93,94
383,4,7:34.0,,E. İlyasova makes 2-pt layup from 4 ft (assist by B. Simmons),93,96
384,4,7:29.0,Brooklyn full timeout,,93,96
385,4,7:29.0,,J. Redick enters the game for M. Belinelli,93,96
386,4,7:19.0,J. Harris misses 3-pt jump shot from 25 ft,,93,96
387,4,7:14.0,Offensive rebound by S. Dinwiddie,,93,96
388,4,7:10.0,Turnover by S. Dinwiddie (bad pass; steal by B. Simmons),,93,96
389,4,6:56.0,,E. İlyasova misses 2-pt jump shot from 13 ft,93,96
390,4,6:51.0,Defensive rebound by C. LeVert,,93,96
391,4,6:43.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,96,96
392,4,6:29.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Redick),96,99
393,4,6:12.0,R. Hollis-Jefferson makes 2-pt layup from 4 ft,,98,99
394,4,6:12.0,Shooting foul by D. Šarić (drawn by R. Hollis-Jefferson),,98,99
395,4,6:12.0,,J. Embiid enters the game for E. İlyasova,98,99
396,4,6:12.0,D. Russell enters the game for C. LeVert,,98,99
397,4,6:12.0,R. Hollis-Jefferson makes free throw 1 of 1,,99,99
398,4,5:59.0,,J. Embiid makes 2-pt layup from 3 ft,99,101
399,4,5:41.0,Q. Acy makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,102,101
400,4,5:27.0,,Shooting foul by J. Harris (drawn by J. Redick),102,101
401,4,5:27.0,,J. Redick makes free throw 1 of 2,102,102
402,4,5:27.0,,E. İlyasova enters the game for D. Šarić,102,102
403,4,5:27.0,,J. Redick makes free throw 2 of 2,102,103
404,4,5:16.0,D. Russell misses 2-pt layup from 3 ft,,102,103
405,4,5:14.0,,Defensive rebound by B. Simmons,102,103
406,4,5:12.0,,Shooting foul by Q. Acy (drawn by J. Redick),102,103
407,4,5:12.0,,J. Redick makes free throw 1 of 3,102,104
408,4,5:12.0,,J. Redick makes free throw 2 of 3,102,105
409,4,5:12.0,D. Carroll enters the game for S. Dinwiddie,,102,105
410,4,5:12.0,J. Allen enters the game for Q. Acy,,102,105
411,4,5:12.0,,J. Redick makes free throw 3 of 3,102,106
412,4,4:54.0,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft (assist by J. Harris),,104,106
413,4,4:35.0,,J. Embiid misses 2-pt jump shot from 13 ft,104,106
414,4,4:31.0,Defensive rebound by D. Carroll,,104,106
415,4,4:30.0,Turnover by D. Russell (bad pass; steal by B. Simmons),,104,106
416,4,4:28.0,,Shooting foul by D. Russell (drawn by B. Simmons),104,106
417,4,4:28.0,,B. Simmons misses free throw 1 of 2,104,106
418,4,4:28.0,,Offensive rebound by Team,104,106
419,4,4:28.0,S. Dinwiddie enters the game for J. Harris,,104,106
420,4,4:28.0,,B. Simmons misses free throw 2 of 2,104,106
421,4,4:26.0,Defensive rebound by R. Hollis-Jefferson,,104,106
422,4,4:15.0,Turnover by D. Russell (bad pass; steal by E. İlyasova),,104,106
423,4,4:05.0,,E. İlyasova misses 2-pt layup from 1 ft,104,106
424,4,4:04.0,,Offensive rebound by J. Embiid,104,106
425,4,4:04.0,,Shooting foul by D. Carroll (drawn by J. Embiid),104,106
426,4,4:04.0,Brooklyn full timeout,,104,106
427,4,4:04.0,C. LeVert enters the game for D. Russell,,104,106
428,4,4:04.0,,J. Embiid makes free throw 1 of 2,104,107
429,4,4:04.0,,J. Embiid makes free throw 2 of 2,104,108
430,4,3:48.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,104,108
431,4,3:45.0,Offensive rebound by J. Allen,,104,108
432,4,3:38.0,Personal foul by E. İlyasova (drawn by R. Hollis-Jefferson),,104,108
433,4,3:28.0,S. Dinwiddie makes 2-pt dunk at rim,,106,108
434,4,3:10.0,,J. Redick makes 2-pt jump shot from 19 ft,106,110
435,4,2:48.0,Personal foul by J. Redick (drawn by D. Carroll),,106,110
436,4,2:48.0,D. Carroll makes free throw 1 of 2,,107,110
437,4,2:48.0,D. Carroll makes free throw 2 of 2,,108,110
438,4,2:37.0,,B. Simmons misses 2-pt jump shot from 5 ft,108,110
439,4,2:35.0,Defensive rebound by R. Hollis-Jefferson,,108,110
440,4,2:29.0,Shooting foul by B. Simmons (drawn by J. Allen),,108,110
441,4,2:29.0,J. Allen makes free throw 1 of 2,,109,110
442,4,2:29.0,J. Allen makes free throw 2 of 2,,110,110
443,4,2:13.0,,J. Redick misses 3-pt jump shot from 25 ft,110,110
444,4,2:10.0,Defensive rebound by D. Carroll,,110,110
445,4,1:59.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by J. Allen),,113,110
446,4,1:59.0,,Philadelphia full timeout,113,110
447,4,1:59.0,,D. Šarić enters the game for E. İlyasova,113,110
448,4,1:58.0,,Personal foul by S. Dinwiddie (drawn by J. Redick),113,110
449,4,1:58.0,,J. Redick misses free throw 1 of 2,113,110
450,4,1:58.0,,Offensive rebound by Team,113,110
451,4,1:58.0,,J. Redick makes free throw 2 of 2,113,111
452,4,1:35.0,Turnover by J. Allen (bad pass; steal by B. Simmons),,113,111
453,4,1:33.0,,R. Covington makes 2-pt layup from 2 ft (assist by B. Simmons),113,113
454,4,1:16.0,C. LeVert makes 2-pt layup from 2 ft,,115,113
455,4,1:00.0,,Turnover by J. Redick (bad pass; steal by R. Hollis-Jefferson),115,113
456,4,0:46.0,J. Allen misses 2-pt layup from 1 ft,,115,113
457,4,0:44.0,,Defensive rebound by R. Covington,115,113
458,4,0:35.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Redick),115,116
459,4,0:35.0,Brooklyn full timeout,,115,116
460,4,0:35.0,,J. Anderson enters the game for D. Šarić,115,116
461,4,0:35.0,J. Harris enters the game for R. Hollis-Jefferson,,115,116
462,4,0:21.0,S. Dinwiddie misses 2-pt layup from 5 ft (block by J. Embiid),,115,116
463,4,0:20.0,,Defensive rebound by Team,115,116
464,4,0:20.0,,T. McConnell enters the game for J. Anderson,115,116
465,4,0:20.0,R. Hollis-Jefferson enters the game for C. LeVert,,115,116
466,4,0:20.0,,Philadelphia full timeout,115,116
467,4,0:20.0,,D. Šarić enters the game for R. Covington,115,116
468,4,0:19.0,,Personal take foul by J. Harris (drawn by T. McConnell),115,116
469,4,0:19.0,,T. McConnell makes free throw 1 of 2,115,117
470,4,0:19.0,,R. Covington enters the game for D. Šarić,115,117
471,4,0:19.0,,T. McConnell makes free throw 2 of 2,115,118
472,4,0:19.0,Brooklyn full timeout,,115,118
473,4,0:19.0,,J. Anderson enters the game for J. Embiid,115,118
474,4,0:19.0,D. Russell enters the game for R. Hollis-Jefferson,,115,118
475,4,0:19.0,Q. Acy enters the game for J. Allen,,115,118
476,4,0:11.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,115,118
477,4,0:09.0,Defensive rebound by Team,,115,118
478,4,0:05.0,Personal foul by T. McConnell (drawn by S. Dinwiddie),,115,118
479,4,0:05.0,S. Dinwiddie makes free throw 1 of 2,,116,118
480,4,0:05.0,,J. Embiid enters the game for R. Covington,116,118
481,4,0:05.0,,D. Šarić enters the game for J. Anderson,116,118
482,4,0:05.0,R. Hollis-Jefferson enters the game for J. Harris,,116,118
483,4,0:05.0,S. Dinwiddie misses free throw 2 of 2,,116,118
484,4,0:05.0,,Defensive rebound by J. Embiid,116,118
485,4,0:05.0,,Personal foul by Q. Acy (drawn by J. Embiid),116,118
486,4,0:05.0,,J. Embiid makes free throw 1 of 2,116,119
487,4,0:05.0,,R. Covington enters the game for D. Šarić,116,119
488,4,0:05.0,J. Harris enters the game for R. Hollis-Jefferson,,116,119
489,4,0:05.0,,J. Embiid makes free throw 2 of 2,116,120
490,4,0:01.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,116,120
491,4,0:01.0,,Defensive rebound by J. Embiid,116,120
