,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
383,4,7:49.0,Turnover by M. Plumlee (bad pass; steal by L. Williams),,89,90
384,4,7:49.0,,Personal foul by R. Jefferson (drawn by L. Williams),89,90
385,4,7:49.0,W. Barton enters the game for G. Harris,,89,90
386,4,7:39.0,,Turnover by L. Williams (bad pass; steal by E. Mudiay),89,90
387,4,7:36.0,Turnover by E. Mudiay (bad pass; steal by B. Griffin),,89,90
388,4,7:20.0,,W. Johnson misses 2-pt jump shot from 15 ft,89,90
389,4,7:15.0,Defensive rebound by E. Mudiay,,89,90
390,4,7:03.0,T. Lyles misses 2-pt layup from 1 ft,,89,90
391,4,7:02.0,Offensive rebound by R. Jefferson,,89,90
392,4,7:02.0,R. Jefferson misses 2-pt layup at rim,,89,90
393,4,7:02.0,Offensive rebound by Team,,89,90
394,4,6:50.0,E. Mudiay misses 2-pt jump shot from 13 ft,,89,90
395,4,6:50.0,Offensive rebound by M. Plumlee,,89,90
396,4,6:33.0,W. Barton makes 3-pt jump shot from 25 ft,,92,90
397,4,6:17.0,,L. Williams makes 2-pt jump shot from 18 ft,92,92
398,4,5:56.0,W. Barton makes 2-pt jump shot from 18 ft,,94,92
399,4,5:47.0,,B. Griffin makes 2-pt layup from 1 ft (assist by L. Williams),94,94
400,4,5:46.0,Denver full timeout,,94,94
401,4,5:46.0,G. Harris enters the game for E. Mudiay,,94,94
402,4,5:46.0,N. Jokić enters the game for T. Lyles,,94,94
403,4,5:46.0,W. Chandler enters the game for R. Jefferson,,94,94
404,4,5:27.0,N. Jokić misses 3-pt jump shot from 25 ft,,94,94
405,4,5:18.0,Offensive rebound by M. Plumlee,,94,94
406,4,5:18.0,M. Plumlee misses 2-pt hook shot at rim,,94,94
407,4,5:18.0,,Defensive rebound by M. Teodosić,94,94
408,4,4:59.0,,W. Johnson misses 3-pt jump shot from 23 ft,94,94
409,4,4:50.0,,Offensive rebound by B. Griffin,94,94
410,4,4:50.0,,B. Griffin misses 2-pt dunk at rim,94,94
411,4,4:50.0,,Offensive rebound by W. Johnson,94,94
412,4,4:50.0,,Shooting foul by N. Jokić (drawn by M. Teodosić),94,94
413,4,4:50.0,,M. Teodosić makes free throw 1 of 2,94,95
414,4,4:50.0,,M. Teodosić makes free throw 2 of 2,94,96
415,4,4:30.0,W. Barton makes 2-pt hook shot from 5 ft,,96,96
416,4,4:25.0,,M. Teodosić makes 3-pt jump shot from 25 ft,96,99
417,4,4:12.0,Turnover by M. Plumlee (traveling),,96,99
418,4,4:12.0,,LA Clippers full timeout,96,99
419,4,4:00.0,,L. Williams misses 3-pt jump shot from 25 ft,96,99
420,4,3:55.0,Defensive rebound by W. Chandler,,96,99
421,4,3:44.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by W. Chandler),,98,99
422,4,3:29.0,,M. Teodosić misses 3-pt jump shot from 25 ft,98,99
423,4,3:25.0,Defensive rebound by M. Plumlee,,98,99
424,4,3:14.0,N. Jokić misses 3-pt jump shot from 24 ft,,98,99
425,4,3:13.0,,Defensive rebound by B. Griffin,98,99
426,4,3:13.0,,LA Clippers full timeout,98,99
427,4,3:09.0,,Personal take foul by N. Jokić (drawn by M. Harrell),98,99
428,4,3:09.0,,M. Harrell misses free throw 1 of 2,98,99
429,4,3:09.0,,Offensive rebound by Team,98,99
430,4,3:09.0,,M. Harrell misses free throw 2 of 2,98,99
431,4,3:05.0,Defensive rebound by W. Chandler,,98,99
432,4,3:00.0,Turnover by Team (turnover),,98,99
433,4,3:00.0,,Personal take foul by G. Harris (drawn by M. Harrell),98,99
434,4,3:00.0,,M. Harrell makes free throw 1 of 2,98,100
435,4,3:00.0,,M. Harrell misses free throw 2 of 2,98,100
436,4,2:57.0,Defensive rebound by N. Jokić,,98,100
437,4,2:36.0,N. Jokić misses 2-pt jump shot from 8 ft,,98,100
438,4,2:32.0,Offensive rebound by W. Chandler,,98,100
439,4,2:32.0,W. Chandler misses 2-pt layup at rim,,98,100
440,4,2:32.0,,Defensive rebound by W. Johnson,98,100
441,4,2:32.0,,Personal take foul by G. Harris (drawn by M. Harrell),98,100
442,4,2:32.0,,M. Harrell makes free throw 1 of 2,98,101
443,4,2:32.0,,M. Harrell makes free throw 2 of 2,98,102
444,4,2:25.0,Personal foul by B. Griffin (drawn by N. Jokić),,98,102
445,4,2:17.0,M. Plumlee misses 2-pt layup from 1 ft (block by M. Harrell),,98,102
446,4,2:14.0,,Defensive rebound by W. Johnson,98,102
447,4,1:58.0,,W. Johnson makes 3-pt jump shot from 23 ft,98,105
448,4,1:58.0,Denver full timeout,,98,105
449,4,1:58.0,T. Lyles enters the game for M. Plumlee,,98,105
450,4,1:49.0,Turnover by W. Chandler (bad pass; steal by M. Teodosić),,98,105
451,4,1:33.0,,Turnover by L. Williams (bad pass; steal by W. Barton),98,105
452,4,1:28.0,W. Barton misses 3-pt jump shot from 25 ft,,98,105
453,4,1:24.0,,Defensive rebound by W. Johnson,98,105
454,4,1:06.0,,Turnover by B. Griffin (bad pass; steal by N. Jokić),98,105
455,4,1:03.0,G. Harris makes 2-pt layup at rim,,100,105
456,4,0:57.0,,Personal foul by G. Harris (drawn by L. Williams),100,105
457,4,0:57.0,,L. Williams makes free throw 1 of 2,100,106
458,4,0:57.0,,T. Wallace enters the game for M. Teodosić,100,106
459,4,0:57.0,,L. Williams misses free throw 2 of 2,100,106
460,4,0:56.0,Defensive rebound by N. Jokić,,100,106
461,4,0:42.0,Shooting foul by B. Griffin (drawn by G. Harris),,100,106
462,4,0:42.0,G. Harris makes free throw 1 of 2,,101,106
463,4,0:42.0,,M. Teodosić enters the game for M. Harrell,101,106
464,4,0:42.0,G. Harris makes free throw 2 of 2,,102,106
465,4,0:21.0,,W. Johnson misses 3-pt jump shot from 22 ft,102,106
466,4,0:17.0,Defensive rebound by W. Chandler,,102,106
467,4,0:16.0,Personal take foul by M. Teodosić (drawn by W. Barton),,102,106
468,4,0:16.0,W. Barton makes free throw 1 of 2,,103,106
469,4,0:16.0,,M. Harrell enters the game for M. Teodosić,103,106
470,4,0:16.0,W. Barton makes free throw 2 of 2,,104,106
471,4,0:16.0,,LA Clippers full timeout,104,106
472,4,0:16.0,,M. Teodosić enters the game for M. Harrell,104,106
473,4,0:16.0,M. Beasley enters the game for T. Lyles,,104,106
474,4,0:16.0,M. Plumlee enters the game for N. Jokić,,104,106
475,4,0:15.0,,Personal take foul by W. Chandler (drawn by B. Griffin),104,106
476,4,0:15.0,,B. Griffin misses free throw 1 of 2,104,106
477,4,0:15.0,,Offensive rebound by Team,104,106
478,4,0:15.0,,M. Harrell enters the game for L. Williams,104,106
479,4,0:15.0,,S. Thornwell enters the game for M. Teodosić,104,106
480,4,0:15.0,N. Jokić enters the game for M. Beasley,,104,106
481,4,0:15.0,,B. Griffin misses free throw 2 of 2,104,106
482,4,0:14.0,Defensive rebound by W. Barton,,104,106
483,4,0:14.0,Denver full timeout,,104,106
484,4,0:14.0,T. Lyles enters the game for M. Plumlee,,104,106
485,4,0:02.0,Turnover by W. Barton (bad pass; steal by S. Thornwell),,104,106
486,4,0:02.0,,Personal take foul by W. Chandler (drawn by S. Thornwell),104,106
487,4,0:02.0,,S. Thornwell misses free throw 1 of 2,104,106
488,4,0:02.0,,Offensive rebound by Team,104,106
489,4,0:02.0,,S. Thornwell makes free throw 2 of 2,104,107
490,4,0:02.0,Turnover by W. Chandler (bad pass),,104,107
491,4,0:02.0,,L. Williams enters the game for S. Thornwell,104,107
492,4,0:02.0,,M. Teodosić enters the game for M. Harrell,104,107
493,4,0:02.0,,J. Evans enters the game for T. Wallace,104,107
494,4,0:01.0,,Personal take foul by N. Jokić (drawn by W. Johnson),104,107
495,4,0:01.0,,W. Johnson makes free throw 1 of 2,104,108
496,4,0:01.0,,W. Johnson makes free throw 2 of 2,104,109
497,4,0:00.0,W. Barton misses 3-pt jump shot from 25 ft,,104,109
498,4,0:00.0,Offensive rebound by Team,,104,109
