,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
379,4,6:23.0,B. Adebayo makes 2-pt jump shot from 8 ft (assist by W. Ellington),,80,73
380,4,6:21.0,,Toronto full timeout,80,73
381,4,6:21.0,,J. Poeltl enters the game for L. Brown,80,73
382,4,6:21.0,,D. Wright enters the game for F. VanVleet,80,73
383,4,6:21.0,,D. DeRozan enters the game for L. Nogueira,80,73
384,4,6:05.0,,Personal foul by K. Olynyk (drawn by J. Poeltl),80,73
385,4,5:50.0,,P. Siakam makes 2-pt dunk at rim,80,75
386,4,5:27.0,J. Richardson misses 2-pt jump shot from 17 ft,,80,75
387,4,5:24.0,,Defensive rebound by D. DeRozan,80,75
388,4,5:12.0,,Shooting foul by B. Adebayo (drawn by D. Wright),80,75
389,4,5:12.0,,D. Wright makes free throw 1 of 2,80,76
390,4,5:12.0,,D. Wright makes free throw 2 of 2,80,77
391,4,5:01.0,Personal foul by J. Poeltl (drawn by B. Adebayo),,80,77
392,4,4:57.0,J. Richardson makes 2-pt layup from 1 ft (assist by B. Adebayo),,82,77
393,4,4:48.0,,Offensive foul by P. Siakam (drawn by G. Dragić),82,77
394,4,4:48.0,,Turnover by P. Siakam (offensive foul),82,77
395,4,4:31.0,B. Adebayo makes 2-pt jump shot from 10 ft (assist by W. Ellington),,84,77
396,4,4:13.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by D. Wright),84,80
397,4,3:48.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Richardson),,86,80
398,4,3:22.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by N. Powell),86,83
399,4,3:20.0,Miami full timeout,,86,83
400,4,3:20.0,,O. Anunoby enters the game for J. Poeltl,86,83
401,4,3:11.0,Turnover by J. Richardson (bad pass; steal by N. Powell),,86,83
402,4,2:58.0,,D. DeRozan misses 2-pt jump shot from 8 ft,86,83
403,4,2:55.0,Defensive rebound by B. Adebayo,,86,83
404,4,2:35.0,G. Dragić misses 2-pt layup from 2 ft,,86,83
405,4,2:30.0,Offensive rebound by B. Adebayo,,86,83
406,4,2:30.0,B. Adebayo misses 2-pt jump shot at rim (block by N. Powell),,86,83
407,4,2:27.0,,Defensive rebound by N. Powell,86,83
408,4,2:27.0,,D. DeRozan makes 2-pt layup from 1 ft,86,85
409,4,2:27.0,Violation by K. Olynyk (def goaltending),,86,85
410,4,2:10.0,B. Adebayo misses 2-pt layup from 10 ft,,86,85
411,4,2:07.0,,Defensive rebound by D. Wright,86,85
412,4,2:01.0,,D. DeRozan makes 2-pt layup from 1 ft,86,87
413,4,1:47.0,G. Dragić misses 2-pt jump shot from 17 ft,,86,87
414,4,1:47.0,Offensive rebound by G. Dragić,,86,87
415,4,1:43.0,G. Dragić misses 2-pt layup from 3 ft (block by P. Siakam),,86,87
416,4,1:43.0,,Defensive rebound by Team,86,87
417,4,1:43.0,,Personal foul by G. Dragić (drawn by D. DeRozan),86,87
418,4,1:43.0,H. Whiteside enters the game for K. Olynyk,,86,87
419,4,1:25.0,,D. DeRozan misses 2-pt jump shot from 14 ft,86,87
420,4,1:25.0,Defensive rebound by B. Adebayo,,86,87
421,4,1:04.0,Miami full timeout,,86,87
422,4,1:04.0,,J. Valančiūnas enters the game for P. Siakam,86,87
423,4,1:02.0,W. Ellington misses 3-pt jump shot from 28 ft,,86,87
424,4,0:59.0,Offensive rebound by H. Whiteside,,86,87
425,4,0:58.0,H. Whiteside misses 2-pt jump shot from 1 ft,,86,87
426,4,0:58.0,,Defensive rebound by D. Wright,86,87
427,4,0:57.0,,Toronto full timeout,86,87
428,4,0:57.0,,C. Miles enters the game for J. Valančiūnas,86,87
429,4,0:57.0,,Toronto full timeout,86,87
430,4,0:35.0,,N. Powell misses 3-pt jump shot from 26 ft,86,87
431,4,0:33.0,,Offensive rebound by Team,86,87
432,4,0:30.0,,N. Powell misses 2-pt layup at rim,86,87
433,4,0:29.0,Defensive rebound by H. Whiteside,,86,87
434,4,0:19.0,G. Dragić makes 2-pt layup from 2 ft,,88,87
435,4,0:03.0,,D. DeRozan misses 2-pt jump shot from 1 ft,88,87
436,4,0:03.0,,Offensive rebound by D. DeRozan,88,87
437,4,0:03.0,,D. DeRozan makes 2-pt layup from 1 ft,88,89
438,4,0:03.0,Miami full timeout,,88,89
439,4,0:03.0,,P. Siakam enters the game for C. Miles,88,89
440,4,0:03.0,K. Olynyk enters the game for H. Whiteside,,88,89
441,4,0:00.0,W. Ellington makes 2-pt layup at rim (assist by G. Dragić),,90,89
442,4,0:00.0,,D. DeRozan misses 3-pt jump shot from 82 ft,90,89
443,4,0:00.0,,Offensive rebound by Team,90,89
