,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
384,4,10:07.0,,E. İlyasova makes 2-pt layup at rim (assist by B. Simmons),91,80
385,4,10:07.0,,Shooting foul by J. Richardson (drawn by E. İlyasova),91,80
386,4,10:07.0,,E. İlyasova misses free throw 1 of 1,91,80
387,4,10:07.0,Defensive rebound by J. Richardson,,91,80
388,4,9:51.0,D. Wade misses 2-pt jump shot from 20 ft,,91,80
389,4,9:47.0,,Defensive rebound by M. Belinelli,91,80
390,4,9:41.0,,Personal foul by J. Johnson (drawn by M. Belinelli),91,80
391,4,9:26.0,,Shooting foul by D. Wade (drawn by D. Šarić),91,80
392,4,9:26.0,,D. Šarić makes free throw 1 of 2,91,81
393,4,9:26.0,,D. Šarić makes free throw 2 of 2,91,82
394,4,9:10.0,K. Olynyk makes 2-pt jump shot from 17 ft,,93,82
395,4,8:59.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),93,85
396,4,8:58.0,Miami full timeout,,93,85
397,4,8:35.0,Turnover by K. Olynyk (bad pass; steal by D. Šarić),,93,85
398,4,8:30.0,,B. Simmons makes 2-pt dunk at rim (assist by J. Redick),93,87
399,4,8:08.0,J. Johnson makes 3-pt jump shot from 22 ft (assist by K. Olynyk),,96,87
400,4,7:55.0,,B. Simmons makes 2-pt layup from 1 ft,96,89
401,4,7:34.0,J. Richardson misses 3-pt jump shot from 26 ft,,96,89
402,4,7:31.0,Offensive rebound by K. Olynyk,,96,89
403,4,7:26.0,D. Wade misses 2-pt layup from 4 ft,,96,89
404,4,7:24.0,,Defensive rebound by E. İlyasova,96,89
405,4,7:03.0,,Turnover by Team (shot clock),96,89
406,4,7:03.0,G. Dragić enters the game for J. Richardson,,96,89
407,4,6:52.0,G. Dragić misses 2-pt jump shot from 17 ft,,96,89
408,4,6:49.0,,Defensive rebound by D. Šarić,96,89
409,4,6:43.0,,D. Šarić misses 3-pt jump shot from 27 ft,96,89
410,4,6:39.0,Defensive rebound by D. Wade,,96,89
411,4,6:23.0,W. Ellington misses 3-pt jump shot from 25 ft,,96,89
412,4,6:19.0,,Defensive rebound by M. Belinelli,96,89
413,4,6:16.0,,Shooting foul by D. Wade (drawn by B. Simmons),96,89
414,4,6:16.0,,B. Simmons misses free throw 1 of 2,96,89
415,4,6:16.0,,Offensive rebound by Team,96,89
416,4,6:16.0,J. Winslow enters the game for D. Wade,,96,89
417,4,6:16.0,J. Richardson enters the game for J. Johnson,,96,89
418,4,6:16.0,,R. Covington enters the game for J. Redick,96,89
419,4,6:16.0,,B. Simmons makes free throw 2 of 2,96,90
420,4,6:06.0,Personal foul by E. İlyasova (drawn by K. Olynyk),,96,90
421,4,5:57.0,J. Winslow misses 3-pt jump shot from 26 ft,,96,90
422,4,5:53.0,,Defensive rebound by R. Covington,96,90
423,4,5:48.0,,D. Šarić makes 2-pt layup from 1 ft (assist by B. Simmons),96,92
424,4,5:47.0,Miami full timeout,,96,92
425,4,5:47.0,J. Johnson enters the game for J. Winslow,,96,92
426,4,5:26.0,J. Richardson makes 2-pt layup from 2 ft (assist by K. Olynyk),,98,92
427,4,5:20.0,,B. Simmons makes 2-pt layup from 2 ft,98,94
428,4,4:58.0,K. Olynyk misses 2-pt jump shot from 12 ft,,98,94
429,4,4:56.0,,Defensive rebound by E. İlyasova,98,94
430,4,4:45.0,,R. Covington misses 3-pt jump shot from 27 ft,98,94
431,4,4:43.0,,Offensive rebound by B. Simmons,98,94
432,4,4:43.0,,J. Redick enters the game for M. Belinelli,98,94
433,4,4:34.0,,D. Šarić misses 2-pt jump shot from 12 ft,98,94
434,4,4:29.0,,Offensive rebound by E. İlyasova,98,94
435,4,4:29.0,,E. İlyasova makes 2-pt layup at rim,98,96
436,4,4:15.0,J. Richardson misses 2-pt jump shot from 14 ft (block by D. Šarić),,98,96
437,4,4:15.0,,Defensive rebound by Team,98,96
438,4,4:15.0,D. Wade enters the game for W. Ellington,,98,96
439,4,4:06.0,,Turnover by D. Šarić (lost ball; steal by D. Wade),98,96
440,4,4:03.0,D. Wade makes 2-pt dunk at rim (assist by K. Olynyk),,100,96
441,4,3:44.0,,J. Redick misses 3-pt jump shot from 26 ft,100,96
442,4,3:41.0,Defensive rebound by J. Richardson,,100,96
443,4,3:30.0,J. Johnson makes 2-pt dunk at rim (assist by D. Wade),,102,96
444,4,3:09.0,,J. Redick misses 3-pt jump shot from 26 ft,102,96
445,4,3:06.0,Defensive rebound by K. Olynyk,,102,96
446,4,2:57.0,Turnover by D. Wade (palming),,102,96
447,4,2:57.0,,M. Belinelli enters the game for E. İlyasova,102,96
448,4,2:45.0,,B. Simmons misses 2-pt layup from 2 ft (block by K. Olynyk),102,96
449,4,2:40.0,Defensive rebound by J. Johnson,,102,96
450,4,2:30.0,G. Dragić misses 2-pt layup from 1 ft,,102,96
451,4,2:30.0,Offensive rebound by D. Wade,,102,96
452,4,2:27.0,G. Dragić makes 2-pt jump shot from 17 ft (assist by J. Johnson),,104,96
453,4,2:25.0,,Philadelphia full timeout,104,96
454,4,2:15.0,,M. Belinelli makes 2-pt jump shot from 20 ft,104,98
455,4,1:50.0,K. Olynyk misses 2-pt layup from 1 ft,,104,98
456,4,1:48.0,,Defensive rebound by R. Covington,104,98
457,4,1:45.0,,M. Belinelli misses 3-pt jump shot from 26 ft,104,98
458,4,1:45.0,Defensive rebound by Team,,104,98
459,4,1:43.0,,Loose ball foul by M. Belinelli (drawn by K. Olynyk),104,98
460,4,1:24.0,K. Olynyk misses 3-pt jump shot from 26 ft,,104,98
461,4,1:21.0,,Defensive rebound by D. Šarić,104,98
462,4,1:08.0,,M. Belinelli misses 3-pt jump shot from 26 ft,104,98
463,4,1:04.0,,Offensive rebound by R. Covington,104,98
464,4,1:02.0,,Turnover by R. Covington (bad pass),104,98
465,4,1:01.0,Miami full timeout,,104,98
466,4,0:47.0,D. Wade makes 2-pt jump shot from 22 ft,,106,98
467,4,0:40.0,,R. Covington misses 3-pt jump shot from 26 ft,106,98
468,4,0:36.0,,Offensive rebound by B. Simmons,106,98
469,4,0:30.0,,D. Šarić misses 3-pt jump shot from 28 ft,106,98
470,4,0:25.0,Defensive rebound by G. Dragić,,106,98
471,4,0:25.0,Personal foul by M. Belinelli (drawn by J. Richardson),,106,98
472,4,0:25.0,J. Richardson makes free throw 1 of 2,,107,98
473,4,0:25.0,J. Richardson makes free throw 2 of 2,,108,98
474,4,0:18.0,,R. Covington misses 2-pt layup at rim,108,98
475,4,0:18.0,,Offensive rebound by D. Šarić,108,98
476,4,0:18.0,,D. Šarić misses 2-pt layup at rim,108,98
477,4,0:17.0,,Offensive rebound by R. Covington,108,98
478,4,0:17.0,,R. Covington makes 2-pt layup at rim,108,100
479,4,0:16.0,Personal foul by B. Simmons (drawn by D. Wade),,108,100
480,4,0:16.0,D. Wade makes free throw 1 of 2,,109,100
481,4,0:16.0,D. Wade misses free throw 2 of 2,,109,100
482,4,0:14.0,,Defensive rebound by D. Šarić,109,100
483,4,0:13.0,,Turnover by D. Šarić (bad pass; steal by K. Olynyk),109,100
484,4,0:10.0,Personal foul by D. Šarić (drawn by K. Olynyk),,109,100
485,4,0:10.0,K. Olynyk makes free throw 1 of 2,,110,100
486,4,0:10.0,K. Olynyk makes free throw 2 of 2,,111,100
487,4,0:07.0,,R. Covington makes 3-pt jump shot from 28 ft (assist by B. Simmons),111,103
488,4,0:01.0,G. Dragić makes 2-pt layup at rim,,113,103
