,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
385,4,5:25.0,,J. Embiid makes free throw 1 of 2,79,91
386,4,5:25.0,,J. Embiid misses free throw 2 of 2,79,91
387,4,5:22.0,Defensive rebound by B. Adebayo,,79,91
388,4,5:07.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,82,91
389,4,4:47.0,,J. Embiid makes 2-pt dunk from 2 ft (assist by D. Šarić),82,93
390,4,4:37.0,Personal foul by J. Embiid (drawn by B. Adebayo),,82,93
391,4,4:37.0,B. Adebayo misses free throw 1 of 2,,82,93
392,4,4:37.0,Offensive rebound by Team,,82,93
393,4,4:37.0,,R. Covington enters the game for J. Anderson,82,93
394,4,4:37.0,B. Adebayo misses free throw 2 of 2,,82,93
395,4,4:34.0,Offensive rebound by K. Olynyk,,82,93
396,4,4:25.0,W. Ellington misses 3-pt jump shot from 25 ft,,82,93
397,4,4:22.0,,Defensive rebound by J. Embiid,82,93
398,4,4:08.0,,B. Simmons makes 2-pt jump shot from 4 ft (assist by J. Redick),82,95
399,4,4:07.0,Miami full timeout,,82,95
400,4,3:47.0,B. Adebayo makes 2-pt layup from 1 ft,,84,95
401,4,3:28.0,,Turnover by J. Embiid (bad pass; steal by W. Ellington),84,95
402,4,3:25.0,W. Ellington makes 2-pt layup from 1 ft,,86,95
403,4,3:25.0,,Philadelphia full timeout,86,95
404,4,3:08.0,,Personal foul by T. Johnson (drawn by R. Covington),86,95
405,4,3:00.0,,J. Redick makes 2-pt jump shot from 12 ft,86,97
406,4,2:42.0,K. Olynyk makes 2-pt layup from 1 ft (assist by B. Adebayo),,88,97
407,4,2:28.0,,Offensive foul by D. Šarić (drawn by K. Olynyk),88,97
408,4,2:28.0,,Turnover by D. Šarić (offensive foul),88,97
409,4,2:13.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,91,97
410,4,1:59.0,,J. Redick misses 2-pt jump shot from 20 ft,91,97
411,4,1:58.0,Defensive rebound by Team,,91,97
412,4,1:58.0,,Loose ball foul by J. Embiid (drawn by K. Olynyk),91,97
413,4,1:58.0,K. Olynyk makes free throw 1 of 2,,92,97
414,4,1:58.0,K. Olynyk misses free throw 2 of 2,,92,97
415,4,1:56.0,,Defensive rebound by J. Embiid,92,97
416,4,1:41.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),92,99
417,4,1:16.0,Turnover by Team (shot clock),,92,99
418,4,0:58.0,,J. Embiid makes 2-pt jump shot from 15 ft,92,101
419,4,0:57.0,Miami full timeout,,92,101
420,4,0:48.0,K. Olynyk misses 3-pt jump shot from 25 ft,,92,101
421,4,0:43.0,Offensive rebound by B. Adebayo,,92,101
422,4,0:43.0,Personal foul by R. Covington (drawn by B. Adebayo),,92,101
423,4,0:43.0,B. Adebayo makes free throw 1 of 2,,93,101
424,4,0:43.0,B. Adebayo makes free throw 2 of 2,,94,101
425,4,0:43.0,,Philadelphia full timeout,94,101
426,4,0:43.0,J. Richardson enters the game for K. Olynyk,,94,101
427,4,0:39.0,,Personal foul by J. Winslow (drawn by R. Covington),94,101
428,4,0:32.0,,Offensive foul by J. Embiid (drawn by B. Adebayo),94,101
429,4,0:32.0,,Turnover by J. Embiid (offensive foul),94,101
430,4,0:32.0,K. Olynyk enters the game for B. Adebayo,,94,101
431,4,0:32.0,,T. McConnell enters the game for D. Šarić,94,101
432,4,0:32.0,,J. Anderson enters the game for J. Embiid,94,101
433,4,0:24.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by T. Johnson),,97,101
434,4,0:23.0,,Turnover by R. Covington (out of bounds lost ball),97,101
435,4,0:23.0,Miami full timeout,,97,101
436,4,0:21.0,Turnover by J. Winslow (bad pass; steal by B. Simmons),,97,101
437,4,0:14.0,,Personal foul by K. Olynyk (drawn by J. Anderson),97,101
438,4,0:14.0,,J. Anderson misses free throw 1 of 2,97,101
439,4,0:14.0,,Offensive rebound by Team,97,101
440,4,0:14.0,,J. Anderson misses free throw 2 of 2,97,101
441,4,0:12.0,Defensive rebound by J. Winslow,,97,101
442,4,0:08.0,K. Olynyk misses 3-pt jump shot from 25 ft,,97,101
443,4,0:05.0,,Defensive rebound by T. McConnell,97,101
444,4,0:03.0,,J. Anderson makes 2-pt dunk from 1 ft (assist by T. McConnell),97,103
445,4,0:01.0,T. Johnson misses 3-pt jump shot from 28 ft,,97,103
446,4,0:01.0,Offensive rebound by Team,,97,103
