,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
385,4,4:09.0,,A. Wiggins makes 2-pt jump shot from 16 ft,90,116
386,4,4:07.0,Portland full timeout,,90,116
387,4,4:07.0,,G. Dieng enters the game for J. Crawford,90,116
388,4,4:07.0,,N. Bjelica enters the game for A. Wiggins,90,116
389,4,4:07.0,,M. Georges-Hunt enters the game for K. Towns,90,116
390,4,4:07.0,,S. Muhammad enters the game for T. Gibson,90,116
391,4,3:50.0,P. Connaughton makes 2-pt jump shot from 13 ft,,92,116
392,4,3:41.0,,Shooting foul by Z. Collins (drawn by S. Muhammad),92,116
393,4,3:41.0,,S. Muhammad makes free throw 1 of 2,92,117
394,4,3:41.0,,S. Muhammad makes free throw 2 of 2,92,118
395,4,3:22.0,Z. Collins makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,95,118
396,4,3:05.0,,S. Muhammad misses 2-pt jump shot from 3 ft,95,118
397,4,3:03.0,Defensive rebound by N. Vonleh,,95,118
398,4,2:55.0,N. Vonleh misses 3-pt jump shot from 25 ft,,95,118
399,4,2:55.0,,Defensive rebound by Team,95,118
400,4,2:53.0,,A. Brooks enters the game for T. Jones,95,118
401,4,2:29.0,,S. Muhammad misses 2-pt jump shot from 15 ft,95,118
402,4,2:26.0,Defensive rebound by N. Vonleh,,95,118
403,4,2:17.0,M. Leonard makes 2-pt jump shot from 11 ft,,97,118
404,4,1:54.0,,Turnover by N. Bjelica (lost ball; steal by P. Connaughton),97,118
405,4,1:31.0,Z. Collins misses 2-pt jump shot from 7 ft,,97,118
406,4,1:28.0,,Defensive rebound by M. Georges-Hunt,97,118
407,4,1:27.0,,Shooting foul by M. Leonard (drawn by M. Georges-Hunt),97,118
408,4,1:27.0,,M. Georges-Hunt makes free throw 1 of 2,97,119
409,4,1:27.0,,M. Georges-Hunt makes free throw 2 of 2,97,120
410,4,1:11.0,M. Leonard makes 2-pt jump shot from 16 ft,,99,120
411,4,1:00.0,,Offensive foul by N. Bjelica (drawn by N. Vonleh),99,120
412,4,1:00.0,,Turnover by N. Bjelica (offensive foul),99,120
413,4,0:48.0,P. Connaughton makes 2-pt layup at rim (assist by M. Leonard),,101,120
414,4,0:34.0,,A. Brooks misses 3-pt jump shot from 25 ft,101,120
415,4,0:32.0,Defensive rebound by M. Leonard,,101,120
416,4,0:23.0,M. Leonard makes 2-pt layup at rim (assist by P. Connaughton),,103,120
