,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MIAMI_ACTION,GOLDEN STATE_SCORE,MIAMI_SCORE
390,4,1:14.0,,J. Mickey makes free throw 1 of 2,121,89
391,4,1:14.0,,J. Mickey makes free throw 2 of 2,121,90
392,4,0:59.0,O. Casspi makes 2-pt layup from 1 ft,,123,90
393,4,0:42.0,,K. Olynyk misses 2-pt hook shot from 3 ft (block by K. Looney),123,90
394,4,0:40.0,,Offensive rebound by K. Olynyk,123,90
395,4,0:40.0,,Shooting block foul by N. Young (drawn by K. Olynyk),123,90
396,4,0:40.0,,K. Olynyk makes free throw 1 of 2,123,91
397,4,0:40.0,,K. Olynyk makes free throw 2 of 2,123,92
398,4,0:28.0,Turnover by N. Young (traveling),,123,92
399,4,0:19.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Winslow),123,95
