,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
387,4,1:55.0,,Offensive rebound by L. Aldridge,95,85
388,4,1:47.0,,P. Mills misses 3-pt jump shot from 23 ft,95,85
389,4,1:47.0,Defensive rebound by C. Paul,,95,85
390,4,1:36.0,J. Harden makes 3-pt jump shot from 24 ft,,98,85
391,4,1:36.0,Shooting foul by M. Ginóbili (drawn by J. Harden),,98,85
392,4,1:36.0,J. Harden makes free throw 1 of 1,,99,85
393,4,1:36.0,,San Antonio full timeout,99,85
394,4,1:36.0,,B. Paul enters the game for P. Mills,99,85
395,4,1:36.0,,D. Hilliard enters the game for L. Aldridge,99,85
396,4,1:36.0,,J. Lauvergne enters the game for D. Green,99,85
397,4,1:36.0,,D. Bertāns enters the game for M. Ginóbili,99,85
398,4,1:18.0,,D. Bertāns makes 3-pt jump shot from 22 ft (assist by D. Hilliard),99,88
399,4,1:00.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,99,88
400,4,0:59.0,,Defensive rebound by D. Hilliard,99,88
401,4,0:55.0,,B. Forbes misses 2-pt layup at rim,99,88
402,4,0:55.0,Defensive rebound by C. Paul,,99,88
403,4,0:34.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),,102,88
404,4,0:24.0,,D. Hilliard misses 2-pt jump shot from 16 ft,102,88
405,4,0:24.0,,Offensive rebound by B. Paul,102,88
406,4,0:22.0,,B. Paul makes 2-pt layup at rim,102,90
407,4,0:22.0,,Shooting foul by P. Tucker (drawn by B. Paul),102,90
408,4,0:22.0,,B. Paul makes free throw 1 of 1,102,91
