,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
382,4,2:40.0,,I. Smith enters the game for R. Jackson,100,105
383,4,2:19.0,,T. Harris misses 2-pt jump shot from 5 ft,100,105
384,4,2:19.0,,Offensive rebound by Team,100,105
385,4,2:04.0,,Offensive foul by S. Johnson (drawn by N. Vučević),100,105
386,4,2:04.0,,Turnover by S. Johnson (offensive foul),100,105
387,4,2:04.0,,L. Galloway enters the game for S. Johnson,100,105
388,4,1:45.0,M. Hezonja misses 3-pt jump shot from 27 ft,,100,105
389,4,1:42.0,,Defensive rebound by I. Smith,100,105
390,4,1:21.0,,T. Harris makes 2-pt layup from 2 ft,100,107
391,4,1:14.0,Turnover by D. Augustin (out of bounds lost ball),,100,107
392,4,0:53.0,,T. Harris misses 2-pt layup from 2 ft,100,107
393,4,0:50.0,Defensive rebound by N. Vučević,,100,107
394,4,0:47.0,J. Simmons misses 2-pt layup from 2 ft (block by A. Drummond),,100,107
395,4,0:47.0,Offensive rebound by Team,,100,107
396,4,0:47.0,Orlando full timeout,,100,107
397,4,0:47.0,,S. Johnson enters the game for L. Galloway,100,107
398,4,0:45.0,Offensive foul by N. Vučević (drawn by A. Drummond),,100,107
399,4,0:45.0,Turnover by N. Vučević (offensive foul),,100,107
400,4,0:45.0,,L. Galloway enters the game for S. Johnson,100,107
401,4,0:40.0,,Personal foul by E. Payton (drawn by L. Galloway),100,107
402,4,0:33.0,,Personal foul by D. Augustin (drawn by L. Galloway),100,107
403,4,0:33.0,,L. Galloway makes free throw 1 of 2,100,108
404,4,0:33.0,,A. Tolliver enters the game for A. Drummond,100,108
405,4,0:33.0,,L. Galloway makes free throw 2 of 2,100,109
406,4,0:23.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by E. Payton),,103,109
407,4,0:20.0,,Personal foul by M. Hezonja (drawn by L. Galloway),103,109
408,4,0:20.0,,L. Galloway misses free throw 1 of 2,103,109
409,4,0:20.0,,Offensive rebound by Team,103,109
410,4,0:20.0,,S. Johnson enters the game for T. Harris,103,109
411,4,0:20.0,,L. Galloway makes free throw 2 of 2,103,110
412,4,0:20.0,Orlando full timeout,,103,110
413,4,0:14.0,Shooting foul by I. Smith (drawn by D. Augustin),,103,110
414,4,0:14.0,D. Augustin makes free throw 1 of 3,,104,110
415,4,0:14.0,D. Augustin makes free throw 2 of 3,,105,110
416,4,0:14.0,,T. Harris enters the game for S. Johnson,105,110
417,4,0:14.0,D. Augustin misses free throw 3 of 3,,105,110
418,4,0:14.0,,Defensive rebound by A. Tolliver,105,110
419,4,0:14.0,,Personal foul by N. Vučević (drawn by A. Tolliver),105,110
420,4,0:14.0,,A. Tolliver makes free throw 1 of 2,105,111
421,4,0:14.0,,S. Johnson enters the game for T. Harris,105,111
422,4,0:14.0,,A. Tolliver makes free throw 2 of 2,105,112
423,4,0:05.0,E. Payton makes 2-pt layup at rim,,107,112
424,4,0:04.0,,Personal foul by D. Augustin (drawn by L. Galloway),107,112
425,4,0:04.0,,L. Galloway makes free throw 1 of 2,107,113
426,4,0:04.0,,L. Galloway makes free throw 2 of 2,107,114
427,4,0:00.0,M. Hezonja makes 3-pt jump shot from 26 ft,,110,114
