,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
393,4,4:51.0,,K. Irving misses 2-pt layup from 1 ft,94,95
394,4,4:49.0,Defensive rebound by K. Oubre,,94,95
395,4,4:34.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),,97,95
396,4,4:11.0,,Turnover by T. Rozier (out of bounds lost ball),97,95
397,4,4:11.0,,M. Smart enters the game for T. Rozier,97,95
398,4,4:00.0,B. Beal makes 2-pt layup from 4 ft (assist by J. Wall),,99,95
399,4,4:00.0,Shooting foul by M. Smart (drawn by B. Beal),,99,95
400,4,4:00.0,B. Beal makes free throw 1 of 1,,100,95
401,4,3:46.0,,Turnover by K. Irving (bad pass; steal by J. Wall),100,95
402,4,3:43.0,B. Beal makes 2-pt dunk from 2 ft (assist by J. Wall),,102,95
403,4,3:43.0,,Boston full timeout,102,95
404,4,3:31.0,,Turnover by J. Tatum (bad pass),102,95
405,4,3:16.0,J. Wall misses 2-pt jump shot from 19 ft,,102,95
406,4,3:14.0,Offensive rebound by K. Oubre,,102,95
407,4,2:57.0,B. Beal misses 3-pt jump shot from 25 ft,,102,95
408,4,2:56.0,,Defensive rebound by Team,102,95
409,4,2:43.0,,Shooting foul by O. Porter (drawn by J. Tatum),102,95
410,4,2:43.0,,J. Tatum makes free throw 1 of 2,102,96
411,4,2:43.0,,J. Tatum makes free throw 2 of 2,102,97
412,4,2:26.0,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),,104,97
413,4,2:12.0,,K. Irving makes 2-pt layup at rim,104,99
414,4,1:57.0,J. Wall makes 2-pt layup from 1 ft,,106,99
415,4,1:42.0,,J. Brown misses 3-pt jump shot from 23 ft,106,99
416,4,1:39.0,Defensive rebound by J. Wall,,106,99
417,4,1:25.0,J. Wall misses 3-pt jump shot from 26 ft,,106,99
418,4,1:21.0,Offensive rebound by K. Oubre,,106,99
419,4,1:21.0,M. Morris makes 2-pt dunk from 1 ft (assist by K. Oubre),,108,99
420,4,1:12.0,,Shooting foul by O. Porter (drawn by J. Tatum),108,99
421,4,1:12.0,,J. Tatum makes free throw 1 of 2,108,100
422,4,1:12.0,,T. Rozier enters the game for J. Brown,108,100
423,4,1:12.0,,J. Tatum misses free throw 2 of 2,108,100
424,4,1:09.0,,Offensive rebound by A. Horford,108,100
425,4,1:03.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),108,103
426,4,1:02.0,Washington full timeout,,108,103
427,4,0:42.0,B. Beal misses 2-pt jump shot from 13 ft,,108,103
428,4,0:37.0,Offensive rebound by O. Porter,,108,103
429,4,0:27.0,Personal foul by T. Rozier (drawn by J. Wall),,108,103
430,4,0:27.0,J. Wall makes free throw 1 of 2,,109,103
431,4,0:27.0,J. Wall makes free throw 2 of 2,,110,103
432,4,0:27.0,,Boston full timeout,110,103
433,4,0:27.0,,Turnover by Team (turnover),110,103
434,4,0:25.0,Personal take foul by M. Smart (drawn by B. Beal),,110,103
435,4,0:25.0,B. Beal makes free throw 1 of 2,,111,103
436,4,0:25.0,B. Beal misses free throw 2 of 2,,111,103
437,4,0:22.0,Offensive rebound by B. Beal,,111,103
438,4,0:01.0,Turnover by Team (shot clock),,111,103
