,QUARTER,TIME_REMAINING,DETROIT_ACTION,ORLANDO_ACTION,DETROIT_SCORE,ORLANDO_SCORE
386,4,2:55.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by J. Simmons),85,100
387,4,2:40.0,Turnover by A. Tolliver (lost ball; steal by E. Fournier),,85,100
388,4,2:30.0,,J. Simmons misses 3-pt jump shot from 23 ft,85,100
389,4,2:27.0,Defensive rebound by A. Drummond,,85,100
390,4,2:19.0,I. Smith misses 2-pt layup from 2 ft (block by B. Biyombo),,85,100
391,4,2:15.0,,Defensive rebound by J. Simmons,85,100
392,4,2:12.0,,Shooting foul by R. Bullock (drawn by E. Payton),85,100
393,4,2:12.0,,E. Payton makes free throw 1 of 2,85,101
394,4,2:12.0,L. Galloway enters the game for I. Smith,,85,101
395,4,2:12.0,D. Buycks enters the game for A. Tolliver,,85,101
396,4,2:12.0,,E. Payton makes free throw 2 of 2,85,102
397,4,1:59.0,L. Galloway misses 3-pt jump shot from 27 ft,,85,102
398,4,1:55.0,,Defensive rebound by J. Simmons,85,102
399,4,1:37.0,,E. Payton misses 3-pt jump shot from 26 ft,85,102
400,4,1:35.0,Defensive rebound by A. Drummond,,85,102
401,4,1:24.0,D. Buycks misses 2-pt layup from 3 ft,,85,102
402,4,1:22.0,Offensive rebound by A. Drummond,,85,102
403,4,1:22.0,Shooting foul by B. Biyombo (drawn by A. Drummond),,85,102
404,4,1:22.0,A. Drummond makes free throw 1 of 2,,86,102
405,4,1:22.0,,W. Iwundu enters the game for A. Gordon,86,102
406,4,1:22.0,,M. Hezonja enters the game for E. Fournier,86,102
407,4,1:22.0,L. Kennard enters the game for R. Bullock,,86,102
408,4,1:22.0,H. Ellenson enters the game for T. Harris,,86,102
409,4,1:22.0,A. Drummond makes free throw 2 of 2,,87,102
410,4,1:07.0,,J. Simmons misses 2-pt jump shot from 16 ft,87,102
411,4,1:04.0,Defensive rebound by H. Ellenson,,87,102
412,4,0:54.0,L. Kennard makes 2-pt jump shot from 17 ft (assist by A. Drummond),,89,102
413,4,0:42.0,,E. Payton misses 2-pt layup from 4 ft (block by A. Drummond),89,102
414,4,0:42.0,,Offensive rebound by Team,89,102
415,4,0:42.0,E. Moreland enters the game for A. Drummond,,89,102
416,4,0:30.0,,Turnover by Team (shot clock),89,102
417,4,0:19.0,L. Galloway misses 2-pt jump shot from 12 ft,,89,102
418,4,0:18.0,,Defensive rebound by Team,89,102
