,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
389,4,7:16.0,D. Powell misses 2-pt layup from 2 ft,,84,93
390,4,7:12.0,,Defensive rebound by C. Paul,84,93
391,4,6:54.0,,Personal foul by D. McDermott (drawn by J. Harden),84,93
392,4,6:54.0,,P. Tucker enters the game for R. Anderson,84,93
393,4,6:54.0,D. Smith enters the game for D. McDermott,,84,93
394,4,6:37.0,,C. Paul makes 2-pt jump shot from 16 ft,84,95
395,4,6:26.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,84,95
396,4,6:24.0,Offensive rebound by K. Collinsworth,,84,95
397,4,6:21.0,D. Powell misses 2-pt layup from 3 ft (block by J. Harden),,84,95
398,4,6:21.0,Offensive rebound by D. Powell,,84,95
399,4,6:17.0,Turnover by D. Powell (bad pass; steal by P. Tucker),,84,95
400,4,6:10.0,,P. Tucker misses 3-pt jump shot from 23 ft,84,95
401,4,6:09.0,Defensive rebound by J. Jones,,84,95
402,4,6:05.0,Turnover by J. Jones (lost ball; steal by C. Paul),,84,95
403,4,6:02.0,M. Kleber enters the game for D. Powell,,84,95
404,4,5:56.0,,J. Harden makes 3-pt jump shot from 25 ft,84,98
405,4,5:54.0,Dallas full timeout,,84,98
406,4,5:34.0,D. Smith misses 2-pt jump shot from 21 ft,,84,98
407,4,5:30.0,,Defensive rebound by P. Tucker,84,98
408,4,5:28.0,,Turnover by P. Tucker (bad pass; steal by K. Collinsworth),84,98
409,4,5:24.0,J. Jones misses 2-pt jump shot from 9 ft,,84,98
410,4,5:21.0,,Defensive rebound by C. Capela,84,98
411,4,5:11.0,,J. Harden misses 3-pt jump shot from 25 ft,84,98
412,4,5:09.0,Defensive rebound by J. Jones,,84,98
413,4,5:02.0,M. Kleber makes 2-pt layup from 1 ft (assist by D. Smith),,86,98
414,4,4:49.0,,J. Harden misses 2-pt jump shot from 15 ft,86,98
415,4,4:49.0,Defensive rebound by J. Jones,,86,98
416,4,4:40.0,Personal foul by L. Mbah a Moute (drawn by J. Jones),,86,98
417,4,4:25.0,K. Collinsworth misses 3-pt jump shot from 23 ft,,86,98
418,4,4:22.0,,Defensive rebound by C. Paul,86,98
419,4,4:03.0,,Shooting foul by M. Kleber (drawn by J. Harden),86,98
420,4,4:03.0,,J. Harden makes free throw 1 of 2,86,99
421,4,4:03.0,J. Motley enters the game for M. Kleber,,86,99
422,4,4:03.0,,J. Harden makes free throw 2 of 2,86,100
423,4,3:52.0,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by D. Smith),,89,100
424,4,3:31.0,,Personal foul by Y. Ferrell (drawn by C. Capela),89,100
425,4,3:31.0,D. McDermott enters the game for K. Collinsworth,,89,100
426,4,3:24.0,,C. Paul makes 2-pt jump shot from 14 ft,89,102
427,4,3:00.0,J. Motley misses 2-pt jump shot from 8 ft (block by C. Capela),,89,102
428,4,3:00.0,,Defensive rebound by L. Mbah a Moute,89,102
429,4,2:37.0,,J. Harden misses 3-pt jump shot from 30 ft,89,102
430,4,2:34.0,Defensive rebound by D. Smith,,89,102
431,4,2:34.0,Turnover by D. Smith (out of bounds lost ball),,89,102
432,4,2:34.0,Dallas full timeout,,89,102
433,4,2:20.0,,C. Paul makes 2-pt jump shot from 15 ft,89,104
434,4,2:03.0,J. Motley misses 2-pt layup from 4 ft,,89,104
435,4,2:02.0,,Defensive rebound by C. Paul,89,104
436,4,1:55.0,,C. Capela misses 2-pt layup from 2 ft,89,104
437,4,1:55.0,,Offensive rebound by C. Capela,89,104
438,4,1:55.0,,C. Capela misses 2-pt layup from 2 ft (block by J. Motley),89,104
439,4,1:55.0,Defensive rebound by J. Motley,,89,104
440,4,1:55.0,Dallas full timeout,,89,104
441,4,1:35.0,D. McDermott makes 2-pt layup from 1 ft (assist by J. Motley),,91,104
442,4,1:12.0,,Turnover by C. Paul (bad pass),91,104
443,4,1:12.0,,G. Green enters the game for C. Paul,91,104
444,4,1:12.0,,M. Brown enters the game for J. Harden,91,104
445,4,1:12.0,K. Collinsworth enters the game for D. Smith,,91,104
446,4,0:56.0,Personal foul by L. Mbah a Moute (drawn by J. Motley),,91,104
447,4,0:56.0,J. Motley misses free throw 1 of 2,,91,104
448,4,0:56.0,Offensive rebound by Team,,91,104
449,4,0:56.0,J. Motley misses free throw 2 of 2,,91,104
450,4,0:54.0,Offensive rebound by K. Collinsworth,,91,104
451,4,0:51.0,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by K. Collinsworth),,94,104
452,4,0:30.0,,Personal foul by J. Motley (drawn by C. Capela),94,104
453,4,0:30.0,,C. Capela misses free throw 1 of 2,94,104
454,4,0:30.0,,Offensive rebound by Team,94,104
455,4,0:30.0,,C. Capela misses free throw 2 of 2,94,104
456,4,0:28.0,Defensive rebound by J. Jones,,94,104
457,4,0:20.0,J. Jones makes 3-pt jump shot from 25 ft (assist by D. McDermott),,97,104
