,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
392,3,1:30.0,J. Bird makes free throw 2 of 2,,65,70
393,3,1:22.0,,Offensive foul by J. Embiid (drawn by J. Brown),65,70
394,3,1:22.0,,Turnover by J. Embiid (offensive foul),65,70
395,3,1:08.0,T. Rozier makes 2-pt layup from 3 ft,,67,70
396,3,0:55.0,,J. Embiid makes 2-pt dunk at rim (assist by M. Fultz),67,72
397,3,0:36.0,Turnover by S. Larkin (traveling),,67,72
398,3,0:27.0,,J. Bayless enters the game for T. Luwawu-Cabarrot,67,72
399,3,0:27.0,,J. Bayless misses 3-pt jump shot from 23 ft,67,72
400,3,0:19.0,Defensive rebound by J. Bird,,67,72
401,3,0:02.0,T. Rozier misses 3-pt jump shot from 28 ft,,67,72
402,3,0:02.0,Offensive rebound by A. Baynes,,67,72
403,3,0:00.0,A. Baynes makes 2-pt layup at rim,,69,72
404,4,11:46.0,,B. Simmons makes 2-pt layup from 1 ft,69,74
405,4,11:30.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by S. Larkin),,72,74
406,4,11:16.0,,Shooting foul by D. Theis (drawn by D. Šarić),72,74
407,4,11:16.0,,D. Šarić makes free throw 1 of 2,72,75
408,4,11:16.0,,D. Šarić misses free throw 2 of 2,72,75
409,4,11:12.0,,Offensive rebound by R. Covington,72,75
410,4,10:50.0,,J. Redick misses 2-pt jump shot from 20 ft,72,75
411,4,10:44.0,Defensive rebound by D. Theis,,72,75
412,4,10:37.0,S. Larkin makes 3-pt jump shot from 25 ft,,75,75
413,4,10:18.0,,R. Covington misses 3-pt jump shot from 25 ft,75,75
414,4,10:18.0,,Offensive rebound by D. Šarić,75,75
415,4,10:16.0,,Personal foul by J. Bird (drawn by D. Šarić),75,75
416,4,10:16.0,A. Horford enters the game for D. Theis,,75,75
417,4,10:01.0,,J. Bayless makes 3-pt jump shot from 24 ft (assist by B. Simmons),75,78
418,4,9:33.0,A. Horford makes 2-pt jump shot from 9 ft,,77,78
419,4,9:13.0,,R. Covington makes 2-pt layup from 3 ft (assist by J. Bayless),77,80
420,4,8:54.0,T. Rozier misses 3-pt jump shot from 24 ft,,77,80
421,4,8:50.0,,Defensive rebound by J. Bayless,77,80
422,4,8:44.0,,Turnover by D. Šarić (traveling),77,80
423,4,8:32.0,S. Larkin makes 2-pt jump shot from 20 ft,,79,80
424,4,8:18.0,,J. Bayless misses 2-pt jump shot from 17 ft,79,80
425,4,8:15.0,Defensive rebound by J. Brown,,79,80
426,4,8:03.0,A. Horford makes 3-pt jump shot from 25 ft (assist by S. Larkin),,82,80
427,4,7:47.0,,J. Redick makes 2-pt jump shot from 13 ft,82,82
428,4,7:24.0,T. Rozier makes 2-pt jump shot from 10 ft,,84,82
429,4,7:10.0,,R. Covington makes 2-pt layup from 6 ft,84,84
430,4,6:45.0,A. Horford makes 2-pt jump shot from 5 ft,,86,84
431,4,6:45.0,,Philadelphia full timeout,86,84
432,4,6:45.0,,J. Anderson enters the game for J. Bayless,86,84
433,4,6:45.0,,T. McConnell enters the game for B. Simmons,86,84
434,4,6:45.0,,M. Fultz enters the game for R. Covington,86,84
435,4,6:45.0,J. Tatum enters the game for J. Brown,,86,84
436,4,6:45.0,K. Irving enters the game for T. Rozier,,86,84
437,4,6:37.0,,Offensive foul by D. Šarić (drawn by A. Horford),86,84
438,4,6:37.0,,Turnover by D. Šarić (offensive foul),86,84
439,4,6:25.0,Offensive foul by K. Irving (drawn by D. Šarić),,86,84
440,4,6:25.0,Turnover by K. Irving (offensive foul),,86,84
441,4,6:16.0,,J. Redick misses 3-pt jump shot from 25 ft,86,84
442,4,6:16.0,,Offensive rebound by M. Fultz,86,84
443,4,5:52.0,,M. Fultz misses 2-pt jump shot from 2 ft,86,84
444,4,5:49.0,Defensive rebound by J. Tatum,,86,84
445,4,5:49.0,J. Tatum makes 2-pt jump shot from 13 ft,,88,84
446,4,5:37.0,,B. Simmons enters the game for D. Šarić,88,84
447,4,5:37.0,,J. Embiid enters the game for T. McConnell,88,84
448,4,5:33.0,J. Brown enters the game for J. Bird,,88,84
449,4,5:26.0,,M. Fultz misses 2-pt jump shot from 7 ft,88,84
450,4,5:24.0,Defensive rebound by A. Horford,,88,84
451,4,5:06.0,K. Irving misses 3-pt jump shot from 25 ft,,88,84
452,4,5:04.0,Offensive rebound by Team,,88,84
453,4,4:57.0,K. Irving makes 2-pt jump shot from 18 ft (assist by A. Horford),,90,84
454,4,4:46.0,,Personal foul by K. Irving (drawn by J. Redick),90,84
455,4,4:46.0,,R. Covington enters the game for J. Anderson,90,84
456,4,4:32.0,,R. Covington makes 2-pt layup from 2 ft (assist by B. Simmons),90,86
457,4,4:13.0,K. Irving makes 2-pt jump shot from 20 ft,,92,86
458,4,3:58.0,,J. Embiid makes 2-pt jump shot from 12 ft,92,88
459,4,3:40.0,K. Irving misses 2-pt layup from 6 ft (block by J. Embiid),,92,88
460,4,3:38.0,,Defensive rebound by B. Simmons,92,88
461,4,3:35.0,,J. Redick misses 3-pt jump shot from 26 ft,92,88
462,4,3:31.0,Defensive rebound by S. Larkin,,92,88
463,4,3:26.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by K. Irving),,95,88
464,4,3:25.0,,Philadelphia full timeout,95,88
465,4,3:25.0,,J. Bayless enters the game for M. Fultz,95,88
466,4,3:10.0,,R. Covington misses 3-pt jump shot from 26 ft,95,88
467,4,3:07.0,Defensive rebound by J. Brown,,95,88
468,4,2:43.0,K. Irving misses 2-pt layup from 3 ft (block by R. Covington),,95,88
469,4,2:41.0,,Defensive rebound by J. Embiid,95,88
470,4,2:27.0,,J. Embiid misses 2-pt jump shot from 7 ft,95,88
471,4,2:23.0,Defensive rebound by S. Larkin,,95,88
472,4,2:07.0,A. Horford misses 3-pt jump shot from 25 ft,,95,88
473,4,2:03.0,,Defensive rebound by J. Embiid,95,88
474,4,1:56.0,,J. Bayless makes 2-pt layup from 1 ft,95,90
475,4,1:34.0,Shooting foul by J. Bayless (drawn by K. Irving),,95,90
476,4,1:34.0,K. Irving makes free throw 1 of 3,,96,90
477,4,1:34.0,K. Irving makes free throw 2 of 3,,97,90
478,4,1:34.0,J. Bird enters the game for S. Larkin,,97,90
479,4,1:34.0,K. Irving makes free throw 3 of 3,,98,90
480,4,1:21.0,,J. Embiid misses 2-pt layup from 2 ft,98,90
481,4,1:19.0,,Offensive rebound by R. Covington,98,90
482,4,1:16.0,,J. Embiid misses 3-pt jump shot from 25 ft,98,90
483,4,1:11.0,Defensive rebound by A. Horford,,98,90
484,4,0:50.0,J. Brown misses 3-pt jump shot from 25 ft,,98,90
485,4,0:48.0,,Defensive rebound by J. Embiid,98,90
486,4,0:45.0,,Turnover by J. Embiid (bad pass; steal by K. Irving),98,90
487,4,0:30.0,Shooting foul by R. Covington (drawn by J. Tatum),,98,90
488,4,0:30.0,J. Tatum makes free throw 1 of 2,,100,90
489,4,0:30.0,J. Tatum makes free throw 2 of 2,,100,90
490,4,0:30.0,,Philadelphia full timeout,100,90
491,4,0:30.0,T. Rozier enters the game for J. Bird,,100,90
492,4,0:24.0,,B. Simmons misses 2-pt layup from 5 ft,100,90
493,4,0:19.0,,Offensive rebound by B. Simmons,100,90
494,4,0:19.0,,B. Simmons misses 2-pt layup at rim,100,90
495,4,0:19.0,,Offensive rebound by J. Embiid,100,90
496,4,0:19.0,,J. Embiid misses 2-pt layup at rim,100,90
497,4,0:16.0,,Offensive rebound by J. Embiid,100,90
498,4,0:16.0,,J. Embiid makes 2-pt layup from 1 ft,100,92
499,4,0:16.0,Shooting foul by R. Covington (drawn by A. Horford),,100,92
500,4,0:16.0,A. Horford makes free throw 1 of 3,,101,92
501,4,0:16.0,A. Horford makes free throw 2 of 3,,102,92
502,4,0:11.0,,Turnover by B. Simmons (lost ball; steal by K. Irving),102,92
