,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
379,4,4:35.0,Shooting foul by N. Powell (drawn by J. Holiday),,100,109
380,4,4:35.0,J. Holiday makes free throw 1 of 1,,101,109
381,4,4:19.0,,D. DeRozan misses 2-pt jump shot from 11 ft,101,109
382,4,4:17.0,Defensive rebound by Team,,101,109
383,4,4:03.0,Shooting foul by S. Ibaka (drawn by L. Markkanen),,101,109
384,4,4:03.0,L. Markkanen makes free throw 1 of 2,,102,109
385,4,4:03.0,L. Markkanen makes free throw 2 of 2,,103,109
386,4,3:46.0,,D. DeRozan makes 2-pt jump shot from 4 ft,103,111
387,4,3:33.0,D. Valentine makes 2-pt jump shot from 12 ft (assist by B. Portis),,105,111
388,4,3:16.0,,D. DeRozan misses 2-pt jump shot from 14 ft,105,111
389,4,3:16.0,Defensive rebound by K. Dunn,,105,111
390,4,3:01.0,D. Valentine misses 3-pt jump shot from 24 ft,,105,111
391,4,2:57.0,,Defensive rebound by J. Valančiūnas,105,111
392,4,2:50.0,,K. Lowry makes 2-pt layup from 4 ft,105,113
393,4,2:50.0,Chicago full timeout,,105,113
394,4,2:50.0,,P. Siakam enters the game for J. Valančiūnas,105,113
395,4,2:36.0,B. Portis misses 3-pt jump shot from 27 ft,,105,113
396,4,2:33.0,,Defensive rebound by D. DeRozan,105,113
397,4,2:21.0,,Turnover by K. Lowry (bad pass; steal by K. Dunn),105,113
398,4,2:17.0,J. Holiday misses 3-pt jump shot from 24 ft,,105,113
399,4,2:14.0,,Defensive rebound by K. Lowry,105,113
400,4,1:56.0,,D. DeRozan misses 2-pt jump shot from 13 ft,105,113
401,4,1:55.0,Defensive rebound by B. Portis,,105,113
402,4,1:50.0,Shooting block foul by P. Siakam (drawn by K. Dunn),,105,113
403,4,1:50.0,K. Dunn makes free throw 1 of 2,,106,113
404,4,1:50.0,K. Dunn makes free throw 2 of 2,,107,113
405,4,1:33.0,,K. Lowry misses 2-pt layup from 2 ft,107,113
406,4,1:31.0,,Offensive rebound by S. Ibaka,107,113
407,4,1:30.0,,S. Ibaka makes 2-pt hook shot from 1 ft,107,115
408,4,1:16.0,Shooting foul by P. Siakam (drawn by L. Markkanen),,107,115
409,4,1:16.0,L. Markkanen makes free throw 1 of 2,,108,115
410,4,1:16.0,L. Markkanen makes free throw 2 of 2,,109,115
411,4,1:11.0,,Turnover by D. DeRozan (lost ball; steal by K. Dunn),109,115
412,4,1:11.0,Personal foul by D. DeRozan (drawn by K. Dunn),,109,115
413,4,1:11.0,K. Dunn misses free throw 1 of 2,,109,115
414,4,1:11.0,Offensive rebound by Team,,109,115
415,4,1:11.0,K. Dunn makes free throw 2 of 2,,110,115
416,4,1:11.0,,Toronto full timeout,110,115
417,4,0:56.0,,K. Lowry misses 2-pt layup from 5 ft (block by D. Valentine),110,115
418,4,0:50.0,,Offensive rebound by K. Lowry,110,115
419,4,0:50.0,,K. Lowry misses 2-pt layup at rim,110,115
420,4,0:49.0,Defensive rebound by B. Portis,,110,115
421,4,0:41.0,B. Portis makes 2-pt hook shot from 7 ft,,112,115
422,4,0:20.0,,D. DeRozan makes 2-pt jump shot from 12 ft,112,117
423,4,0:20.0,Chicago full timeout,,112,117
424,4,0:19.0,D. Valentine makes 2-pt layup from 2 ft (assist by K. Dunn),,114,117
425,4,0:19.0,,Violation by S. Ibaka (def goaltending),114,117
426,4,0:14.0,,Personal foul by J. Holiday (drawn by D. DeRozan),114,117
427,4,0:14.0,,D. DeRozan makes free throw 1 of 2,114,118
428,4,0:14.0,,D. DeRozan makes free throw 2 of 2,114,119
429,4,0:14.0,Chicago full timeout,,114,119
430,4,0:08.0,D. Valentine misses 3-pt jump shot from 26 ft,,114,119
431,4,0:05.0,Offensive rebound by B. Portis,,114,119
432,4,0:01.0,Turnover by B. Portis (offensive goaltending),,114,119
