,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
394,4,6:02.0,,Phoenix full timeout,104,76
395,4,6:02.0,,T. Ulis enters the game for D. Booker,104,76
396,4,6:02.0,,D. Jones enters the game for T. Warren,104,76
397,4,6:02.0,C. Diallo enters the game for Ö. Aşık,,104,76
398,4,6:02.0,D. Cunningham enters the game for T. Allen,,104,76
399,4,6:02.0,,D. Bender misses free throw 1 of 1,104,76
400,4,5:58.0,,Offensive rebound by A. Len,104,76
401,4,5:57.0,,A. Len misses 2-pt hook shot from 3 ft,104,76
402,4,5:55.0,,Offensive rebound by Team,104,76
403,4,5:46.0,,J. Jackson misses 2-pt jump shot from 12 ft,104,76
404,4,5:43.0,,Offensive rebound by J. Jackson,104,76
405,4,5:42.0,,A. Len makes 2-pt dunk at rim (assist by J. Jackson),104,78
406,4,5:24.0,I. Clark misses 2-pt jump shot from 18 ft,,104,78
407,4,5:20.0,,Defensive rebound by D. Jones,104,78
408,4,4:59.0,,Turnover by T. Ulis (bad pass; steal by I. Clark),104,78
409,4,4:57.0,Shooting block foul by J. Jackson (drawn by I. Clark),,104,78
410,4,4:57.0,I. Clark misses free throw 2 of 2,,104,78
411,4,4:57.0,,Defensive rebound by A. Len,104,78
412,4,4:57.0,I. Clark makes free throw 1 of 2,,105,78
413,4,4:44.0,,Turnover by D. Bender (turnover),105,78
414,4,4:44.0,Ö. Aşık enters the game for D. Cunningham,,105,78
415,4,4:27.0,D. Miller misses 2-pt jump shot from 20 ft,,105,78
416,4,4:23.0,Offensive rebound by J. Nelson,,105,78
417,4,4:05.0,Ö. Aşık makes 2-pt jump shot from 9 ft (assist by D. Miller),,107,78
418,4,3:56.0,,T. Ulis misses 2-pt jump shot from 9 ft,107,78
419,4,3:52.0,,Offensive rebound by A. Len,107,78
420,4,3:52.0,,A. Len misses 2-pt dunk at rim,107,78
421,4,3:52.0,Defensive rebound by D. Miller,,107,78
422,4,3:35.0,I. Clark makes 2-pt jump shot from 19 ft,,109,78
423,4,3:24.0,,Shooting foul by C. Diallo (drawn by A. Len),109,78
424,4,3:24.0,,A. Len makes free throw 1 of 2,109,79
425,4,3:24.0,,M. Chriss enters the game for D. Bender,109,79
426,4,3:24.0,R. Rondo enters the game for J. Nelson,,109,79
427,4,3:24.0,,A. Len misses free throw 2 of 2,109,79
428,4,3:21.0,Defensive rebound by C. Diallo,,109,79
429,4,3:12.0,C. Diallo misses 2-pt jump shot from 19 ft,,109,79
430,4,3:08.0,,Defensive rebound by A. Len,109,79
431,4,3:08.0,,Personal foul by I. Clark (drawn by D. Jones),109,79
432,4,3:08.0,,D. Jones makes free throw 1 of 2,109,80
433,4,3:08.0,,D. Jones makes free throw 2 of 2,109,81
434,4,2:51.0,Turnover by I. Clark (bad pass; steal by J. Jackson),,109,81
435,4,2:47.0,,J. Jackson makes 2-pt dunk at rim,109,83
436,4,2:30.0,Turnover by C. Diallo (lost ball; steal by T. Ulis),,109,83
437,4,2:22.0,,Shooting foul by Ö. Aşık (drawn by J. Jackson),109,83
438,4,2:22.0,New Orleans full timeout,,109,83
439,4,2:22.0,,J. Jackson makes free throw 1 of 2,109,84
440,4,2:22.0,,J. Jackson makes free throw 2 of 2,109,85
441,4,2:21.0,Personal foul by J. Jackson (drawn by D. Miller),,109,85
442,4,2:10.0,I. Clark makes 2-pt jump shot from 13 ft (assist by R. Rondo),,111,85
443,4,1:50.0,,A. Len misses 2-pt jump shot from 5 ft,111,85
444,4,1:48.0,Defensive rebound by R. Rondo,,111,85
445,4,1:40.0,C. Diallo makes 2-pt jump shot from 9 ft (assist by R. Rondo),,113,85
446,4,1:33.0,,T. Ulis makes 2-pt layup at rim,113,87
447,4,1:22.0,I. Clark makes 2-pt jump shot from 20 ft,,115,87
448,4,1:13.0,,T. Ulis makes 2-pt jump shot from 13 ft,115,89
449,4,1:02.0,R. Rondo misses 3-pt jump shot from 25 ft,,115,89
450,4,0:59.0,,Defensive rebound by M. Chriss,115,89
451,4,0:56.0,,T. Ulis makes 2-pt jump shot from 18 ft,115,91
452,4,0:37.0,Turnover by R. Rondo (lost ball; steal by T. Ulis),,115,91
453,4,0:25.0,Violation by Ö. Aşık (kicked ball),,115,91
454,4,0:22.0,,J. Jackson misses 3-pt jump shot from 25 ft,115,91
455,4,0:18.0,Defensive rebound by C. Diallo,,115,91
