,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
375,4,6:17.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),86,98
376,4,5:55.0,S. Dinwiddie makes 2-pt jump shot from 10 ft (assist by D. Carroll),,88,98
377,4,5:39.0,,K. Walker makes 2-pt jump shot from 16 ft,88,100
378,4,5:36.0,Brooklyn full timeout,,88,100
379,4,5:36.0,,N. Batum enters the game for J. Lamb,88,100
380,4,5:36.0,,M. Williams enters the game for M. Carter-Williams,88,100
381,4,5:36.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,88,100
382,4,5:36.0,D. Russell enters the game for J. Harris,,88,100
383,4,5:25.0,A. Crabbe misses 3-pt jump shot from 27 ft,,88,100
384,4,5:21.0,Offensive rebound by A. Crabbe,,88,100
385,4,5:12.0,Turnover by S. Dinwiddie (bad pass),,88,100
386,4,5:03.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),88,103
387,4,4:54.0,,D. Howard enters the game for C. Zeller,88,103
388,4,4:52.0,D. Russell makes 2-pt layup from 1 ft (assist by A. Crabbe),,90,103
389,4,4:36.0,,Offensive foul by D. Howard (drawn by S. Dinwiddie),90,103
390,4,4:36.0,,Turnover by D. Howard (offensive foul),90,103
391,4,4:24.0,D. Russell misses 3-pt jump shot from 22 ft,,90,103
392,4,4:22.0,Offensive rebound by J. Allen,,90,103
393,4,4:20.0,D. Russell misses 3-pt jump shot from 27 ft,,90,103
394,4,4:16.0,Offensive rebound by J. Allen,,90,103
395,4,4:13.0,A. Crabbe misses 3-pt jump shot from 25 ft,,90,103
396,4,4:11.0,,Defensive rebound by Team,90,103
397,4,4:11.0,Loose ball foul by J. Allen (drawn by N. Batum),,90,103
398,4,3:54.0,,Turnover by K. Walker (bad pass; steal by A. Crabbe),90,103
399,4,3:45.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by N. Batum),,90,103
400,4,3:40.0,,Defensive rebound by D. Howard,90,103
401,4,3:24.0,,K. Walker makes 2-pt jump shot from 18 ft,90,105
402,4,3:09.0,Turnover by D. Carroll (bad pass),,90,105
403,4,2:58.0,,K. Walker misses 3-pt jump shot from 25 ft,90,105
404,4,2:58.0,Defensive rebound by J. Allen,,90,105
405,4,2:42.0,D. Carroll misses 2-pt layup from 1 ft,,90,105
406,4,2:39.0,,Defensive rebound by M. Williams,90,105
407,4,2:35.0,,Shooting foul by D. Russell (drawn by M. Kidd-Gilchrist),90,105
408,4,2:35.0,,M. Kidd-Gilchrist makes free throw 1 of 2,90,106
409,4,2:35.0,Q. Acy enters the game for D. Russell,,90,106
410,4,2:35.0,J. Harris enters the game for D. Carroll,,90,106
411,4,2:35.0,,M. Kidd-Gilchrist makes free throw 2 of 2,90,107
412,4,2:25.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by D. Howard),,90,107
413,4,2:21.0,,Defensive rebound by M. Kidd-Gilchrist,90,107
414,4,2:07.0,,D. Howard misses 2-pt jump shot from 4 ft,90,107
415,4,2:06.0,,Offensive rebound by D. Howard,90,107
416,4,2:06.0,,Shooting foul by Q. Acy (drawn by D. Howard),90,107
417,4,2:06.0,,D. Howard misses free throw 1 of 2,90,107
418,4,2:06.0,,Offensive rebound by Team,90,107
419,4,2:06.0,N. Stauskas enters the game for S. Dinwiddie,,90,107
420,4,2:06.0,D. Cunningham enters the game for J. Allen,,90,107
421,4,2:06.0,I. Whitehead enters the game for A. Crabbe,,90,107
422,4,2:06.0,,D. Howard misses free throw 2 of 2,90,107
423,4,2:02.0,Defensive rebound by D. Cunningham,,90,107
424,4,1:56.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,93,107
425,4,1:38.0,,Shooting foul by I. Whitehead (drawn by K. Walker),93,107
426,4,1:38.0,,K. Walker makes free throw 1 of 2,93,108
427,4,1:38.0,,K. Walker makes free throw 2 of 2,93,109
428,4,1:23.0,Shooting foul by M. Kidd-Gilchrist (drawn by D. Cunningham),,93,109
429,4,1:23.0,D. Cunningham makes free throw 1 of 2,,94,109
430,4,1:23.0,,W. Hernangómez enters the game for M. Williams,94,109
431,4,1:23.0,,F. Kaminsky enters the game for N. Batum,94,109
432,4,1:23.0,,D. Bacon enters the game for D. Howard,94,109
433,4,1:23.0,,T. Graham enters the game for M. Kidd-Gilchrist,94,109
434,4,1:23.0,,M. Monk enters the game for K. Walker,94,109
435,4,1:23.0,D. Cunningham misses free throw 2 of 2,,94,109
436,4,1:20.0,,Defensive rebound by W. Hernangómez,94,109
437,4,1:14.0,,Turnover by M. Monk (bad pass),94,109
438,4,1:05.0,Q. Acy misses 3-pt jump shot from 25 ft,,94,109
439,4,1:01.0,,Defensive rebound by F. Kaminsky,94,109
440,4,0:48.0,,Turnover by M. Monk (bad pass; steal by Q. Acy),94,109
441,4,0:41.0,I. Whitehead misses 2-pt layup from 3 ft (block by W. Hernangómez),,94,109
442,4,0:36.0,,Defensive rebound by W. Hernangómez,94,109
443,4,0:35.0,,M. Monk makes 2-pt jump shot from 21 ft,94,111
444,4,0:16.0,I. Whitehead misses 3-pt jump shot from 26 ft,,94,111
445,4,0:13.0,Offensive rebound by D. Cunningham,,94,111
446,4,0:13.0,I. Whitehead makes 2-pt layup from 2 ft,,96,111
