,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
379,4,5:12.0,A. Drummond makes 2-pt layup from 1 ft,,83,87
380,4,5:00.0,,Personal block foul by A. Drummond (drawn by K. Lowry),83,87
381,4,5:00.0,,J. Valančiūnas enters the game for J. Poeltl,83,87
382,4,5:00.0,T. Harris enters the game for R. Bullock,,83,87
383,4,5:00.0,A. Bradley enters the game for A. Tolliver,,83,87
384,4,4:50.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),83,90
385,4,4:47.0,Detroit full timeout,,83,90
386,4,4:30.0,I. Smith misses 2-pt jump shot from 5 ft,,83,90
387,4,4:29.0,,Defensive rebound by J. Valančiūnas,83,90
388,4,4:18.0,,Turnover by J. Valančiūnas (bad pass),83,90
389,4,4:05.0,I. Smith misses 2-pt hook shot from 5 ft (block by C. Miles),,83,90
390,4,4:02.0,,Defensive rebound by J. Valančiūnas,83,90
391,4,3:58.0,,Turnover by D. Wright (traveling),83,90
392,4,3:50.0,Personal foul by D. DeRozan (drawn by L. Galloway),,83,90
393,4,3:34.0,A. Bradley misses 3-pt jump shot from 27 ft,,83,90
394,4,3:34.0,Offensive rebound by Team,,83,90
395,4,3:34.0,Turnover by Team (shot clock),,83,90
396,4,3:14.0,,Turnover by J. Valančiūnas (bad pass; steal by L. Galloway),83,90
397,4,3:01.0,A. Bradley misses 2-pt jump shot from 2 ft (block by D. Wright),,83,90
398,4,2:58.0,,Defensive rebound by C. Miles,83,90
399,4,2:58.0,,Personal foul by L. Galloway (drawn by K. Lowry),83,90
400,4,2:34.0,,D. Wright misses 3-pt jump shot from 25 ft,83,90
401,4,2:31.0,,Offensive rebound by C. Miles,83,90
402,4,2:23.0,,Personal block foul by L. Galloway (drawn by J. Valančiūnas),83,90
403,4,2:23.0,,J. Valančiūnas makes free throw 1 of 2,83,91
404,4,2:23.0,,J. Valančiūnas makes free throw 2 of 2,83,92
405,4,2:05.0,Turnover by A. Bradley (bad pass; steal by K. Lowry),,83,92
406,4,2:00.0,,K. Lowry misses 2-pt layup at rim,83,92
407,4,1:59.0,,Offensive rebound by K. Lowry,83,92
408,4,1:56.0,,D. DeRozan misses 2-pt jump shot from 18 ft,83,92
409,4,1:53.0,Defensive rebound by I. Smith,,83,92
410,4,1:48.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by I. Smith),,86,92
411,4,1:26.0,,C. Miles misses 3-pt jump shot from 22 ft,86,92
412,4,1:22.0,Defensive rebound by A. Bradley,,86,92
413,4,1:15.0,L. Galloway misses 3-pt jump shot from 24 ft,,86,92
414,4,1:15.0,,Defensive rebound by Team,86,92
415,4,1:15.0,,Toronto full timeout,86,92
416,4,1:00.0,,D. Wright misses 2-pt layup from 1 ft (block by T. Harris),86,92
417,4,1:00.0,,Offensive rebound by Team,86,92
418,4,0:55.0,,D. DeRozan makes 2-pt jump shot from 10 ft,86,94
419,4,0:43.0,A. Drummond makes 2-pt layup from 2 ft (assist by I. Smith),,88,94
420,4,0:43.0,Shooting foul by J. Valančiūnas (drawn by A. Drummond),,88,94
421,4,0:43.0,A. Drummond misses free throw 1 of 1,,88,94
422,4,0:41.0,,Defensive rebound by J. Valančiūnas,88,94
423,4,0:29.0,,K. Lowry misses 3-pt jump shot from 25 ft,88,94
424,4,0:27.0,,Offensive rebound by C. Miles,88,94
425,4,0:20.0,,Turnover by D. DeRozan (bad pass; steal by L. Galloway),88,94
426,4,0:17.0,Personal foul by D. Wright (drawn by I. Smith),,88,94
427,4,0:17.0,I. Smith misses free throw 1 of 2,,88,94
428,4,0:17.0,Offensive rebound by Team,,88,94
429,4,0:17.0,I. Smith misses free throw 2 of 2,,88,94
430,4,0:14.0,Offensive rebound by I. Smith,,88,94
431,4,0:13.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by I. Smith),,91,94
432,4,0:05.0,,Personal foul by T. Harris (drawn by D. Wright),91,94
433,4,0:05.0,A. Tolliver enters the game for L. Galloway,,91,94
434,4,0:05.0,R. Bullock enters the game for T. Harris,,91,94
435,4,0:05.0,,D. Wright makes free throw 1 of 2,91,95
436,4,0:05.0,,D. Wright makes free throw 2 of 2,91,96
437,4,0:05.0,Detroit full timeout,,91,96
438,4,0:05.0,L. Galloway enters the game for A. Drummond,,91,96
439,4,0:03.0,A. Tolliver misses 3-pt jump shot from 26 ft,,91,96
440,4,0:00.0,,Defensive rebound by K. Lowry,91,96
