,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ORLANDO_ACTION,PORTLAND_SCORE,ORLANDO_SCORE
388,4,5:54.0,P. Connaughton enters the game for C. McCollum,,86,73
389,4,5:49.0,D. Lillard misses 3-pt jump shot from 25 ft,,86,73
390,4,5:45.0,,Defensive rebound by E. Payton,86,73
391,4,5:28.0,,Shooting foul by D. Lillard (drawn by S. Mack),86,73
392,4,5:28.0,,S. Mack makes free throw 1 of 2,86,74
393,4,5:28.0,,S. Mack makes free throw 2 of 2,86,75
394,4,5:09.0,,Offensive charge foul by E. Turner (drawn by E. Payton),86,75
395,4,5:09.0,Turnover by E. Turner (offensive foul),,86,75
396,4,5:09.0,,D. Augustin enters the game for S. Mack,86,75
397,4,4:54.0,,N. Vučević makes 2-pt jump shot from 8 ft,86,77
398,4,4:37.0,J. Nurkić misses 2-pt layup from 7 ft (block by N. Vučević),,86,77
399,4,4:35.0,,Defensive rebound by D. Augustin,86,77
400,4,4:32.0,,J. Simmons makes 2-pt layup from 1 ft (assist by D. Augustin),86,79
401,4,4:32.0,Portland full timeout,,86,79
402,4,4:32.0,C. McCollum enters the game for P. Connaughton,,86,79
403,4,4:10.0,A. Aminu misses 3-pt jump shot from 27 ft,,86,79
404,4,4:06.0,,Defensive rebound by E. Payton,86,79
405,4,3:51.0,,M. Speights misses 3-pt jump shot from 26 ft,86,79
406,4,3:51.0,Defensive rebound by J. Nurkić,,86,79
407,4,3:35.0,D. Lillard misses 2-pt layup from 6 ft,,86,79
408,4,3:35.0,,Defensive rebound by J. Simmons,86,79
409,4,3:17.0,,J. Simmons misses 2-pt jump shot from 15 ft,86,79
410,4,3:17.0,,Offensive rebound by Team,86,79
411,4,3:04.0,,N. Vučević makes 2-pt layup from 4 ft,86,81
412,4,2:44.0,J. Nurkić makes 2-pt layup from 3 ft (assist by E. Turner),,88,81
413,4,2:25.0,,D. Augustin misses 3-pt jump shot from 26 ft (block by C. McCollum),88,81
414,4,2:21.0,Defensive rebound by E. Turner,,88,81
415,4,2:09.0,C. McCollum makes 2-pt jump shot from 10 ft,,90,81
416,4,2:09.0,Shooting foul by N. Vučević (drawn by C. McCollum),,90,81
417,4,2:09.0,,S. Mack enters the game for M. Speights,90,81
418,4,2:09.0,C. McCollum makes free throw 1 of 1,,91,81
419,4,1:51.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),91,84
420,4,1:34.0,Turnover by J. Nurkić (lost ball; steal by S. Mack),,91,84
421,4,1:13.0,,N. Vučević misses 3-pt jump shot from 25 ft,91,84
422,4,1:07.0,Defensive rebound by A. Aminu,,91,84
423,4,0:49.0,C. McCollum misses 2-pt layup from 9 ft,,91,84
424,4,0:47.0,,Defensive rebound by J. Simmons,91,84
425,4,0:44.0,,Shooting foul by A. Aminu (drawn by J. Simmons),91,84
426,4,0:44.0,,J. Simmons makes free throw 1 of 2,91,85
427,4,0:44.0,,J. Simmons makes free throw 2 of 2,91,86
428,4,0:43.0,Personal foul by D. Augustin (drawn by C. McCollum),,91,86
429,4,0:43.0,C. McCollum makes free throw 1 of 2,,92,86
430,4,0:43.0,C. McCollum makes free throw 2 of 2,,93,86
431,4,0:26.0,,J. Simmons makes 2-pt layup from 2 ft,93,88
432,4,0:23.0,A. Aminu makes 2-pt dunk from 1 ft (assist by C. McCollum),,95,88
433,4,0:23.0,,Orlando full timeout,95,88
434,4,0:23.0,,M. Speights enters the game for E. Payton,95,88
435,4,0:14.0,,M. Speights misses 3-pt jump shot from 30 ft,95,88
436,4,0:12.0,,Offensive rebound by Team,95,88
437,4,0:10.0,,Turnover by D. Augustin (out of bounds lost ball),95,88
438,4,0:01.0,Turnover by D. Lillard (out of bounds lost ball),,95,88
439,4,0:00.0,,J. Simmons misses 3-pt jump shot from 30 ft,95,88
440,4,0:00.0,,Offensive rebound by Team,95,88
