,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
378,4,7:00.0,,F. Ntilikina makes free throw 1 of 2,84,92
379,4,7:00.0,,F. Ntilikina makes free throw 2 of 2,84,93
380,4,7:00.0,Violation by L. Babbitt (lane),,84,93
381,4,6:48.0,Shooting foul by L. Thomas (drawn by T. Prince),,84,93
382,4,6:48.0,T. Prince makes free throw 1 of 2,,85,93
383,4,6:48.0,T. Prince makes free throw 2 of 2,,86,93
384,4,6:48.0,Technical foul by L. Babbitt,,86,93
385,4,6:48.0,,K. Porziņģis makes technical free throw,86,94
386,4,6:28.0,,K. Porziņģis makes 2-pt jump shot from 15 ft,86,96
387,4,6:28.0,,Shooting foul by I. Taylor (drawn by K. Porziņģis),86,96
388,4,6:28.0,,K. Porziņģis makes free throw 1 of 1,86,97
389,4,6:14.0,E. İlyasova makes 3-pt jump shot from 22 ft (assist by T. Prince),,89,97
390,4,5:49.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,89,97
391,4,5:46.0,Defensive rebound by T. Prince,,89,97
392,4,5:39.0,T. Prince makes 2-pt layup from 2 ft,,91,97
393,4,5:32.0,,New York full timeout,91,97
394,4,5:22.0,,F. Ntilikina misses 2-pt layup from 2 ft (block by E. İlyasova),91,97
395,4,5:19.0,Defensive rebound by T. Prince,,91,97
396,4,5:15.0,E. İlyasova misses 2-pt layup from 1 ft,,91,97
397,4,5:15.0,,Defensive rebound by Team,91,97
398,4,4:55.0,,Shooting foul by L. Babbitt (drawn by L. Thomas),91,97
399,4,4:55.0,,L. Thomas makes free throw 1 of 2,91,98
400,4,4:55.0,,L. Thomas misses free throw 2 of 2,91,98
401,4,4:51.0,Defensive rebound by M. Belinelli,,91,98
402,4,4:38.0,M. Belinelli misses 2-pt layup from 1 ft,,91,98
403,4,4:38.0,Offensive rebound by Team,,91,98
404,4,4:38.0,,Loose ball foul by D. McDermott (drawn by E. İlyasova),91,98
405,4,4:38.0,K. Bazemore enters the game for L. Babbitt,,91,98
406,4,4:38.0,E. İlyasova misses free throw 1 of 2,,91,98
407,4,4:38.0,Offensive rebound by Team,,91,98
408,4,4:38.0,E. İlyasova makes free throw 2 of 2,,92,98
409,4,4:28.0,,Offensive foul by K. Porziņģis (drawn by I. Taylor),92,98
410,4,4:28.0,,Turnover by K. Porziņģis (offensive foul),92,98
411,4,4:28.0,,J. Jack enters the game for D. McDermott,92,98
412,4,4:11.0,Turnover by M. Belinelli (bad pass; steal by F. Ntilikina),,92,98
413,4,3:56.0,,J. Jack makes 2-pt jump shot from 11 ft,92,100
414,4,3:46.0,Technical foul by M. Belinelli,,92,100
415,4,3:46.0,,K. Porziņģis makes free throw 1 of 1,92,101
416,4,3:35.0,I. Taylor makes 2-pt layup from 1 ft (assist by E. İlyasova),,94,101
417,4,3:19.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,94,101
418,4,3:16.0,Defensive rebound by E. İlyasova,,94,101
419,4,3:08.0,K. Bazemore misses 2-pt dunk from 1 ft (block by K. Porziņģis),,94,101
420,4,3:05.0,,Defensive rebound by L. Thomas,94,101
421,4,3:01.0,,New York full timeout,94,101
422,4,2:52.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,94,101
423,4,2:50.0,Defensive rebound by E. İlyasova,,94,101
424,4,2:38.0,Turnover by E. İlyasova (bad pass; steal by R. Baker),,94,101
425,4,2:22.0,,Personal foul by M. Belinelli (drawn by R. Baker),94,101
426,4,2:22.0,,R. Baker makes free throw 1 of 2,94,102
427,4,2:22.0,,R. Baker makes free throw 2 of 2,94,103
428,4,2:11.0,E. İlyasova makes 3-pt jump shot from 23 ft (assist by I. Taylor),,97,103
429,4,1:46.0,,R. Baker misses 3-pt jump shot from 25 ft,97,103
430,4,1:43.0,Defensive rebound by I. Taylor,,97,103
431,4,1:40.0,Shooting foul by R. Baker (drawn by M. Belinelli),,97,103
432,4,1:40.0,,C. Lee enters the game for R. Baker,97,103
433,4,1:40.0,M. Belinelli makes free throw 1 of 3,,98,103
434,4,1:40.0,M. Belinelli makes free throw 2 of 3,,99,103
435,4,1:40.0,M. Belinelli makes free throw 3 of 3,,100,103
436,4,1:24.0,,K. Porziņģis makes 2-pt jump shot from 10 ft,100,105
437,4,1:18.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),,102,105
438,4,0:57.0,,J. Jack misses 2-pt layup from 3 ft (block by I. Taylor),102,105
439,4,0:56.0,Defensive rebound by I. Taylor,,102,105
440,4,0:52.0,M. Belinelli misses 3-pt jump shot from 26 ft,,102,105
441,4,0:48.0,,Defensive rebound by C. Lee,102,105
442,4,0:42.0,,New York full timeout,102,105
443,4,0:42.0,D. Bembry enters the game for I. Taylor,,102,105
444,4,0:29.0,,J. Jack makes 2-pt jump shot from 22 ft,102,107
445,4,0:28.0,Atlanta full timeout,,102,107
446,4,0:28.0,,R. Baker enters the game for C. Lee,102,107
447,4,0:28.0,L. Babbitt enters the game for K. Bazemore,,102,107
448,4,0:28.0,I. Taylor enters the game for D. Bembry,,102,107
449,4,0:20.0,,Loose ball foul by K. Porziņģis (drawn by M. Belinelli),102,107
450,4,0:20.0,,K. O'Quinn enters the game for J. Jack,102,107
451,4,0:20.0,K. Bazemore enters the game for L. Babbitt,,102,107
452,4,0:20.0,M. Belinelli makes free throw 1 of 2,,103,107
453,4,0:20.0,M. Belinelli makes free throw 2 of 2,,104,107
454,4,0:20.0,,New York full timeout,104,107
455,4,0:20.0,,D. McDermott enters the game for L. Thomas,104,107
456,4,0:20.0,,J. Jack enters the game for K. O'Quinn,104,107
457,4,0:20.0,D. Bembry enters the game for M. Belinelli,,104,107
458,4,0:12.0,,Personal foul by K. Bazemore (drawn by F. Ntilikina),104,107
459,4,0:12.0,,L. Thomas enters the game for K. Porziņģis,104,107
460,4,0:12.0,,F. Ntilikina misses free throw 1 of 2,104,107
461,4,0:12.0,,Offensive rebound by Team,104,107
462,4,0:12.0,,F. Ntilikina makes free throw 2 of 2,104,108
463,4,0:12.0,Atlanta full timeout,,104,108
464,4,0:12.0,M. Belinelli enters the game for D. Bembry,,104,108
465,4,0:08.0,Shooting foul by J. Jack (drawn by K. Bazemore),,104,108
466,4,0:08.0,K. Bazemore makes free throw 1 of 2,,105,108
467,4,0:08.0,K. Bazemore makes free throw 2 of 2,,106,108
468,4,0:08.0,,K. Porziņģis enters the game for L. Thomas,106,108
469,4,0:08.0,D. Bembry enters the game for M. Belinelli,,106,108
470,4,0:07.0,,Personal take foul by I. Taylor (drawn by J. Jack),106,108
471,4,0:07.0,M. Belinelli enters the game for D. Bembry,,106,108
472,4,0:07.0,,J. Jack misses free throw 1 of 2,106,108
473,4,0:07.0,,Offensive rebound by Team,106,108
474,4,0:07.0,,L. Thomas enters the game for K. Porziņģis,106,108
475,4,0:07.0,,J. Jack makes free throw 2 of 2,106,109
476,4,0:03.0,Personal foul by D. McDermott (drawn by K. Bazemore),,106,109
477,4,0:03.0,,K. O'Quinn enters the game for F. Ntilikina,106,109
478,4,0:03.0,,K. Porziņģis enters the game for R. Baker,106,109
479,4,0:03.0,M. Plumlee enters the game for I. Taylor,,106,109
480,4,0:03.0,K. Bazemore makes free throw 1 of 2,,107,109
481,4,0:03.0,,R. Baker enters the game for K. O'Quinn,107,109
482,4,0:03.0,D. Bembry enters the game for M. Belinelli,,107,109
483,4,0:03.0,I. Taylor enters the game for M. Plumlee,,107,109
484,4,0:03.0,K. Bazemore misses free throw 2 of 2,,107,109
485,4,0:03.0,,Defensive rebound by Team,107,109
486,4,0:03.0,,Personal foul by D. Bembry (drawn by K. Porziņģis),107,109
487,4,0:03.0,,K. Porziņģis makes free throw 1 of 2,107,110
488,4,0:03.0,,K. Porziņģis makes free throw 2 of 2,107,111
489,4,0:00.0,I. Taylor misses 3-pt jump shot from 29 ft,,107,111
490,4,0:00.0,Offensive rebound by Team,,107,111
