,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
389,4,3:36.0,Shooting foul by D. Brooks (drawn by C. McCollum),,95,94
390,4,3:36.0,C. McCollum makes free throw 1 of 2,,96,94
391,4,3:36.0,C. McCollum misses free throw 2 of 2,,96,94
392,4,3:33.0,,Defensive rebound by J. Martin,96,94
393,4,3:18.0,,M. Brooks makes 3-pt jump shot from 26 ft (assist by K. Simmons),96,97
394,4,2:59.0,Turnover by E. Turner (bad pass; steal by D. Brooks),,96,97
395,4,2:55.0,,M. Brooks misses 2-pt layup at rim,96,97
396,4,2:53.0,,Offensive rebound by J. Martin,96,97
397,4,2:52.0,,J. Martin makes 2-pt layup from 1 ft,96,99
398,4,2:36.0,Personal foul by J. Green (drawn by C. McCollum),,96,99
399,4,2:36.0,C. McCollum misses free throw 1 of 2,,96,99
400,4,2:36.0,Offensive rebound by Team,,96,99
401,4,2:36.0,C. McCollum makes free throw 2 of 2,,97,99
402,4,2:16.0,,D. Brooks misses 3-pt jump shot from 26 ft,97,99
403,4,2:14.0,Defensive rebound by Team,,97,99
404,4,2:05.0,C. McCollum makes 2-pt jump shot from 3 ft,,99,99
405,4,1:45.0,,M. Brooks makes 3-pt jump shot from 25 ft,99,102
406,4,1:23.0,P. Connaughton misses 2-pt jump shot from 9 ft (block by M. Brooks),,99,102
407,4,1:22.0,Offensive rebound by J. Nurkić,,99,102
408,4,1:22.0,Shooting foul by J. Green (drawn by J. Nurkić),,99,102
409,4,1:22.0,J. Nurkić misses free throw 1 of 2,,99,102
410,4,1:22.0,Offensive rebound by Team,,99,102
411,4,1:22.0,J. Nurkić misses free throw 2 of 2,,99,102
412,4,1:20.0,,Defensive rebound by J. Martin,99,102
413,4,0:59.0,,K. Simmons makes 2-pt layup at rim (assist by J. Green),99,104
414,4,0:59.0,Portland full timeout,,99,104
415,4,0:59.0,Z. Collins enters the game for J. Nurkić,,99,104
416,4,0:53.0,Z. Collins makes 3-pt jump shot from 26 ft (assist by C. McCollum),,102,104
417,4,0:36.0,,M. Brooks misses 2-pt jump shot from 3 ft,102,104
418,4,0:34.0,Defensive rebound by E. Turner,,102,104
419,4,0:27.0,C. McCollum misses 2-pt jump shot from 8 ft,,102,104
420,4,0:25.0,,Defensive rebound by J. Green,102,104
421,4,0:25.0,,Personal take foul by C. McCollum (drawn by J. Green),102,104
422,4,0:25.0,W. Baldwin enters the game for Z. Collins,,102,104
423,4,0:23.0,,Personal take foul by A. Aminu (drawn by D. Brooks),102,104
424,4,0:23.0,,D. Brooks makes free throw 1 of 2,102,105
425,4,0:23.0,Z. Collins enters the game for W. Baldwin,,102,105
426,4,0:23.0,,D. Brooks makes free throw 2 of 2,102,106
427,4,0:18.0,Shooting foul by M. Brooks (drawn by E. Turner),,102,106
428,4,0:18.0,E. Turner misses free throw 1 of 2,,102,106
429,4,0:18.0,Offensive rebound by Team,,102,106
430,4,0:18.0,W. Baldwin enters the game for Z. Collins,,102,106
431,4,0:18.0,E. Turner makes free throw 2 of 2,,103,106
432,4,0:18.0,,Memphis full timeout,103,106
433,4,0:15.0,,Personal take foul by P. Connaughton (drawn by M. Brooks),103,106
434,4,0:15.0,,M. Brooks makes free throw 1 of 2,103,107
435,4,0:15.0,Z. Collins enters the game for E. Turner,,103,107
436,4,0:15.0,S. Napier enters the game for W. Baldwin,,103,107
437,4,0:15.0,,M. Brooks makes free throw 2 of 2,103,108
438,4,0:10.0,C. McCollum misses 2-pt jump shot from 21 ft,,103,108
439,4,0:08.0,,Defensive rebound by J. Green,103,108
440,4,0:08.0,,Personal take foul by P. Connaughton (drawn by J. Green),103,108
441,4,0:08.0,,J. Green misses free throw 1 of 2,103,108
442,4,0:08.0,,Offensive rebound by Team,103,108
443,4,0:08.0,,J. Green misses free throw 2 of 2,103,108
444,4,0:08.0,Defensive rebound by P. Connaughton,,103,108
445,4,0:08.0,Portland full timeout,,103,108
446,4,0:04.0,P. Connaughton misses 3-pt jump shot from 27 ft,,103,108
447,4,0:01.0,,Defensive rebound by J. Green,103,108
