,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
388,4,4:22.0,,C. McCollum misses 3-pt jump shot from 29 ft (block by G. Green),104,100
389,4,4:18.0,Defensive rebound by E. Gordon,,104,100
390,4,4:04.0,Turnover by E. Gordon (lost ball; steal by D. Lillard),,104,100
391,4,4:04.0,,Personal foul by E. Gordon (drawn by D. Lillard),104,100
392,4,4:04.0,Houston full timeout,,104,100
393,4,4:04.0,C. Paul enters the game for E. Gordon,,104,100
394,4,4:04.0,C. Capela enters the game for G. Green,,104,100
395,4,3:49.0,,M. Harkless makes 2-pt layup at rim (assist by J. Nurkić),104,102
396,4,3:21.0,J. Harden makes 3-pt jump shot from 24 ft,,107,102
397,4,3:09.0,,D. Lillard misses 2-pt layup from 2 ft (block by P. Tucker),107,102
398,4,3:07.0,Defensive rebound by C. Capela,,107,102
399,4,2:43.0,J. Harden misses 2-pt jump shot at rim,,107,102
400,4,2:42.0,Offensive rebound by P. Tucker,,107,102
401,4,2:39.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),,110,102
402,4,2:18.0,,J. Nurkić makes 2-pt hook shot from 1 ft,110,104
403,4,1:55.0,J. Harden makes 3-pt jump shot from 24 ft,,113,104
404,4,1:45.0,,Personal foul by J. Harden (drawn by J. Nurkić),113,104
405,4,1:39.0,,Shooting foul by C. Capela (drawn by D. Lillard),113,104
406,4,1:39.0,,D. Lillard makes free throw 1 of 3,113,105
407,4,1:39.0,,D. Lillard makes free throw 2 of 3,113,106
408,4,1:39.0,,D. Lillard makes free throw 3 of 3,113,107
409,4,1:25.0,Personal foul by M. Harkless (drawn by C. Paul),,113,107
410,4,1:10.0,J. Harden misses 2-pt jump shot from 5 ft (block by J. Nurkić),,113,107
411,4,1:08.0,,Defensive rebound by D. Lillard,113,107
412,4,1:07.0,,D. Lillard makes 2-pt layup at rim,113,109
413,4,0:43.0,C. Paul misses 2-pt jump shot from 13 ft,,113,109
414,4,0:41.0,,Defensive rebound by J. Nurkić,113,109
415,4,0:28.0,,C. McCollum makes 2-pt jump shot from 14 ft (assist by A. Aminu),113,111
416,4,0:04.0,C. Paul misses 2-pt jump shot from 11 ft,,113,111
417,4,0:01.0,Offensive rebound by C. Paul,,113,111
418,4,0:01.0,Personal foul by A. Aminu (drawn by C. Paul),,113,111
419,4,0:01.0,C. Paul makes free throw 1 of 2,,114,111
420,4,0:01.0,C. Paul makes free throw 2 of 2,,115,111
421,4,0:01.0,,Portland full timeout,115,111
422,4,0:01.0,,E. Turner enters the game for J. Nurkić,115,111
423,4,0:01.0,E. Gordon enters the game for P. Tucker,,115,111
424,4,0:01.0,P. Tucker enters the game for C. Paul,,115,111
425,4,0:00.0,,D. Lillard misses 3-pt jump shot from 29 ft,115,111
426,4,0:00.0,,Offensive rebound by Team,115,111
