,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
383,4,6:39.0,,Offensive rebound by T. Young,81,87
384,4,6:34.0,,C. Joseph misses 3-pt jump shot from 27 ft,81,87
385,4,6:32.0,,Offensive rebound by D. Sabonis,81,87
386,4,6:30.0,,Turnover by D. Sabonis (lost ball; steal by B. Simmons),81,87
387,4,6:14.0,J. Bayless misses 3-pt jump shot from 26 ft,,81,87
388,4,6:12.0,,Defensive rebound by L. Stephenson,81,87
389,4,6:07.0,,T. Young makes 2-pt layup from 1 ft (assist by L. Stephenson),81,89
390,4,6:06.0,Philadelphia full timeout,,81,89
391,4,6:06.0,,V. Oladipo enters the game for D. Collison,81,89
392,4,6:06.0,J. Redick enters the game for J. Bayless,,81,89
393,4,5:53.0,Turnover by J. Redick (bad pass; steal by T. Young),,81,89
394,4,5:37.0,,L. Stephenson misses 2-pt jump shot from 16 ft,81,89
395,4,5:33.0,Defensive rebound by D. Šarić,,81,89
396,4,5:26.0,D. Šarić misses 3-pt jump shot from 27 ft,,81,89
397,4,5:24.0,,Defensive rebound by V. Oladipo,81,89
398,4,5:11.0,,C. Joseph misses 3-pt jump shot from 23 ft,81,89
399,4,5:06.0,Defensive rebound by A. Johnson,,81,89
400,4,5:00.0,Personal block foul by C. Joseph (drawn by J. Anderson),,81,89
401,4,5:00.0,J. Embiid enters the game for J. Anderson,,81,89
402,4,5:00.0,R. Covington enters the game for A. Johnson,,81,89
403,4,4:59.0,Turnover by D. Šarić (bad pass; steal by L. Stephenson),,81,89
404,4,4:58.0,,Shooting foul by B. Simmons (drawn by L. Stephenson),81,89
405,4,4:58.0,,L. Stephenson makes free throw 1 of 2,81,90
406,4,4:58.0,,L. Stephenson makes free throw 2 of 2,81,91
407,4,4:51.0,Turnover by J. Embiid (bad pass; steal by V. Oladipo),,81,91
408,4,4:49.0,,Shooting foul by R. Covington (drawn by V. Oladipo),81,91
409,4,4:49.0,,V. Oladipo makes free throw 1 of 2,81,92
410,4,4:49.0,,V. Oladipo makes free throw 2 of 2,81,93
411,4,4:38.0,Personal foul by V. Oladipo (drawn by D. Šarić),,81,93
412,4,4:30.0,Personal foul by D. Sabonis (drawn by J. Embiid),,81,93
413,4,4:23.0,J. Embiid misses 3-pt jump shot from 25 ft,,81,93
414,4,4:19.0,Offensive rebound by D. Šarić,,81,93
415,4,4:07.0,J. Embiid makes 2-pt layup at rim (assist by D. Šarić),,83,93
416,4,4:07.0,,Indiana full timeout,83,93
417,4,3:46.0,,V. Oladipo misses 3-pt jump shot from 27 ft,83,93
418,4,3:44.0,Defensive rebound by B. Simmons,,83,93
419,4,3:35.0,B. Simmons misses 2-pt jump shot from 2 ft,,83,93
420,4,3:32.0,,Defensive rebound by L. Stephenson,83,93
421,4,3:19.0,,L. Stephenson makes 3-pt jump shot from 26 ft (assist by V. Oladipo),83,96
422,4,3:07.0,Shooting foul by L. Stephenson (drawn by B. Simmons),,83,96
423,4,3:07.0,B. Simmons makes free throw 1 of 2,,84,96
424,4,3:07.0,B. Simmons misses free throw 2 of 2,,84,96
425,4,3:05.0,,Defensive rebound by L. Stephenson,84,96
426,4,2:51.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by D. Sabonis),84,98
427,4,2:48.0,Philadelphia full timeout,,84,98
428,4,2:48.0,J. Bayless enters the game for D. Šarić,,84,98
429,4,2:37.0,B. Simmons makes 2-pt layup at rim (assist by J. Embiid),,86,98
430,4,2:23.0,Violation by B. Simmons (kicked ball),,86,98
431,4,2:12.0,,C. Joseph misses 2-pt jump shot from 19 ft,86,98
432,4,2:09.0,,Offensive rebound by D. Sabonis,86,98
433,4,2:08.0,,D. Sabonis misses 2-pt layup from 1 ft,86,98
434,4,2:08.0,Defensive rebound by B. Simmons,,86,98
435,4,2:04.0,J. Redick misses 3-pt jump shot from 29 ft,,86,98
436,4,2:04.0,Offensive rebound by B. Simmons,,86,98
437,4,1:56.0,R. Covington misses 3-pt jump shot from 26 ft,,86,98
438,4,1:53.0,,Defensive rebound by L. Stephenson,86,98
439,4,1:32.0,,C. Joseph misses 3-pt jump shot from 28 ft,86,98
440,4,1:31.0,,Offensive rebound by Team,86,98
441,4,1:31.0,,Turnover by Team (shot clock),86,98
442,4,1:22.0,J. Redick makes 3-pt jump shot from 27 ft (assist by R. Covington),,89,98
443,4,1:00.0,,C. Joseph misses 3-pt jump shot from 27 ft,89,98
444,4,0:57.0,Defensive rebound by J. Embiid,,89,98
445,4,0:54.0,Shooting foul by L. Stephenson (drawn by J. Redick),,89,98
446,4,0:54.0,J. Redick makes free throw 1 of 3,,90,98
447,4,0:54.0,J. Redick makes free throw 2 of 3,,91,98
448,4,0:54.0,T. McConnell enters the game for J. Embiid,,91,98
449,4,0:54.0,J. Redick makes free throw 3 of 3,,92,98
450,4,0:54.0,,Indiana full timeout,92,98
451,4,0:54.0,,D. Collison enters the game for L. Stephenson,92,98
452,4,0:54.0,,B. Bogdanović enters the game for T. Young,92,98
453,4,0:42.0,,Personal foul by J. Redick (drawn by B. Bogdanović),92,98
454,4,0:32.0,,Turnover by D. Collison (lost ball; steal by R. Covington),92,98
455,4,0:27.0,Turnover by R. Covington (lost ball; steal by D. Sabonis),,92,98
456,4,0:27.0,,D. Collison makes 2-pt layup from 2 ft (assist by D. Sabonis),92,100
457,4,0:27.0,Philadelphia full timeout,,92,100
458,4,0:27.0,J. Embiid enters the game for T. McConnell,,92,100
459,4,0:23.0,R. Covington misses 3-pt jump shot from 27 ft,,92,100
460,4,0:16.0,Offensive rebound by Team,,92,100
461,4,0:16.0,,Violation by C. Joseph (kicked ball),92,100
462,4,0:15.0,J. Embiid misses 3-pt jump shot from 27 ft,,92,100
463,4,0:12.0,,Defensive rebound by V. Oladipo,92,100
