,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
391,4,7:59.0,,H. Barnes enters the game for S. Mejri,85,72
392,4,7:51.0,,Shooting foul by T. Allen (drawn by D. Harris),85,72
393,4,7:51.0,,D. Harris makes free throw 1 of 2,85,73
394,4,7:51.0,,D. Harris makes free throw 2 of 2,85,74
395,4,7:31.0,A. Davis misses 3-pt jump shot from 26 ft,,85,74
396,4,7:27.0,,Defensive rebound by D. Nowitzki,85,74
397,4,7:22.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,85,74
398,4,7:22.0,Defensive rebound by A. Davis,,85,74
399,4,7:11.0,T. Allen misses 2-pt jump shot from 2 ft,,85,74
400,4,7:11.0,,Defensive rebound by Team,85,74
401,4,7:04.0,,D. Smith misses 3-pt jump shot from 24 ft,85,74
402,4,7:04.0,Defensive rebound by A. Davis,,85,74
403,4,6:48.0,J. Holiday makes 2-pt jump shot from 10 ft,,87,74
404,4,6:36.0,,D. Smith misses 3-pt jump shot from 22 ft,87,74
405,4,6:34.0,Defensive rebound by D. Cousins,,87,74
406,4,6:19.0,I. Clark misses 2-pt layup from 1 ft,,87,74
407,4,6:17.0,,Defensive rebound by D. Nowitzki,87,74
408,4,5:54.0,,D. Harris misses 2-pt layup from 1 ft,87,74
409,4,5:54.0,Defensive rebound by D. Cousins,,87,74
410,4,5:35.0,T. Allen makes 2-pt layup from 3 ft,,89,74
411,4,5:31.0,,Dallas full timeout,89,74
412,4,5:31.0,,W. Matthews enters the game for D. Nowitzki,89,74
413,4,5:31.0,,S. Mejri enters the game for D. Harris,89,74
414,4,5:31.0,J. Nelson enters the game for J. Holiday,,89,74
415,4,5:27.0,,Personal foul by A. Davis (drawn by H. Barnes),89,74
416,4,5:17.0,,Turnover by H. Barnes (bad pass; steal by T. Allen),89,74
417,4,4:57.0,I. Clark misses 3-pt jump shot from 24 ft,,89,74
418,4,4:51.0,Defensive rebound by Team,,89,74
419,4,4:39.0,Shooting foul by H. Barnes (drawn by A. Davis),,89,74
420,4,4:39.0,A. Davis makes free throw 1 of 2,,90,74
421,4,4:39.0,A. Davis makes free throw 2 of 2,,91,74
422,4,4:20.0,,Shooting foul by J. Nelson (drawn by H. Barnes),91,74
423,4,4:20.0,,H. Barnes makes free throw 1 of 2,91,75
424,4,4:20.0,,H. Barnes makes free throw 2 of 2,91,76
425,4,4:03.0,D. Cousins misses 3-pt jump shot from 24 ft,,91,76
426,4,3:59.0,,Defensive rebound by H. Barnes,91,76
427,4,3:50.0,,W. Matthews misses 3-pt jump shot from 23 ft,91,76
428,4,3:48.0,,Offensive rebound by S. Mejri,91,76
429,4,3:45.0,,D. Smith makes 2-pt layup from 1 ft,91,78
430,4,3:43.0,New Orleans full timeout,,91,78
431,4,3:43.0,J. Holiday enters the game for I. Clark,,91,78
432,4,3:43.0,E. Moore enters the game for T. Allen,,91,78
433,4,3:30.0,A. Davis misses 2-pt hook shot from 9 ft,,91,78
434,4,3:28.0,,Defensive rebound by S. Mejri,91,78
435,4,3:19.0,,D. Smith makes 2-pt layup at rim,91,80
436,4,2:59.0,A. Davis misses 2-pt jump shot from 12 ft,,91,80
437,4,2:55.0,,Defensive rebound by S. Mejri,91,80
438,4,2:46.0,,D. Smith misses 3-pt jump shot from 25 ft,91,80
439,4,2:43.0,Defensive rebound by D. Cousins,,91,80
440,4,2:28.0,J. Nelson misses 2-pt layup from 5 ft (block by Y. Ferrell),,91,80
441,4,2:28.0,Offensive rebound by Team,,91,80
442,4,2:24.0,A. Davis misses 2-pt jump shot from 14 ft,,91,80
443,4,2:21.0,,Defensive rebound by Y. Ferrell,91,80
444,4,2:12.0,,Shooting foul by D. Cousins (drawn by H. Barnes),91,80
445,4,2:12.0,,H. Barnes makes free throw 1 of 2,91,81
446,4,2:12.0,,H. Barnes misses free throw 2 of 2,91,81
447,4,2:09.0,Defensive rebound by D. Cousins,,91,81
448,4,1:53.0,D. Cousins misses 2-pt hook shot from 4 ft,,91,81
449,4,1:51.0,,Defensive rebound by S. Mejri,91,81
450,4,1:48.0,,D. Smith makes 2-pt layup from 1 ft,91,83
451,4,1:33.0,D. Cousins makes 2-pt layup from 2 ft,,93,83
452,4,1:23.0,,Shooting foul by A. Davis (drawn by H. Barnes),93,83
453,4,1:23.0,,H. Barnes makes free throw 1 of 2,93,84
454,4,1:23.0,,H. Barnes misses free throw 2 of 2,93,84
455,4,1:21.0,Defensive rebound by D. Cousins,,93,84
456,4,1:07.0,Personal foul by W. Matthews (drawn by A. Davis),,93,84
457,4,1:04.0,Personal foul by D. Smith (drawn by J. Nelson),,93,84
458,4,1:04.0,J. Nelson makes free throw 1 of 2,,94,84
459,4,1:04.0,J. Nelson makes free throw 2 of 2,,95,84
460,4,1:04.0,,Dallas full timeout,95,84
461,4,0:52.0,,S. Mejri makes 2-pt layup from 2 ft (assist by H. Barnes),95,86
462,4,0:52.0,,Shooting foul by D. Cousins,95,86
463,4,0:52.0,,S. Mejri makes free throw 1 of 1,95,87
464,4,0:52.0,Technical foul by D. Cousins,,95,87
465,4,0:52.0,,H. Barnes makes technical free throw,95,88
466,4,0:52.0,New Orleans full timeout,,95,88
467,4,0:45.0,Personal foul by Y. Ferrell (drawn by J. Nelson),,95,88
468,4,0:45.0,J. Nelson makes free throw 1 of 2,,96,88
469,4,0:45.0,T. Allen enters the game for D. Cousins,,96,88
470,4,0:45.0,J. Nelson makes free throw 2 of 2,,97,88
471,4,0:37.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by D. Smith),97,91
472,4,0:36.0,D. Cousins enters the game for T. Allen,,97,91
473,4,0:24.0,T. Allen enters the game for D. Cousins,,97,91
474,4,0:22.0,Turnover by E. Moore (turnover; steal by H. Barnes),,97,91
475,4,0:18.0,,Turnover by S. Mejri (bad pass; steal by J. Nelson),97,91
476,4,0:18.0,Personal take foul by H. Barnes (drawn by E. Moore),,97,91
477,4,0:18.0,E. Moore misses free throw 1 of 2,,97,91
478,4,0:18.0,Offensive rebound by Team,,97,91
479,4,0:18.0,,D. Powell enters the game for S. Mejri,97,91
480,4,0:18.0,E. Moore misses free throw 2 of 2,,97,91
481,4,0:15.0,,Defensive rebound by Y. Ferrell,97,91
482,4,0:11.0,,Y. Ferrell misses 3-pt jump shot from 26 ft (block by J. Holiday),97,91
483,4,0:07.0,Defensive rebound by J. Nelson,,97,91
484,4,0:06.0,T. Allen makes 2-pt dunk from 1 ft (assist by J. Nelson),,99,91
485,4,0:00.0,,D. Smith makes 3-pt jump shot from 27 ft,99,94
