,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
378,4,3:41.0,,L. Babbitt enters the game for D. Dedmon,117,96
379,4,3:41.0,Washington full timeout,,117,96
380,4,3:41.0,C. McCullough enters the game for M. Morris,,117,96
381,4,3:41.0,J. Smith enters the game for O. Porter,,117,96
382,4,3:41.0,J. Meeks enters the game for M. Scott,,117,96
383,4,3:19.0,J. Meeks misses 2-pt jump shot from 12 ft,,117,96
384,4,3:16.0,Offensive rebound by J. Meeks,,117,96
385,4,3:15.0,J. Meeks makes 2-pt layup from 1 ft,,119,96
386,4,3:03.0,,M. Belinelli misses 2-pt jump shot from 18 ft,119,96
387,4,2:59.0,Defensive rebound by C. McCullough,,119,96
388,4,2:50.0,J. Smith misses 3-pt jump shot from 22 ft,,119,96
389,4,2:47.0,,Defensive rebound by M. Muscala,119,96
390,4,2:41.0,,T. Dorsey makes 3-pt jump shot from 25 ft,119,99
391,4,2:18.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by J. Smith),,122,99
392,4,1:57.0,,L. Babbitt misses 3-pt jump shot from 28 ft,122,99
393,4,1:54.0,,Offensive rebound by M. Muscala,122,99
394,4,1:49.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by L. Babbitt),122,102
395,4,1:42.0,J. Meeks misses 3-pt jump shot from 27 ft,,122,102
396,4,1:39.0,,Defensive rebound by M. Muscala,122,102
397,4,1:36.0,,T. Prince misses 3-pt jump shot from 25 ft,122,102
398,4,1:33.0,Defensive rebound by J. Meeks,,122,102
399,4,1:20.0,C. McCullough makes 2-pt dunk at rim (assist by T. Frazier),,124,102
400,4,1:13.0,,Turnover by T. Prince (lost ball; steal by J. Meeks),124,102
401,4,1:10.0,K. Oubre makes 2-pt dunk from 1 ft (assist by C. McCullough),,126,102
402,4,1:00.0,,M. Belinelli misses 3-pt jump shot from 25 ft (block by J. Smith),126,102
403,4,1:00.0,,Offensive rebound by L. Babbitt,126,102
404,4,0:56.0,,L. Babbitt makes 2-pt jump shot from 16 ft,126,104
405,4,0:47.0,J. Meeks makes 3-pt jump shot from 25 ft (assist by J. Smith),,129,104
406,4,0:32.0,,L. Babbitt misses 2-pt layup from 1 ft,129,104
407,4,0:29.0,Defensive rebound by J. Smith,,129,104
408,4,0:07.0,Turnover by Team (shot clock),,129,104
409,4,0:06.0,,L. Babbitt misses 3-pt jump shot from 28 ft,129,104
410,4,0:00.0,Defensive rebound by J. Smith,,129,104
