,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
386,4,1:59.0,,K. Towns misses 2-pt layup from 2 ft,90,95
387,4,1:57.0,Defensive rebound by R. Rubio,,90,95
388,4,1:57.0,Personal foul by J. Crawford (drawn by R. Rubio),,90,95
389,4,1:57.0,R. Rubio makes free throw 2 of 2,,91,95
390,4,1:57.0,R. Rubio makes free throw 1 of 2,,92,95
391,4,1:57.0,,T. Gibson enters the game for J. Crawford,92,95
392,4,1:39.0,D. Favors misses 3-pt jump shot from 26 ft,,92,95
393,4,1:33.0,,Defensive rebound by K. Towns,92,95
394,4,1:14.0,,Turnover by Team (shot clock),92,95
395,4,1:03.0,Shooting foul by J. Teague (drawn by R. Rubio),,92,95
396,4,1:03.0,R. Rubio makes free throw 1 of 3,,93,95
397,4,1:03.0,R. Rubio makes free throw 2 of 3,,94,95
398,4,1:03.0,R. Rubio makes free throw 3 of 3,,95,95
399,4,1:03.0,,Minnesota full timeout,95,95
400,4,1:03.0,,J. Crawford enters the game for T. Gibson,95,95
401,4,0:55.0,,Turnover by J. Crawford (bad pass; steal by R. Rubio),95,95
402,4,0:55.0,Personal foul by K. Towns (drawn by R. Rubio),,95,95
403,4,0:55.0,R. Rubio makes free throw 1 of 2,,96,95
404,4,0:55.0,R. Rubio misses free throw 2 of 2,,96,95
405,4,0:53.0,,Defensive rebound by K. Towns,96,95
406,4,0:34.0,,J. Teague misses 2-pt layup at rim (block by R. Gobert),96,95
407,4,0:33.0,Defensive rebound by R. Gobert,,96,95
408,4,0:32.0,Turnover by R. Gobert (lost ball; steal by J. Butler),,96,95
409,4,0:30.0,,J. Butler misses 2-pt layup from 1 ft (block by R. Gobert),96,95
410,4,0:29.0,,Offensive rebound by Team,96,95
411,4,0:29.0,,Minnesota full timeout,96,95
412,4,0:28.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by J. Teague),96,98
413,4,0:27.0,Utah full timeout,,96,98
414,4,0:27.0,,T. Gibson enters the game for J. Crawford,96,98
415,4,0:05.0,R. Gobert misses 2-pt layup at rim,,96,98
416,4,0:05.0,Offensive rebound by R. Rubio,,96,98
417,4,0:05.0,D. Favors misses 2-pt jump shot from 14 ft,,96,98
418,4,0:05.0,Offensive rebound by R. Gobert,,96,98
419,4,0:05.0,R. Gobert misses 2-pt layup at rim,,96,98
420,4,0:05.0,,Defensive rebound by J. Butler,96,98
421,4,0:05.0,,Personal foul by R. Rubio (drawn by J. Butler),96,98
422,4,0:05.0,,J. Butler makes free throw 1 of 2,96,99
423,4,0:05.0,,J. Butler makes free throw 2 of 2,96,100
424,4,0:05.0,Utah full timeout,,96,100
425,4,0:05.0,,J. Crawford enters the game for T. Gibson,96,100
426,4,0:05.0,J. Johnson enters the game for D. Favors,,96,100
427,4,0:05.0,Personal foul by A. Wiggins (drawn by J. Ingles),,96,100
428,4,0:05.0,R. Rubio makes free throw 1 of 1,,97,100
429,4,0:00.0,,T. Gibson enters the game for J. Crawford,97,100
430,4,0:00.0,J. Johnson misses 3-pt jump shot from 22 ft,,97,100
431,4,0:00.0,Offensive rebound by Team,,97,100
