,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
393,4,7:52.0,,J. Jackson misses 3-pt jump shot from 27 ft,98,81
394,4,7:48.0,Defensive rebound by N. Mirotić,,98,81
395,4,7:39.0,N. Mirotić misses 3-pt jump shot from 24 ft,,98,81
396,4,7:36.0,,Defensive rebound by M. Chriss,98,81
397,4,7:25.0,,Turnover by J. Jackson (bad pass; steal by A. Davis),98,81
398,4,7:20.0,A. Davis misses 2-pt layup from 1 ft (block by J. Jackson),,98,81
399,4,7:18.0,,Defensive rebound by T. Ulis,98,81
400,4,7:15.0,,D. Reed misses 3-pt jump shot from 24 ft,98,81
401,4,7:13.0,,Offensive rebound by J. Jackson,98,81
402,4,7:13.0,,J. Jackson misses 2-pt layup at rim,98,81
403,4,7:12.0,Defensive rebound by D. Miller,,98,81
404,4,7:05.0,E. Moore makes 2-pt layup at rim,,100,81
405,4,6:44.0,,Shooting foul by N. Mirotić (drawn by J. Jackson),100,81
406,4,6:44.0,,J. Jackson makes free throw 1 of 2,100,82
407,4,6:44.0,,A. Len enters the game for D. Reed,100,82
408,4,6:44.0,,D. House enters the game for D. Bender,100,82
409,4,6:44.0,,J. Jackson makes free throw 2 of 2,100,83
410,4,6:33.0,Turnover by J. Holiday (lost ball; steal by J. Jackson),,100,83
411,4,6:30.0,,Personal foul by J. Holiday (drawn by J. Jackson),100,83
412,4,6:25.0,,J. Jackson misses 2-pt jump shot from 17 ft,100,83
413,4,6:22.0,Defensive rebound by A. Davis,,100,83
414,4,6:08.0,D. Miller misses 3-pt jump shot from 23 ft,,100,83
415,4,6:06.0,,Defensive rebound by M. Chriss,100,83
416,4,6:03.0,,Turnover by J. Jackson (lost ball; steal by J. Holiday),100,83
417,4,5:57.0,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),,102,83
418,4,5:45.0,,T. Ulis misses 2-pt jump shot from 16 ft,102,83
419,4,5:42.0,Defensive rebound by N. Mirotić,,102,83
420,4,5:35.0,J. Holiday misses 3-pt jump shot from 25 ft,,102,83
421,4,5:30.0,,Defensive rebound by A. Len,102,83
422,4,5:27.0,,M. Chriss misses 2-pt layup from 2 ft (block by J. Holiday),102,83
423,4,5:26.0,Defensive rebound by J. Holiday,,102,83
424,4,5:21.0,Shooting foul by T. Ulis (drawn by N. Mirotić),,102,83
425,4,5:21.0,N. Mirotić makes free throw 1 of 2,,103,83
426,4,5:21.0,J. Crawford enters the game for E. Moore,,103,83
427,4,5:21.0,N. Mirotić makes free throw 2 of 2,,104,83
428,4,5:12.0,,Personal foul by J. Crawford (drawn by M. Chriss),104,83
429,4,5:12.0,,M. Chriss makes free throw 1 of 2,104,84
430,4,5:12.0,,M. Chriss makes free throw 2 of 2,104,85
431,4,5:04.0,J. Holiday makes 2-pt layup from 1 ft,,106,85
432,4,4:46.0,,D. House misses 3-pt jump shot from 23 ft,106,85
433,4,4:41.0,Defensive rebound by D. Miller,,106,85
434,4,4:35.0,A. Davis makes 2-pt layup at rim (assist by J. Crawford),,108,85
435,4,4:35.0,Shooting foul by T. Ulis (drawn by A. Davis),,108,85
436,4,4:35.0,A. Davis misses free throw 1 of 1,,108,85
437,4,4:35.0,,Defensive rebound by M. Chriss,108,85
438,4,4:25.0,,T. Ulis makes 2-pt jump shot from 12 ft,108,87
439,4,4:14.0,J. Crawford makes 3-pt jump shot from 27 ft,,111,87
440,4,4:14.0,,Phoenix full timeout,111,87
441,4,4:14.0,C. Diallo enters the game for J. Holiday,,111,87
442,4,4:14.0,D. Liggins enters the game for A. Davis,,111,87
443,4,4:04.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Ulis),111,90
444,4,3:51.0,N. Mirotić misses 3-pt jump shot from 25 ft,,111,90
445,4,3:46.0,Offensive rebound by C. Diallo,,111,90
446,4,3:44.0,J. Crawford makes 3-pt jump shot from 29 ft (assist by N. Mirotić),,114,90
447,4,3:34.0,,Turnover by T. Ulis (lost ball; steal by J. Crawford),114,90
448,4,3:30.0,J. Crawford misses 3-pt jump shot from 24 ft (block by D. House),,114,90
449,4,3:30.0,Offensive rebound by Team,,114,90
450,4,3:30.0,,S. Harrison enters the game for T. Ulis,114,90
451,4,3:30.0,E. Okafor enters the game for N. Mirotić,,114,90
452,4,3:30.0,C. Cooke enters the game for D. Miller,,114,90
453,4,3:26.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by E. Okafor),,117,90
454,4,3:06.0,,J. Jackson makes 2-pt layup from 1 ft,117,92
455,4,2:54.0,Turnover by C. Diallo (lost ball; steal by J. Jackson),,117,92
456,4,2:50.0,,Personal foul by C. Diallo (drawn by M. Chriss),117,92
457,4,2:50.0,,M. Chriss makes free throw 1 of 2,117,93
458,4,2:50.0,,A. Peters enters the game for A. Len,117,93
459,4,2:50.0,,M. Chriss makes free throw 2 of 2,117,94
460,4,2:39.0,,Offensive charge foul by C. Diallo (drawn by M. Chriss),117,94
461,4,2:39.0,Turnover by C. Diallo (offensive foul),,117,94
462,4,2:28.0,,Shooting foul by E. Okafor (drawn by M. Chriss),117,94
463,4,2:28.0,,M. Chriss misses free throw 1 of 2,117,94
464,4,2:28.0,,Offensive rebound by Team,117,94
465,4,2:28.0,,M. Chriss makes free throw 2 of 2,117,95
466,4,2:17.0,J. Crawford misses 3-pt jump shot from 25 ft,,117,95
467,4,2:16.0,,Defensive rebound by J. Jackson,117,95
468,4,2:10.0,,J. Jackson misses 2-pt jump shot from 16 ft,117,95
469,4,2:07.0,Defensive rebound by Team,,117,95
470,4,1:58.0,Offensive foul by C. Diallo (drawn by J. Jackson),,117,95
471,4,1:58.0,Turnover by C. Diallo (offensive foul),,117,95
472,4,1:58.0,,D. Reed enters the game for J. Jackson,117,95
473,4,1:47.0,,D. House makes 2-pt dunk at rim,117,97
474,4,1:40.0,C. Cooke misses 2-pt jump shot from 18 ft,,117,97
475,4,1:36.0,,Defensive rebound by D. Reed,117,97
476,4,1:21.0,,Shooting foul by C. Diallo (drawn by M. Chriss),117,97
477,4,1:21.0,,M. Chriss makes free throw 1 of 2,117,98
478,4,1:21.0,,M. Chriss misses free throw 2 of 2,117,98
479,4,1:18.0,Defensive rebound by C. Diallo,,117,98
480,4,1:11.0,D. Liggins misses 2-pt layup at rim,,117,98
481,4,1:11.0,,Defensive rebound by Team,117,98
482,4,1:04.0,,A. Peters misses 3-pt jump shot from 25 ft,117,98
483,4,1:01.0,Defensive rebound by C. Diallo,,117,98
484,4,0:52.0,J. Crawford makes 3-pt jump shot from 27 ft (assist by D. Liggins),,120,98
485,4,0:34.0,,S. Harrison makes 3-pt jump shot from 25 ft (assist by D. Reed),120,101
486,4,0:14.0,C. Diallo makes 2-pt layup at rim (assist by D. Liggins),,122,101
487,4,0:11.0,,S. Harrison makes 2-pt dunk from 1 ft,122,103
