,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
371,4,8:07.0,,Turnover by G. Antetokounmpo (bad pass),93,102
372,4,7:57.0,B. Simmons makes 2-pt dunk at rim,,95,102
373,4,7:40.0,,J. Parker misses 2-pt layup from 2 ft,95,102
374,4,7:33.0,,Offensive rebound by J. Henson,95,102
375,4,7:33.0,,J. Henson misses 2-pt layup at rim,95,102
376,4,7:32.0,Defensive rebound by J. Embiid,,95,102
377,4,7:31.0,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),,98,102
378,4,7:05.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,98,105
379,4,6:53.0,Shooting foul by J. Henson (drawn by J. Embiid),,98,105
380,4,6:53.0,,Milwaukee full timeout,98,105
381,4,6:53.0,,K. Middleton enters the game for J. Parker,98,105
382,4,6:53.0,,T. Zeller enters the game for J. Henson,98,105
383,4,6:53.0,J. Embiid misses free throw 1 of 2,,98,105
384,4,6:53.0,Offensive rebound by Team,,98,105
385,4,6:53.0,J. Embiid misses free throw 2 of 2,,98,105
386,4,6:52.0,Offensive rebound by Team,,98,105
387,4,6:52.0,,Loose ball foul by T. Zeller (drawn by B. Simmons),98,105
388,4,6:43.0,Turnover by J. Embiid (out of bounds lost ball),,98,105
389,4,6:24.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,98,107
390,4,6:24.0,Philadelphia full timeout,,98,107
391,4,6:24.0,,J. Parker enters the game for J. Terry,98,107
392,4,6:13.0,Turnover by J. Embiid (bad pass; steal by T. Zeller),,98,107
393,4,6:11.0,,T. Zeller makes 2-pt dunk from 1 ft (assist by E. Bledsoe),98,109
394,4,6:11.0,Technical foul by J. Embiid,,98,109
395,4,6:11.0,,T. Zeller makes free throw 1 of 1,98,110
396,4,6:11.0,,J. Henson enters the game for T. Zeller,98,110
397,4,5:56.0,,Turnover by J. Henson (turnover),98,110
398,4,5:38.0,Turnover by J. Redick (bad pass; steal by K. Middleton),,98,110
399,4,5:25.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,98,112
400,4,5:10.0,D. Šarić makes 2-pt layup from 3 ft (assist by B. Simmons),,100,112
401,4,4:49.0,,J. Henson makes 2-pt jump shot from 7 ft (assist by E. Bledsoe),100,114
402,4,4:36.0,Shooting foul by G. Antetokounmpo (drawn by J. Embiid),,100,114
403,4,4:36.0,J. Embiid makes free throw 1 of 2,,101,114
404,4,4:36.0,J. Embiid makes free throw 2 of 2,,102,114
405,4,4:11.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,102,114
406,4,4:11.0,,Offensive rebound by Team,102,114
407,4,4:11.0,,Turnover by Team (shot clock),102,114
408,4,4:01.0,Turnover by J. Redick (bad pass; steal by K. Middleton),,102,114
409,4,3:46.0,,Shooting foul by J. Embiid (drawn by J. Parker),102,114
410,4,3:46.0,,J. Parker misses free throw 1 of 2,102,114
411,4,3:46.0,,Offensive rebound by Team,102,114
412,4,3:46.0,,J. Terry enters the game for G. Antetokounmpo,102,114
413,4,3:46.0,,J. Parker misses free throw 2 of 2,102,114
414,4,3:43.0,Defensive rebound by J. Embiid,,102,114
415,4,3:38.0,J. Embiid misses 3-pt jump shot from 25 ft,,102,114
416,4,3:36.0,,Defensive rebound by J. Parker,102,114
417,4,3:15.0,,J. Parker misses 3-pt jump shot from 23 ft,102,114
418,4,3:14.0,,Offensive rebound by J. Henson,102,114
419,4,3:12.0,,J. Henson makes 2-pt hook shot from 2 ft,102,116
420,4,3:11.0,Philadelphia full timeout,,102,116
421,4,3:11.0,,G. Antetokounmpo enters the game for J. Terry,102,116
422,4,2:59.0,Turnover by B. Simmons (bad pass; steal by E. Bledsoe),,102,116
423,4,2:49.0,,Personal take foul by J. Redick (drawn by E. Bledsoe),102,116
424,4,2:49.0,,J. Terry enters the game for J. Henson,102,116
425,4,2:49.0,M. Belinelli enters the game for J. Redick,,102,116
426,4,2:49.0,E. İlyasova enters the game for J. Embiid,,102,116
427,4,2:49.0,T. McConnell enters the game for B. Simmons,,102,116
428,4,2:42.0,,Offensive foul by E. Bledsoe (drawn by R. Covington),102,116
429,4,2:42.0,,Turnover by E. Bledsoe (offensive foul),102,116
430,4,2:42.0,A. Johnson enters the game for D. Šarić,,102,116
431,4,2:42.0,T. Luwawu-Cabarrot enters the game for R. Covington,,102,116
432,4,2:21.0,M. Belinelli makes 2-pt jump shot from 15 ft (assist by T. McConnell),,104,116
433,4,2:21.0,Shooting foul by G. Antetokounmpo (drawn by M. Belinelli),,104,116
434,4,2:21.0,M. Belinelli makes free throw 1 of 1,,105,116
435,4,2:03.0,,K. Middleton misses 2-pt jump shot from 16 ft,105,116
436,4,2:00.0,,Offensive rebound by E. Bledsoe,105,116
437,4,1:43.0,,J. Terry misses 3-pt jump shot from 23 ft,105,116
438,4,1:41.0,Defensive rebound by A. Johnson,,105,116
439,4,1:32.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by T. McConnell),,108,116
440,4,1:32.0,,Milwaukee full timeout,108,116
441,4,1:15.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by G. Antetokounmpo),108,116
442,4,1:15.0,,G. Antetokounmpo misses free throw 1 of 2,108,116
443,4,1:15.0,,Offensive rebound by Team,108,116
444,4,1:15.0,,J. Henson enters the game for J. Parker,108,116
445,4,1:15.0,,G. Antetokounmpo makes free throw 2 of 2,108,117
446,4,1:05.0,T. McConnell makes 2-pt jump shot from 11 ft,,110,117
447,4,0:54.0,,Personal foul by E. İlyasova (drawn by E. Bledsoe),110,117
448,4,0:54.0,,E. Bledsoe misses free throw 1 of 2,110,117
449,4,0:54.0,,Offensive rebound by Team,110,117
450,4,0:54.0,,E. Bledsoe makes free throw 2 of 2,110,118
451,4,0:45.0,E. İlyasova misses 3-pt jump shot from 26 ft,,110,118
452,4,0:40.0,,Defensive rebound by G. Antetokounmpo,110,118
453,4,0:19.0,,Turnover by G. Antetokounmpo (turnover),110,118
