,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
386,4,9:29.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. O'Bryant),79,90
387,4,9:18.0,L. Babbitt misses 3-pt jump shot from 22 ft,,79,90
388,4,9:18.0,,Defensive rebound by Team,79,90
389,4,9:18.0,T. Prince enters the game for K. Bazemore,,79,90
390,4,9:04.0,,J. Lamb misses 2-pt jump shot from 13 ft,79,90
391,4,8:56.0,,Offensive rebound by J. O'Bryant,79,90
392,4,8:56.0,,J. O'Bryant makes 2-pt layup at rim,79,92
393,4,8:45.0,Turnover by L. Babbitt (bad pass; steal by K. Walker),,79,92
394,4,8:41.0,,K. Walker makes 2-pt layup from 1 ft,79,94
395,4,8:41.0,,Shooting foul by L. Babbitt (drawn by K. Walker),79,94
396,4,8:41.0,E. İlyasova enters the game for M. Delaney,,79,94
397,4,8:41.0,M. Belinelli enters the game for L. Babbitt,,79,94
398,4,8:41.0,,K. Walker makes free throw 1 of 1,79,95
399,4,8:30.0,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Prince),,81,95
400,4,8:10.0,,K. Walker misses 3-pt jump shot from 25 ft,81,95
401,4,8:07.0,Defensive rebound by D. Dedmon,,81,95
402,4,7:59.0,Turnover by D. Dedmon (bad pass),,81,95
403,4,7:44.0,,J. O'Bryant misses 2-pt layup from 2 ft,81,95
404,4,7:41.0,Defensive rebound by D. Schröder,,81,95
405,4,7:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,95
406,4,7:30.0,,Defensive rebound by J. O'Bryant,81,95
407,4,7:23.0,,K. Walker misses 3-pt jump shot from 25 ft,81,95
408,4,7:19.0,Defensive rebound by D. Dedmon,,81,95
409,4,7:12.0,Turnover by T. Prince (bad pass),,81,95
410,4,7:12.0,,M. Monk enters the game for J. Lamb,81,95
411,4,7:12.0,,D. Howard enters the game for J. O'Bryant,81,95
412,4,7:12.0,J. Collins enters the game for D. Dedmon,,81,95
413,4,6:54.0,,D. Howard misses 2-pt hook shot from 8 ft,81,95
414,4,6:50.0,Defensive rebound by M. Belinelli,,81,95
415,4,6:41.0,D. Schröder makes 2-pt layup from 1 ft,,83,95
416,4,6:16.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,83,95
417,4,6:14.0,Defensive rebound by T. Prince,,83,95
418,4,6:09.0,Turnover by D. Schröder (bad pass),,83,95
419,4,6:09.0,,Charlotte full timeout,83,95
420,4,6:09.0,M. Delaney enters the game for D. Schröder,,83,95
421,4,5:57.0,,M. Monk misses 2-pt jump shot from 20 ft,83,95
422,4,5:54.0,Defensive rebound by M. Belinelli,,83,95
423,4,5:44.0,J. Collins misses 2-pt jump shot from 20 ft,,83,95
424,4,5:40.0,Offensive rebound by E. İlyasova,,83,95
425,4,5:33.0,M. Delaney misses 3-pt jump shot from 26 ft,,83,95
426,4,5:30.0,,Defensive rebound by T. Graham,83,95
427,4,5:21.0,,M. Monk makes 3-pt jump shot from 22 ft (assist by K. Walker),83,98
428,4,5:14.0,,J. Lamb enters the game for M. Monk,83,98
429,4,5:06.0,M. Belinelli misses 2-pt jump shot from 20 ft,,83,98
430,4,5:02.0,,Defensive rebound by D. Howard,83,98
431,4,4:51.0,,Personal foul by J. Collins (drawn by D. Howard),83,98
432,4,4:39.0,,T. Graham misses 3-pt jump shot from 26 ft,83,98
433,4,4:38.0,,Offensive rebound by D. Howard,83,98
434,4,4:38.0,,D. Howard makes 2-pt dunk at rim,83,100
435,4,4:38.0,,Shooting foul by J. Collins (drawn by D. Howard),83,100
436,4,4:38.0,D. Dedmon enters the game for J. Collins,,83,100
437,4,4:38.0,,D. Howard misses free throw 1 of 1,83,100
438,4,4:33.0,Defensive rebound by E. İlyasova,,83,100
439,4,4:15.0,D. Dedmon makes 2-pt jump shot from 19 ft (assist by M. Delaney),,85,100
440,4,3:56.0,,D. Howard misses 2-pt jump shot from 7 ft (block by D. Dedmon),85,100
441,4,3:52.0,,Offensive rebound by J. Lamb,85,100
442,4,3:50.0,,J. Lamb makes 2-pt jump shot from 17 ft,85,102
443,4,3:45.0,T. Prince misses 2-pt layup from 2 ft,,85,102
444,4,3:42.0,,Defensive rebound by J. Lamb,85,102
445,4,3:40.0,,J. Lamb misses 3-pt jump shot from 26 ft,85,102
446,4,3:36.0,,Offensive rebound by J. Lamb,85,102
447,4,3:36.0,,J. Lamb makes 2-pt jump shot from 9 ft,85,104
448,4,3:36.0,Atlanta full timeout,,85,104
449,4,3:36.0,L. Babbitt enters the game for M. Delaney,,85,104
450,4,3:36.0,J. Magette enters the game for E. İlyasova,,85,104
451,4,3:36.0,K. Bazemore enters the game for T. Prince,,85,104
452,4,3:26.0,K. Bazemore makes 2-pt layup from 1 ft,,87,104
453,4,3:09.0,,T. Graham makes 3-pt jump shot from 22 ft (assist by K. Walker),87,107
454,4,2:54.0,M. Belinelli misses 2-pt jump shot from 19 ft,,87,107
455,4,2:51.0,Offensive rebound by D. Dedmon,,87,107
456,4,2:50.0,D. Dedmon misses 2-pt hook shot from 2 ft,,87,107
457,4,2:50.0,,Defensive rebound by D. Howard,87,107
458,4,2:36.0,,Personal foul by J. Magette (drawn by T. Graham),87,107
459,4,2:36.0,T. Dorsey enters the game for M. Belinelli,,87,107
460,4,2:36.0,N. Brussino enters the game for K. Bazemore,,87,107
461,4,2:30.0,,K. Walker misses 3-pt jump shot from 29 ft,87,107
462,4,2:30.0,,D. Howard misses 2-pt dunk at rim,87,107
463,4,2:30.0,,Offensive rebound by Team,87,107
464,4,2:27.0,,Offensive rebound by D. Howard,87,107
465,4,2:11.0,,J. Lamb misses 3-pt jump shot from 28 ft,87,107
466,4,2:10.0,Defensive rebound by Team,,87,107
467,4,2:10.0,,Loose ball foul by D. Howard (drawn by T. Dorsey),87,107
468,4,2:10.0,,J. O'Bryant enters the game for D. Howard,87,107
469,4,2:10.0,,M. Monk enters the game for K. Walker,87,107
470,4,2:10.0,M. Muscala enters the game for D. Dedmon,,87,107
471,4,2:02.0,L. Babbitt makes 2-pt jump shot from 17 ft (assist by J. Magette),,89,107
472,4,1:45.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,89,107
473,4,1:42.0,Defensive rebound by M. Muscala,,89,107
474,4,1:34.0,J. Magette misses 2-pt jump shot from 9 ft,,89,107
475,4,1:32.0,,Defensive rebound by J. O'Bryant,89,107
476,4,1:27.0,,J. Lamb makes 2-pt layup from 1 ft,89,109
477,4,1:20.0,T. Dorsey misses 3-pt jump shot from 28 ft,,89,109
478,4,1:15.0,,Defensive rebound by F. Kaminsky,89,109
479,4,1:01.0,,F. Kaminsky misses 3-pt jump shot from 27 ft,89,109
480,4,0:57.0,Defensive rebound by T. Dorsey,,89,109
481,4,0:50.0,N. Brussino misses 3-pt jump shot from 22 ft,,89,109
482,4,0:46.0,,Defensive rebound by F. Kaminsky,89,109
483,4,0:30.0,,J. O'Bryant misses 3-pt jump shot from 26 ft,89,109
484,4,0:26.0,Defensive rebound by N. Brussino,,89,109
485,4,0:12.0,T. Dorsey misses 3-pt jump shot from 25 ft,,89,109
486,4,0:12.0,Offensive rebound by Team,,89,109
487,4,0:12.0,,Loose ball foul by J. Lamb (drawn by L. Babbitt),89,109
488,4,0:12.0,L. Babbitt makes free throw 1 of 2,,90,109
489,4,0:12.0,L. Babbitt makes free throw 2 of 2,,91,109
