,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
387,4,5:06.0,Personal foul by J. Harden (drawn by M. Conley),,85,103
388,4,5:06.0,,E. Gordon enters the game for P. Tucker,85,103
389,4,5:06.0,J. Martin enters the game for J. Ennis,,85,103
390,4,5:06.0,D. Davis enters the game for M. Conley,,85,103
391,4,5:06.0,A. Harrison enters the game for B. Wright,,85,103
392,4,4:57.0,J. Martin misses 2-pt jump shot from 18 ft,,85,103
393,4,4:55.0,,Defensive rebound by T. Ariza,85,103
394,4,4:46.0,,J. Harden misses 3-pt jump shot from 25 ft,85,103
395,4,4:43.0,Defensive rebound by T. Evans,,85,103
396,4,4:41.0,Turnover by T. Evans (lost ball; steal by L. Mbah a Moute),,85,103
397,4,4:34.0,,E. Gordon makes 3-pt jump shot from 24 ft,85,106
398,4,4:23.0,Personal foul by J. Harden (drawn by A. Harrison),,85,106
399,4,4:23.0,W. Selden enters the game for T. Evans,,85,106
400,4,4:23.0,A. Harrison makes free throw 1 of 2,,86,106
401,4,4:23.0,A. Harrison makes free throw 2 of 2,,87,106
402,4,4:08.0,,T. Ariza misses 3-pt jump shot from 25 ft,87,106
403,4,4:06.0,Defensive rebound by A. Harrison,,87,106
404,4,3:54.0,J. Martin makes 2-pt jump shot from 8 ft (assist by A. Harrison),,89,106
405,4,3:42.0,,E. Gordon misses 3-pt jump shot from 27 ft,89,106
406,4,3:40.0,Defensive rebound by D. Davis,,89,106
407,4,3:34.0,A. Harrison misses 3-pt jump shot from 25 ft,,89,106
408,4,3:31.0,,Defensive rebound by E. Gordon,89,106
409,4,3:26.0,,J. Harden makes 3-pt jump shot from 24 ft,89,109
410,4,3:04.0,W. Selden makes 3-pt jump shot from 26 ft (assist by D. Davis),,92,109
411,4,2:43.0,,J. Harden misses 3-pt jump shot from 24 ft,92,109
412,4,2:37.0,Defensive rebound by W. Selden,,92,109
413,4,2:35.0,J. Martin makes 2-pt layup at rim (assist by W. Selden),,94,109
414,4,2:35.0,,Houston full timeout,94,109
415,4,2:35.0,,D. Jackson enters the game for T. Ariza,94,109
416,4,2:35.0,,B. Brown enters the game for E. Gordon,94,109
417,4,2:35.0,,T. Black enters the game for J. Harden,94,109
418,4,2:35.0,,Z. Qi enters the game for C. Capela,94,109
419,4,2:19.0,,D. Jackson misses 2-pt layup at rim,94,109
420,4,2:17.0,Defensive rebound by D. Davis,,94,109
421,4,2:08.0,Turnover by A. Harrison (bad pass; steal by L. Mbah a Moute),,94,109
422,4,2:01.0,B. McLemore enters the game for J. Martin,,94,109
423,4,1:43.0,,Z. Qi misses 3-pt jump shot from 23 ft,94,109
424,4,1:39.0,Defensive rebound by B. McLemore,,94,109
425,4,1:26.0,Turnover by W. Selden (lost ball; steal by Z. Qi),,94,109
426,4,1:14.0,,Personal foul by A. Harrison (drawn by Z. Qi),94,109
427,4,1:07.0,,Turnover by B. Brown (out of bounds lost ball),94,109
428,4,0:57.0,W. Selden makes 2-pt jump shot from 15 ft (assist by A. Harrison),,96,109
429,4,0:40.0,,B. Brown makes 2-pt jump shot from 14 ft,96,111
430,4,0:34.0,W. Selden misses 2-pt jump shot from 7 ft,,96,111
431,4,0:31.0,,Defensive rebound by T. Black,96,111
432,4,0:13.0,,B. Brown misses 3-pt jump shot from 26 ft,96,111
433,4,0:10.0,Defensive rebound by D. Brooks,,96,111
