,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
386,4,5:45.0,,Personal foul by D. Schröder (drawn by T. Rozier),93,108
387,4,5:36.0,Violation by M. Muscala (kicked ball),,93,108
388,4,5:28.0,,J. Tatum misses 2-pt jump shot from 15 ft,93,108
389,4,5:25.0,Defensive rebound by M. Muscala,,93,108
390,4,5:13.0,Shooting foul by D. Theis (drawn by D. Schröder),,93,108
391,4,5:13.0,D. Schröder makes free throw 1 of 2,,94,108
392,4,5:13.0,D. Schröder makes free throw 2 of 2,,95,108
393,4,4:52.0,,J. Tatum makes 2-pt layup from 2 ft (assist by J. Brown),95,110
394,4,4:35.0,E. İlyasova makes 2-pt layup from 2 ft (assist by K. Bazemore),,97,110
395,4,4:30.0,,Personal foul by K. Bazemore (drawn by J. Brown),97,110
396,4,4:18.0,,J. Brown misses 2-pt layup from 2 ft (block by E. İlyasova),97,110
397,4,4:16.0,Defensive rebound by E. İlyasova,,97,110
398,4,4:07.0,M. Belinelli misses 3-pt jump shot from 22 ft,,97,110
399,4,4:03.0,,Defensive rebound by J. Tatum,97,110
400,4,3:47.0,,S. Ojeleye makes 2-pt jump shot from 19 ft (assist by J. Tatum),97,112
401,4,3:44.0,Atlanta full timeout,,97,112
402,4,3:44.0,T. Prince enters the game for K. Bazemore,,97,112
403,4,3:33.0,Turnover by D. Schröder (lost ball; steal by J. Tatum),,97,112
404,4,3:31.0,,J. Tatum makes 2-pt layup from 2 ft,97,114
405,4,3:31.0,,Shooting foul by D. Schröder (drawn by J. Tatum),97,114
406,4,3:31.0,T. Dorsey enters the game for M. Belinelli,,97,114
407,4,3:31.0,I. Taylor enters the game for E. İlyasova,,97,114
408,4,3:31.0,J. Collins enters the game for D. Schröder,,97,114
409,4,3:31.0,D. Dedmon enters the game for M. Muscala,,97,114
410,4,3:31.0,,J. Tatum makes free throw 1 of 1,97,115
411,4,3:24.0,Personal foul by J. Tatum (drawn by T. Prince),,97,115
412,4,3:24.0,,A. Nader enters the game for J. Tatum,97,115
413,4,3:24.0,T. Prince makes free throw 1 of 2,,98,115
414,4,3:24.0,T. Prince makes free throw 2 of 2,,99,115
415,4,3:05.0,,D. Theis makes 2-pt dunk from 1 ft (assist by A. Nader),99,117
416,4,2:56.0,D. Dedmon makes 3-pt jump shot from 23 ft (assist by I. Taylor),,102,117
417,4,2:39.0,,T. Rozier misses 3-pt jump shot from 25 ft,102,117
418,4,2:37.0,Defensive rebound by T. Prince,,102,117
419,4,2:24.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Prince),,104,117
420,4,2:09.0,,Shooting foul by D. Dedmon (drawn by J. Brown),104,117
421,4,2:09.0,,J. Brown makes free throw 1 of 2,104,118
422,4,2:09.0,,K. Allen enters the game for T. Rozier,104,118
423,4,2:09.0,L. Babbitt enters the game for T. Prince,,104,118
424,4,2:09.0,,J. Brown makes free throw 2 of 2,104,119
425,4,2:02.0,Personal foul by J. Brown (drawn by I. Taylor),,104,119
426,4,2:02.0,,G. Yabusele enters the game for J. Brown,104,119
427,4,2:02.0,I. Taylor makes free throw 1 of 2,,105,119
428,4,2:02.0,I. Taylor makes free throw 2 of 2,,106,119
429,4,1:40.0,,S. Ojeleye misses 2-pt jump shot from 6 ft,106,119
430,4,1:39.0,Defensive rebound by Team,,106,119
431,4,1:14.0,T. Dorsey misses 3-pt jump shot from 34 ft,,106,119
432,4,1:12.0,,Defensive rebound by A. Nader,106,119
433,4,1:02.0,,Turnover by A. Nader (bad pass; steal by D. Dedmon),106,119
434,4,0:59.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Dedmon),,108,119
435,4,0:48.0,,D. Theis misses 3-pt jump shot from 25 ft,108,119
436,4,0:45.0,Defensive rebound by L. Babbitt,,108,119
437,4,0:36.0,J. Collins makes 2-pt dunk from 1 ft (assist by L. Babbitt),,110,119
438,4,0:23.0,,K. Allen misses 3-pt jump shot from 27 ft,110,119
439,4,0:20.0,Defensive rebound by L. Babbitt,,110,119
440,4,0:14.0,L. Babbitt misses 3-pt jump shot from 27 ft,,110,119
441,4,0:12.0,,Defensive rebound by S. Ojeleye,110,119
