,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
375,4,3:51.0,,K. Walker makes 2-pt jump shot from 16 ft,103,115
376,4,3:39.0,T. Snell makes 3-pt jump shot from 22 ft (assist by K. Middleton),,106,115
377,4,3:39.0,,Charlotte full timeout,106,115
378,4,3:24.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by T. Graham),106,118
379,4,3:07.0,M. Brogdon misses 3-pt jump shot from 24 ft,,106,118
380,4,3:03.0,Offensive rebound by J. Henson,,106,118
381,4,2:59.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,106,118
382,4,2:57.0,,Defensive rebound by K. Walker,106,118
383,4,2:48.0,,Turnover by K. Walker (lost ball; steal by J. Henson),106,118
384,4,2:43.0,Turnover by J. Henson (bad pass; steal by T. Graham),,106,118
385,4,2:34.0,,M. Monk misses 2-pt jump shot from 18 ft,106,118
386,4,2:30.0,Defensive rebound by K. Middleton,,106,118
387,4,2:28.0,K. Middleton makes 2-pt jump shot from 7 ft,,108,118
388,4,2:28.0,Shooting foul by T. Graham (drawn by K. Middleton),,108,118
389,4,2:28.0,,D. Bacon enters the game for T. Graham,108,118
390,4,2:28.0,K. Middleton makes free throw 1 of 1,,109,118
391,4,2:27.0,,Personal take foul by K. Middleton (drawn by D. Howard),109,118
392,4,2:27.0,,D. Howard makes free throw 1 of 2,109,119
393,4,2:27.0,,D. Howard misses free throw 2 of 2,109,119
394,4,2:24.0,Defensive rebound by K. Middleton,,109,119
395,4,2:09.0,G. Antetokounmpo misses 2-pt hook shot from 8 ft,,109,119
396,4,2:08.0,,Defensive rebound by D. Howard,109,119
397,4,2:08.0,,Personal foul by J. Henson (drawn by D. Howard),109,119
398,4,2:08.0,,D. Howard makes free throw 1 of 2,109,120
399,4,2:08.0,,D. Howard misses free throw 2 of 2,109,120
400,4,2:06.0,Defensive rebound by G. Antetokounmpo,,109,120
401,4,2:01.0,K. Middleton misses 3-pt jump shot from 24 ft,,109,120
402,4,1:59.0,Offensive rebound by Team,,109,120
403,4,1:46.0,T. Snell makes 3-pt jump shot from 23 ft (assist by M. Brogdon),,112,120
404,4,1:23.0,,D. Bacon misses 3-pt jump shot from 25 ft,112,120
405,4,1:22.0,Defensive rebound by Team,,112,120
406,4,1:12.0,K. Middleton makes 3-pt jump shot from 26 ft,,115,120
407,4,0:58.0,,M. Williams misses 2-pt jump shot from 21 ft,115,120
408,4,0:55.0,Defensive rebound by G. Antetokounmpo,,115,120
409,4,0:52.0,K. Middleton misses 3-pt jump shot from 26 ft,,115,120
410,4,0:48.0,,Defensive rebound by K. Walker,115,120
411,4,0:32.0,,K. Walker misses 3-pt jump shot from 27 ft,115,120
412,4,0:30.0,Defensive rebound by Team,,115,120
413,4,0:30.0,Milwaukee full timeout,,115,120
414,4,0:30.0,,J. Lamb enters the game for M. Monk,115,120
415,4,0:26.0,K. Middleton misses 3-pt jump shot from 25 ft,,115,120
416,4,0:23.0,,Defensive rebound by J. Lamb,115,120
417,4,0:17.0,,Charlotte full timeout,115,120
418,4,0:17.0,,F. Kaminsky enters the game for D. Howard,115,120
419,4,0:13.0,,Personal foul by K. Middleton (drawn by M. Williams),115,120
420,4,0:13.0,,M. Williams makes free throw 1 of 2,115,121
421,4,0:13.0,,D. Howard enters the game for F. Kaminsky,115,121
422,4,0:13.0,,M. Williams makes free throw 2 of 2,115,122
423,4,0:13.0,Milwaukee full timeout,,115,122
424,4,0:10.0,Shooting foul by D. Howard (drawn by K. Middleton),,115,122
425,4,0:10.0,K. Middleton makes free throw 1 of 3,,116,122
426,4,0:10.0,K. Middleton makes free throw 2 of 3,,117,122
427,4,0:10.0,K. Middleton makes free throw 3 of 3,,118,122
428,4,0:10.0,,Personal take foul by T. Snell (drawn by J. Lamb),118,122
429,4,0:10.0,,J. Lamb makes free throw 1 of 2,118,123
430,4,0:10.0,,J. Lamb makes free throw 2 of 2,118,124
431,4,0:05.0,K. Middleton makes 3-pt jump shot from 26 ft,,121,124
432,4,0:04.0,,Personal take foul by K. Middleton (drawn by J. Lamb),121,124
433,4,0:04.0,,J. Lamb makes free throw 1 of 2,121,125
434,4,0:04.0,,J. Lamb makes free throw 2 of 2,121,126
435,4,0:00.0,J. Henson misses 3-pt jump shot from 26 ft,,121,126
436,4,0:00.0,Offensive rebound by Team,,121,126
