,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
386,4,3:24.0,Defensive rebound by T. Harris,,97,95
387,4,3:15.0,Turnover by R. Jackson (lost ball; steal by V. Oladipo),,97,95
388,4,3:12.0,,D. Collison misses 2-pt layup from 1 ft,97,95
389,4,3:10.0,,Offensive rebound by V. Oladipo,97,95
390,4,3:09.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by V. Oladipo),97,98
391,4,2:43.0,R. Jackson misses 3-pt jump shot from 28 ft,,97,98
392,4,2:40.0,,Defensive rebound by D. Sabonis,97,98
393,4,2:27.0,,V. Oladipo misses 2-pt dunk from 1 ft,97,98
394,4,2:25.0,,Offensive rebound by D. Sabonis,97,98
395,4,2:16.0,,Personal foul by A. Bradley (drawn by D. Collison),97,98
396,4,2:08.0,,D. Sabonis misses 2-pt jump shot from 18 ft (block by A. Drummond),97,98
397,4,2:04.0,,Offensive rebound by D. Sabonis,97,98
398,4,2:03.0,,L. Stephenson makes 3-pt jump shot from 28 ft,97,101
399,4,1:51.0,Turnover by R. Jackson (lost ball; steal by D. Collison),,97,101
400,4,1:49.0,,Shooting foul by S. Johnson (drawn by T. Young),97,101
401,4,1:49.0,,T. Young misses free throw 1 of 2,97,101
402,4,1:49.0,,Offensive rebound by Team,97,101
403,4,1:49.0,,T. Young makes free throw 2 of 2,97,102
404,4,1:30.0,S. Johnson misses 3-pt jump shot from 22 ft,,97,102
405,4,1:25.0,,Defensive rebound by L. Stephenson,97,102
406,4,1:09.0,,D. Sabonis makes 2-pt dunk at rim (assist by V. Oladipo),97,104
407,4,1:09.0,Detroit full timeout,,97,104
408,4,1:09.0,L. Galloway enters the game for S. Johnson,,97,104
409,4,1:03.0,R. Jackson misses 2-pt layup from 1 ft,,97,104
410,4,0:59.0,Offensive rebound by A. Drummond,,97,104
411,4,0:59.0,A. Drummond misses 2-pt layup at rim,,97,104
412,4,0:59.0,,Defensive rebound by D. Sabonis,97,104
413,4,0:58.0,,Personal take foul by R. Jackson (drawn by L. Stephenson),97,104
414,4,0:58.0,,L. Stephenson misses free throw 1 of 2,97,104
415,4,0:58.0,,Offensive rebound by Team,97,104
416,4,0:58.0,,L. Stephenson makes free throw 2 of 2,97,105
417,4,0:48.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by R. Jackson),,100,105
418,4,0:47.0,,Indiana full timeout,100,105
419,4,0:47.0,,C. Joseph enters the game for L. Stephenson,100,105
420,4,0:47.0,,B. Bogdanović enters the game for T. Young,100,105
421,4,0:47.0,S. Johnson enters the game for T. Harris,,100,105
422,4,0:47.0,I. Smith enters the game for L. Galloway,,100,105
423,4,0:29.0,,V. Oladipo misses 2-pt layup from 3 ft (block by S. Johnson),100,105
424,4,0:26.0,,Offensive rebound by D. Sabonis,100,105
425,4,0:25.0,,D. Collison makes 2-pt jump shot from 12 ft,100,107
426,4,0:24.0,Detroit full timeout,,100,107
427,4,0:24.0,,T. Young enters the game for B. Bogdanović,100,107
428,4,0:24.0,L. Galloway enters the game for S. Johnson,,100,107
429,4,0:24.0,T. Harris enters the game for I. Smith,,100,107
430,4,0:19.0,Offensive foul by A. Drummond (drawn by T. Young),,100,107
431,4,0:19.0,Turnover by A. Drummond (offensive foul),,100,107
