,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
377,4,2:17.0,,T. Hardaway makes 3-pt jump shot from 22 ft (assist by T. Burke),111,104
378,4,1:59.0,S. Johnson misses 3-pt jump shot from 22 ft,,111,104
379,4,1:57.0,Offensive rebound by A. Drummond,,111,104
380,4,1:57.0,A. Drummond makes 2-pt layup at rim,,113,104
381,4,1:45.0,,T. Hardaway misses 2-pt jump shot from 9 ft,113,104
382,4,1:39.0,Defensive rebound by I. Smith,,113,104
383,4,1:23.0,I. Smith misses 2-pt jump shot from 19 ft,,113,104
384,4,1:22.0,,Defensive rebound by M. Beasley,113,104
385,4,1:22.0,,New York full timeout,113,104
386,4,1:18.0,,Personal foul by A. Drummond (drawn by T. Hardaway),113,104
387,4,1:13.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Hardaway),113,107
388,4,0:55.0,I. Smith misses 3-pt jump shot from 23 ft,,113,107
389,4,0:53.0,,Defensive rebound by T. Hardaway,113,107
390,4,0:48.0,,T. Hardaway misses 2-pt layup from 1 ft,113,107
391,4,0:47.0,,Offensive rebound by Team,113,107
392,4,0:47.0,,Personal foul by I. Smith (drawn by T. Williams),113,107
393,4,0:47.0,,T. Williams makes free throw 1 of 2,113,108
394,4,0:47.0,,T. Williams makes free throw 2 of 2,113,109
395,4,0:38.0,,D. Dotson enters the game for T. Williams,113,109
396,4,0:38.0,L. Kennard enters the game for S. Johnson,,113,109
397,4,0:29.0,I. Smith misses 2-pt jump shot from 17 ft,,113,109
398,4,0:27.0,,Defensive rebound by M. Beasley,113,109
399,4,0:22.0,,M. Beasley misses 3-pt jump shot from 26 ft,113,109
400,4,0:20.0,Defensive rebound by I. Smith,,113,109
401,4,0:17.0,Personal take foul by T. Burke (drawn by I. Smith),,113,109
402,4,0:08.0,Personal take foul by T. Burke (drawn by L. Kennard),,113,109
403,4,0:08.0,L. Kennard makes free throw 1 of 2,,114,109
404,4,0:08.0,L. Kennard makes free throw 2 of 2,,115,109
405,4,0:08.0,,New York full timeout,115,109
406,4,0:08.0,S. Johnson enters the game for I. Smith,,115,109
407,4,0:01.0,,T. Burke misses 3-pt jump shot from 29 ft,115,109
408,4,0:01.0,,Offensive rebound by K. O'Quinn,115,109
