,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
381,4,4:52.0,,B. Beal misses free throw 2 of 2,87,85
382,4,4:49.0,Defensive rebound by D. DeRozan,,87,85
383,4,4:37.0,C. Miles misses 3-pt jump shot from 25 ft,,87,85
384,4,4:33.0,,Defensive rebound by B. Beal,87,85
385,4,4:21.0,,T. Satoranský makes 2-pt layup from 7 ft,87,87
386,4,4:03.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. DeRozan),,89,87
387,4,4:03.0,,Washington full timeout,89,87
388,4,4:03.0,Technical foul by K. Lowry,,89,87
389,4,4:03.0,,B. Beal makes technical free throw,89,88
390,4,3:54.0,,Turnover by T. Satoranský (bad pass),89,88
391,4,3:40.0,D. DeRozan misses 2-pt layup from 4 ft (block by M. Gortat),,89,88
392,4,3:40.0,Offensive rebound by Team,,89,88
393,4,3:36.0,C. Miles makes 2-pt layup from 1 ft,,91,88
394,4,3:16.0,,M. Gortat misses 2-pt layup from 3 ft (block by J. Poeltl),91,88
395,4,3:13.0,Defensive rebound by J. Poeltl,,91,88
396,4,3:07.0,C. Miles makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,94,88
397,4,3:06.0,,Washington full timeout,94,88
398,4,3:06.0,,K. Oubre enters the game for M. Gortat,94,88
399,4,2:48.0,,B. Beal misses 2-pt jump shot from 18 ft,94,88
400,4,2:46.0,Defensive rebound by K. Lowry,,94,88
401,4,2:32.0,K. Lowry misses 3-pt jump shot from 26 ft (block by M. Morris),,94,88
402,4,2:28.0,,Defensive rebound by K. Oubre,94,88
403,4,2:24.0,,Shooting block foul by K. Lowry (drawn by B. Beal),94,88
404,4,2:24.0,,B. Beal makes free throw 1 of 2,94,89
405,4,2:24.0,,B. Beal makes free throw 2 of 2,94,90
406,4,2:02.0,K. Lowry misses 3-pt jump shot from 26 ft,,94,90
407,4,1:58.0,,Defensive rebound by T. Satoranský,94,90
408,4,1:47.0,,Turnover by B. Beal (bad pass; steal by C. Miles),94,90
409,4,1:28.0,D. DeRozan makes 2-pt jump shot from 19 ft,,96,90
410,4,1:16.0,,O. Porter misses 3-pt jump shot from 26 ft,96,90
411,4,1:12.0,Defensive rebound by D. DeRozan,,96,90
412,4,0:56.0,D. DeRozan makes 2-pt layup from 1 ft,,98,90
413,4,0:56.0,,Washington full timeout,98,90
414,4,0:48.0,,K. Oubre misses 3-pt jump shot from 27 ft,98,90
415,4,0:45.0,,Offensive rebound by B. Beal,98,90
416,4,0:43.0,,O. Porter makes 3-pt jump shot from 22 ft (assist by B. Beal),98,93
417,4,0:40.0,Personal foul by K. Oubre (drawn by F. VanVleet),,98,93
418,4,0:40.0,Toronto full timeout,,98,93
419,4,0:38.0,Personal foul by B. Beal (drawn by F. VanVleet),,98,93
420,4,0:38.0,F. VanVleet makes free throw 1 of 2,,99,93
421,4,0:38.0,P. Siakam enters the game for C. Miles,,99,93
422,4,0:38.0,F. VanVleet makes free throw 2 of 2,,100,93
423,4,0:31.0,,B. Beal misses 3-pt jump shot from 28 ft,100,93
424,4,0:27.0,Defensive rebound by D. DeRozan,,100,93
425,4,0:25.0,Shooting foul by K. Oubre (drawn by D. DeRozan),,100,93
426,4,0:25.0,D. DeRozan misses free throw 1 of 2,,100,93
427,4,0:25.0,Offensive rebound by Team,,100,93
428,4,0:25.0,D. DeRozan makes free throw 2 of 2,,101,93
429,4,0:18.0,,Shooting foul by J. Poeltl (drawn by M. Morris),101,93
430,4,0:18.0,,M. Morris misses free throw 1 of 3,101,93
431,4,0:18.0,,Offensive rebound by Team,101,93
432,4,0:18.0,,M. Morris makes free throw 2 of 3,101,94
433,4,0:18.0,C. Miles enters the game for P. Siakam,,101,94
434,4,0:18.0,,M. Morris makes free throw 3 of 3,101,95
435,4,0:06.0,Personal foul by K. Oubre (drawn by F. VanVleet),,101,95
436,4,0:06.0,F. VanVleet misses free throw 1 of 2,,101,95
437,4,0:06.0,Offensive rebound by Team,,101,95
438,4,0:06.0,F. VanVleet makes free throw 2 of 2,,102,95
439,4,0:06.0,,Turnover by M. Morris (bad pass),102,95
