,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
384,4,4:46.0,,Personal block foul by R. Jackson (drawn by T. Hardaway),96,96
385,4,4:39.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,96,96
386,4,4:37.0,Defensive rebound by A. Bradley,,96,96
387,4,4:37.0,Personal foul by K. O'Quinn (drawn by A. Bradley),,96,96
388,4,4:20.0,R. Jackson misses 2-pt jump shot from 11 ft,,96,96
389,4,4:17.0,,Defensive rebound by K. Porziņģis,96,96
390,4,4:13.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by R. Sessions),96,99
391,4,3:56.0,T. Harris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,99,99
392,4,3:33.0,,R. Sessions makes 2-pt layup from 1 ft (assist by K. O'Quinn),99,101
393,4,3:14.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Harris),,102,101
394,4,2:53.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,102,101
395,4,2:50.0,Defensive rebound by T. Harris,,102,101
396,4,2:46.0,A. Tolliver misses 3-pt jump shot from 23 ft,,102,101
397,4,2:44.0,Offensive rebound by Team,,102,101
398,4,2:44.0,,Loose ball foul by K. Porziņģis (drawn by A. Drummond),102,101
399,4,2:32.0,A. Tolliver misses 3-pt jump shot from 25 ft,,102,101
400,4,2:29.0,,Defensive rebound by K. Porziņģis,102,101
401,4,2:15.0,,R. Sessions misses 3-pt jump shot from 26 ft,102,101
402,4,2:13.0,Defensive rebound by A. Bradley,,102,101
403,4,2:06.0,R. Jackson misses 2-pt layup at rim,,102,101
404,4,2:06.0,,Defensive rebound by Team,102,101
405,4,2:06.0,Loose ball foul by A. Drummond (drawn by K. O'Quinn),,102,101
406,4,1:51.0,,Personal foul by A. Tolliver (drawn by K. Porziņģis),102,101
407,4,1:51.0,,K. Porziņģis misses free throw 1 of 2,102,101
408,4,1:51.0,,Offensive rebound by Team,102,101
409,4,1:51.0,,K. Porziņģis makes free throw 2 of 2,102,102
410,4,1:41.0,R. Jackson makes 2-pt jump shot from 9 ft,,104,102
411,4,1:41.0,Shooting foul by R. Sessions (drawn by R. Jackson),,104,102
412,4,1:41.0,R. Jackson makes free throw 1 of 1,,105,102
413,4,1:26.0,,Turnover by K. O'Quinn (lost ball; steal by A. Bradley),105,102
414,4,1:07.0,T. Harris misses 3-pt jump shot from 23 ft,,105,102
415,4,1:04.0,,Defensive rebound by R. Sessions,105,102
416,4,0:59.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by R. Sessions),105,104
417,4,0:45.0,T. Harris makes 2-pt jump shot from 10 ft,,107,104
418,4,0:45.0,,New York full timeout,107,104
419,4,0:37.0,,K. Porziņģis misses 2-pt layup from 1 ft (block by A. Drummond),107,104
420,4,0:34.0,Defensive rebound by A. Drummond,,107,104
421,4,0:16.0,A. Drummond misses 2-pt layup from 1 ft,,107,104
422,4,0:16.0,A. Bradley misses 2-pt layup at rim,,107,104
423,4,0:16.0,Offensive rebound by R. Jackson,,107,104
424,4,0:08.0,Offensive rebound by A. Bradley,,107,104
425,4,0:08.0,Personal foul by R. Sessions (drawn by R. Jackson),,107,104
426,4,0:08.0,R. Jackson makes free throw 1 of 2,,108,104
427,4,0:08.0,,E. Freedom enters the game for R. Sessions,108,104
428,4,0:08.0,R. Jackson makes free throw 2 of 2,,109,104
429,4,0:08.0,,New York full timeout,109,104
430,4,0:08.0,,R. Sessions enters the game for E. Freedom,109,104
431,4,0:04.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. McDermott),109,107
432,4,0:03.0,Personal take foul by T. Hardaway (drawn by R. Jackson),,109,107
433,4,0:03.0,R. Jackson makes free throw 1 of 2,,110,107
434,4,0:03.0,S. Johnson enters the game for T. Harris,,110,107
435,4,0:03.0,R. Jackson makes free throw 2 of 2,,111,107
436,4,0:00.0,,T. Hardaway misses 3-pt jump shot from 42 ft,111,107
437,4,0:00.0,,Offensive rebound by Team,111,107
