,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
385,4,4:26.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by Z. Collins),78,100
386,4,4:07.0,M. Beasley misses 3-pt jump shot from 23 ft,,78,100
387,4,4:04.0,Offensive rebound by E. Mudiay,,78,100
388,4,4:02.0,M. Beasley makes 2-pt dunk from 1 ft (assist by E. Mudiay),,80,100
389,4,3:39.0,,C. McCollum makes 3-pt jump shot from 26 ft,80,103
390,4,3:26.0,Turnover by E. Mudiay (bad pass; steal by C. McCollum),,80,103
391,4,3:22.0,,Turnover by S. Napier (bad pass),80,103
392,4,3:22.0,,J. Layman enters the game for C. McCollum,80,103
393,4,3:22.0,L. Kornet enters the game for M. Beasley,,80,103
394,4,3:22.0,I. Hicks enters the game for E. Freedom,,80,103
395,4,3:08.0,T. Hardaway misses 2-pt jump shot from 21 ft,,80,103
396,4,3:06.0,,Defensive rebound by S. Napier,80,103
397,4,3:00.0,,Shooting foul by I. Hicks (drawn by S. Napier),80,103
398,4,3:00.0,,S. Napier makes free throw 1 of 2,80,104
399,4,3:00.0,,C. Swanigan enters the game for P. Connaughton,80,104
400,4,3:00.0,,W. Baldwin enters the game for E. Davis,80,104
401,4,3:00.0,D. Dotson enters the game for T. Hardaway,,80,104
402,4,3:00.0,,S. Napier makes free throw 2 of 2,80,105
403,4,2:51.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,83,105
404,4,2:29.0,,S. Napier makes 3-pt jump shot from 24 ft,83,108
405,4,2:14.0,E. Mudiay misses 3-pt jump shot from 25 ft,,83,108
406,4,2:10.0,,Defensive rebound by W. Baldwin,83,108
407,4,1:58.0,,J. Layman misses 2-pt layup from 1 ft (block by L. Kornet),83,108
408,4,1:56.0,,Offensive rebound by C. Swanigan,83,108
409,4,1:56.0,,C. Swanigan makes 2-pt hook shot from 3 ft,83,110
410,4,1:47.0,Shooting foul by W. Baldwin (drawn by F. Ntilikina),,83,110
411,4,1:47.0,F. Ntilikina makes free throw 1 of 2,,84,110
412,4,1:47.0,,P. Connaughton enters the game for S. Napier,84,110
413,4,1:47.0,F. Ntilikina makes free throw 2 of 2,,85,110
414,4,1:24.0,,Turnover by W. Baldwin (traveling),85,110
415,4,1:17.0,L. Kornet misses 3-pt jump shot from 24 ft,,85,110
416,4,1:15.0,,Defensive rebound by Team,85,110
417,4,0:57.0,,Turnover by Z. Collins (traveling),85,110
418,4,0:43.0,I. Hicks misses 2-pt layup from 3 ft (block by J. Layman),,85,110
419,4,0:40.0,,Defensive rebound by Z. Collins,85,110
420,4,0:38.0,,Shooting foul by F. Ntilikina (drawn by W. Baldwin),85,110
421,4,0:38.0,,W. Baldwin makes free throw 1 of 2,85,111
422,4,0:38.0,,W. Baldwin misses free throw 2 of 2,85,111
423,4,0:36.0,Defensive rebound by L. Kornet,,85,111
424,4,0:14.0,D. Dotson makes 2-pt layup from 2 ft,,87,111
