,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
388,4,4:49.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by J. Bell),,101,89
389,4,4:47.0,Technical foul by Team,,101,89
390,4,4:47.0,S. Curry makes technical free throw,,102,89
391,4,4:47.0,Technical foul by Team,,102,89
392,4,4:47.0,S. Curry makes technical free throw,,103,89
393,4,4:30.0,,Shooting foul by K. Durant (drawn by K. Anderson),103,89
394,4,4:30.0,,K. Anderson makes free throw 1 of 2,103,90
395,4,4:30.0,,K. Anderson makes free throw 2 of 2,103,91
396,4,4:07.0,P. McCaw makes 3-pt jump shot from 23 ft (assist by S. Curry),,106,91
397,4,3:50.0,,Turnover by D. Murray (bad pass; steal by J. Bell),106,91
398,4,3:43.0,K. Durant makes 2-pt dunk at rim (assist by J. Bell),,108,91
399,4,3:28.0,,B. Paul misses 2-pt jump shot from 17 ft,108,91
400,4,3:24.0,Defensive rebound by S. Curry,,108,91
401,4,3:22.0,Personal foul by K. Anderson (drawn by K. Durant),,108,91
402,4,3:22.0,,D. White enters the game for K. Anderson,108,91
403,4,3:22.0,,D. Bertāns enters the game for L. Aldridge,108,91
404,4,3:22.0,O. Casspi enters the game for K. Durant,,108,91
405,4,3:22.0,N. Young enters the game for S. Curry,,108,91
406,4,3:13.0,P. McCaw misses 3-pt jump shot from 25 ft,,108,91
407,4,3:09.0,,Defensive rebound by D. Murray,108,91
408,4,3:00.0,,D. Bertāns misses 3-pt jump shot from 23 ft,108,91
409,4,2:58.0,Defensive rebound by O. Casspi,,108,91
410,4,2:49.0,N. Young misses 3-pt jump shot from 24 ft,,108,91
411,4,2:46.0,,Defensive rebound by D. Bertāns,108,91
412,4,2:43.0,,D. Murray misses 2-pt layup at rim,108,91
413,4,2:43.0,,Offensive rebound by Team,108,91
414,4,2:39.0,,B. Paul misses 2-pt jump shot from 13 ft,108,91
415,4,2:39.0,Defensive rebound by J. Bell,,108,91
416,4,2:21.0,S. Livingston misses 2-pt jump shot from 15 ft,,108,91
417,4,2:21.0,,Defensive rebound by D. Bertāns,108,91
418,4,2:06.0,,Shooting foul by J. Bell (drawn by D. White),108,91
419,4,2:06.0,,D. White misses free throw 1 of 2,108,91
420,4,2:06.0,,Offensive rebound by Team,108,91
421,4,2:06.0,,D. White misses free throw 2 of 2,108,91
422,4,2:03.0,Defensive rebound by J. Bell,,108,91
423,4,1:48.0,N. Young misses 3-pt jump shot from 25 ft,,108,91
424,4,1:45.0,,Defensive rebound by D. White,108,91
425,4,1:36.0,,Turnover by D. Bertāns (lost ball; steal by J. Bell),108,91
426,4,1:33.0,Turnover by J. Bell (bad pass),,108,91
427,4,1:16.0,,Turnover by B. Paul (bad pass),108,91
428,4,1:06.0,O. Casspi makes 2-pt layup from 1 ft (assist by N. Young),,110,91
429,4,0:54.0,,B. Forbes misses 3-pt jump shot from 25 ft,110,91
430,4,0:51.0,Defensive rebound by O. Casspi,,110,91
431,4,0:34.0,P. McCaw makes 2-pt layup from 1 ft,,112,91
432,4,0:19.0,,Personal foul by J. Bell (drawn by B. Paul),112,91
433,4,0:19.0,,B. Paul makes free throw 1 of 2,112,92
434,4,0:19.0,,B. Paul misses free throw 2 of 2,112,92
435,4,0:17.0,Defensive rebound by J. Bell,,112,92
