,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
387,4,3:41.0,,Defensive rebound by H. Barnes,99,82
388,4,3:29.0,,W. Matthews misses 3-pt jump shot from 25 ft,99,82
389,4,3:25.0,Defensive rebound by E. Gordon,,99,82
390,4,3:18.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by E. Gordon),,102,82
391,4,2:54.0,,H. Barnes makes 2-pt jump shot from 11 ft,102,84
392,4,2:36.0,Turnover by E. Gordon (bad pass; steal by W. Matthews),,102,84
393,4,2:31.0,,Y. Ferrell makes 3-pt jump shot from 24 ft (assist by W. Matthews),102,87
394,4,2:14.0,Personal foul by W. Matthews (drawn by T. Ariza),,102,87
395,4,2:14.0,T. Ariza makes free throw 1 of 2,,103,87
396,4,2:14.0,,M. Kleber enters the game for D. Powell,103,87
397,4,2:14.0,,J. Motley enters the game for W. Matthews,103,87
398,4,2:14.0,,K. Collinsworth enters the game for H. Barnes,103,87
399,4,2:14.0,T. Ariza misses free throw 2 of 2,,103,87
400,4,2:12.0,,Defensive rebound by J. Motley,103,87
401,4,1:57.0,,J. Motley makes 2-pt layup from 2 ft (assist by Y. Ferrell),103,89
402,4,1:50.0,Shooting foul by M. Kleber (drawn by T. Black),,103,89
403,4,1:50.0,T. Black makes free throw 1 of 2,,104,89
404,4,1:50.0,T. Black misses free throw 2 of 2,,104,89
405,4,1:48.0,,Defensive rebound by K. Collinsworth,104,89
406,4,1:38.0,,Y. Ferrell makes 2-pt jump shot from 19 ft (assist by D. Smith),104,91
407,4,1:31.0,G. Green misses 3-pt jump shot from 25 ft,,104,91
408,4,1:27.0,,Defensive rebound by J. Motley,104,91
409,4,1:17.0,,J. Motley makes 2-pt layup from 2 ft (assist by D. Smith),104,93
410,4,0:58.0,T. Ariza misses 3-pt jump shot from 22 ft,,104,93
411,4,0:56.0,,Defensive rebound by K. Collinsworth,104,93
412,4,0:51.0,,Personal foul by T. Ariza (drawn by K. Collinsworth),104,93
413,4,0:51.0,,K. Collinsworth misses free throw 1 of 2,104,93
414,4,0:51.0,,Offensive rebound by Team,104,93
415,4,0:51.0,,K. Collinsworth makes free throw 2 of 2,104,94
416,4,0:40.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,104,94
417,4,0:36.0,,Defensive rebound by Y. Ferrell,104,94
418,4,0:33.0,,Shooting foul by T. Black (drawn by J. Motley),104,94
419,4,0:33.0,,J. Motley misses free throw 1 of 2,104,94
420,4,0:33.0,,Offensive rebound by Team,104,94
421,4,0:33.0,,J. Motley makes free throw 2 of 2,104,95
422,4,0:13.0,Shooting block foul by D. Smith (drawn by G. Green),,104,95
423,4,0:13.0,G. Green misses free throw 1 of 2,,104,95
424,4,0:13.0,Offensive rebound by Team,,104,95
425,4,0:13.0,G. Green misses free throw 2 of 2,,104,95
426,4,0:11.0,,Defensive rebound by J. Motley,104,95
427,4,0:07.0,,M. Kleber misses 3-pt jump shot from 28 ft,104,95
428,4,0:04.0,,Offensive rebound by K. Collinsworth,104,95
429,4,0:04.0,,K. Collinsworth makes 2-pt layup at rim,104,97
