,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
379,4,5:59.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),,106,101
380,4,5:45.0,,J. Lamb misses 2-pt jump shot from 16 ft,106,101
381,4,5:42.0,Defensive rebound by E. Freedom,,106,101
382,4,5:34.0,T. Burke misses 3-pt jump shot from 29 ft,,106,101
383,4,5:29.0,,Defensive rebound by D. Howard,106,101
384,4,5:17.0,,D. Bacon makes 2-pt jump shot from 10 ft (assist by D. Howard),106,103
385,4,4:55.0,E. Freedom makes 2-pt jump shot from 17 ft,,108,103
386,4,4:40.0,,K. Walker makes 2-pt layup from 1 ft,108,105
387,4,4:26.0,T. Burke makes 2-pt layup from 1 ft,,110,105
388,4,4:26.0,,Charlotte full timeout,110,105
389,4,4:26.0,,M. Williams enters the game for F. Kaminsky,110,105
390,4,4:09.0,,D. Howard makes 2-pt hook shot from 5 ft (assist by J. Lamb),110,107
391,4,3:56.0,Turnover by T. Burke (bad pass),,110,107
392,4,3:42.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Walker),110,109
393,4,3:21.0,E. Freedom misses 2-pt layup from 3 ft,,110,109
394,4,3:17.0,,Defensive rebound by J. Lamb,110,109
395,4,3:12.0,,K. Walker makes 2-pt layup at rim,110,111
396,4,3:11.0,New York full timeout,,110,111
397,4,3:11.0,M. Beasley enters the game for E. Freedom,,110,111
398,4,3:11.0,T. Hardaway enters the game for T. Williams,,110,111
399,4,2:57.0,L. Kornet misses 3-pt jump shot from 23 ft,,110,111
400,4,2:53.0,,Defensive rebound by J. Lamb,110,111
401,4,2:41.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Williams),110,114
402,4,2:18.0,T. Burke makes 2-pt jump shot from 6 ft,,112,114
403,4,1:58.0,,Turnover by K. Walker (bad pass; steal by T. Hardaway),112,114
404,4,1:56.0,T. Hardaway makes 2-pt layup from 1 ft,,114,114
405,4,1:40.0,,K. Walker misses 3-pt jump shot from 25 ft,114,114
406,4,1:36.0,Defensive rebound by L. Kornet,,114,114
407,4,1:22.0,T. Burke misses 3-pt jump shot from 25 ft,,114,114
408,4,1:20.0,,Defensive rebound by J. Lamb,114,114
409,4,0:59.0,,K. Walker misses 3-pt jump shot from 25 ft,114,114
410,4,0:59.0,,Offensive rebound by Team,114,114
411,4,0:59.0,,Turnover by Team (shot clock),114,114
412,4,0:40.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by T. Burke),,117,114
413,4,0:21.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Lamb),117,117
414,4,0:00.0,T. Burke misses 3-pt jump shot from 28 ft,,117,117
415,4,0:00.0,Offensive rebound by Team,,117,117
416,1OT,4:50.0,,K. Walker makes 3-pt jump shot from 24 ft,117,120
417,1OT,4:26.0,L. Kornet misses 2-pt jump shot from 9 ft,,117,120
418,1OT,4:23.0,,Defensive rebound by D. Howard,117,120
419,1OT,4:18.0,,Personal foul by M. Beasley (drawn by K. Walker),117,120
420,1OT,4:18.0,L. Thomas enters the game for L. Kornet,,117,120
421,1OT,4:11.0,,K. Walker makes 2-pt jump shot from 16 ft,117,122
422,1OT,3:52.0,M. Beasley makes 2-pt jump shot from 7 ft,,119,122
423,1OT,3:35.0,,M. Williams makes 2-pt layup from 2 ft (assist by K. Walker),119,124
424,1OT,3:14.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by T. Burke),,122,124
425,1OT,2:54.0,,M. Williams makes 2-pt layup from 2 ft (assist by K. Walker),122,126
426,1OT,2:33.0,T. Burke makes 2-pt jump shot from 20 ft,,124,126
427,1OT,2:14.0,,D. Howard makes 2-pt layup from 1 ft (assist by K. Walker),124,128
428,1OT,2:14.0,,Shooting foul by L. Thomas (drawn by D. Howard),124,128
429,1OT,2:14.0,,D. Howard makes free throw 1 of 1,124,129
430,1OT,1:52.0,T. Burke makes 2-pt jump shot from 16 ft,,126,129
431,1OT,1:33.0,,K. Walker makes 3-pt jump shot from 25 ft,126,132
432,1OT,1:21.0,M. Beasley misses 2-pt jump shot from 15 ft,,126,132
433,1OT,1:19.0,,Defensive rebound by D. Howard,126,132
434,1OT,1:08.0,,K. Walker makes 3-pt jump shot from 25 ft,126,135
435,1OT,1:07.0,New York full timeout,,126,135
436,1OT,0:59.0,L. Thomas misses 3-pt jump shot from 25 ft,,126,135
437,1OT,0:55.0,Offensive rebound by T. Hardaway,,126,135
438,1OT,0:55.0,T. Hardaway misses 3-pt jump shot from 25 ft,,126,135
439,1OT,0:53.0,,Defensive rebound by J. Lamb,126,135
440,1OT,0:53.0,,Personal foul by M. Beasley (drawn by J. Lamb),126,135
441,1OT,0:32.0,,D. Howard misses 3-pt jump shot from 26 ft,126,135
442,1OT,0:29.0,Defensive rebound by T. Hardaway,,126,135
443,1OT,0:24.0,T. Burke makes 2-pt layup from 1 ft,,128,135
444,1OT,0:22.0,,Personal take foul by T. Burke (drawn by D. Howard),128,135
445,1OT,0:22.0,,D. Howard makes free throw 1 of 2,128,136
446,1OT,0:22.0,,D. Howard makes free throw 2 of 2,128,137
447,1OT,0:15.0,T. Burke misses 3-pt jump shot from 25 ft,,128,137
448,1OT,0:12.0,,Defensive rebound by M. Williams,128,137
