,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
394,4,1:39.0,,V. Oladipo misses 3-pt jump shot from 26 ft,101,95
395,4,1:38.0,Defensive rebound by Team,,101,95
396,4,1:38.0,,Loose ball foul by T. Young (drawn by L. James),101,95
397,4,1:18.0,Cleveland full timeout,,101,95
398,4,1:15.0,L. James misses 3-pt jump shot from 24 ft,,101,95
399,4,1:10.0,,Defensive rebound by D. Collison,101,95
400,4,0:56.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,101,95
401,4,0:53.0,,Offensive rebound by T. Young,101,95
402,4,0:50.0,,T. Young misses 2-pt layup from 1 ft,101,95
403,4,0:48.0,Defensive rebound by L. James,,101,95
404,4,0:30.0,L. James misses 2-pt jump shot from 19 ft,,101,95
405,4,0:27.0,,Defensive rebound by T. Young,101,95
406,4,0:23.0,,Indiana full timeout,101,95
407,4,0:23.0,L. Nance enters the game for K. Love,,101,95
408,4,0:21.0,,Personal foul by K. Korver (drawn by M. Turner),101,95
409,4,0:15.0,,T. Young makes 2-pt dunk from 1 ft,101,97
410,4,0:15.0,Cleveland full timeout,,101,97
411,4,0:15.0,,C. Joseph enters the game for D. Collison,101,97
412,4,0:15.0,K. Love enters the game for L. Nance,,101,97
413,4,0:14.0,Personal take foul by B. Bogdanović (drawn by K. Korver),,101,97
414,4,0:14.0,K. Korver makes free throw 1 of 2,,102,97
415,4,0:14.0,L. Nance enters the game for K. Love,,102,97
416,4,0:14.0,K. Korver makes free throw 2 of 2,,103,97
417,4,0:14.0,,Indiana full timeout,103,97
418,4,0:14.0,,D. Collison enters the game for C. Joseph,103,97
419,4,0:14.0,,L. Stephenson enters the game for T. Young,103,97
420,4,0:11.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by L. Stephenson),103,100
421,4,0:09.0,Personal foul by L. Stephenson (drawn by J. Green),,103,100
422,4,0:09.0,J. Green makes free throw 1 of 2,,104,100
423,4,0:09.0,J. Green misses free throw 2 of 2,,104,100
424,4,0:09.0,,Defensive rebound by B. Bogdanović,104,100
425,4,0:03.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,104,100
426,4,0:00.0,Defensive rebound by L. James,,104,100
