,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
389,4,5:03.0,T. Bradley makes 2-pt layup from 1 ft (assist by A. Burks),,70,98
390,4,4:45.0,,T. Ferguson misses 2-pt jump shot from 22 ft,70,98
391,4,4:43.0,Defensive rebound by A. Burks,,70,98
392,4,4:37.0,T. Sefolosha misses 2-pt layup from 3 ft,,70,98
393,4,4:36.0,Offensive rebound by T. Bradley,,70,98
394,4,4:35.0,T. Bradley makes 2-pt layup at rim,,72,98
395,4,4:07.0,,R. Felton makes 2-pt layup from 1 ft,72,100
396,4,3:58.0,Personal foul by T. Ferguson (drawn by T. Sefolosha),,72,100
397,4,3:58.0,,D. Johnson enters the game for R. Felton,72,100
398,4,3:58.0,,Á. Abrines enters the game for P. Patterson,72,100
399,4,3:58.0,J. Jerebko enters the game for T. Sefolosha,,72,100
400,4,3:40.0,A. Burks misses 3-pt jump shot from 28 ft,,72,100
401,4,3:40.0,Offensive rebound by Team,,72,100
402,4,3:40.0,Turnover by Team (shot clock),,72,100
403,4,3:29.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by D. Johnson),72,103
404,4,3:02.0,N. Wolters misses 2-pt jump shot from 6 ft,,72,103
405,4,2:58.0,,Defensive rebound by D. Johnson,72,103
406,4,2:54.0,,Offensive foul by D. Johnson (drawn by N. Wolters),72,103
407,4,2:54.0,,Turnover by D. Johnson (offensive foul),72,103
408,4,2:42.0,Turnover by R. O'Neale (bad pass; steal by T. Ferguson),,72,103
409,4,2:29.0,,T. Ferguson misses 2-pt jump shot from 19 ft,72,103
410,4,2:23.0,Defensive rebound by T. Bradley,,72,103
411,4,2:13.0,R. O'Neale makes 3-pt jump shot from 25 ft,,75,103
412,4,1:46.0,,D. Johnson makes 2-pt jump shot from 10 ft,75,105
413,4,1:39.0,A. Burks misses 2-pt layup from 2 ft,,75,105
414,4,1:38.0,,Defensive rebound by N. Collison,75,105
415,4,1:21.0,,T. Ferguson makes 2-pt layup at rim (assist by D. Johnson),75,107
416,4,1:04.0,,Violation by T. Ferguson (kicked ball),75,107
417,4,0:53.0,N. Wolters makes 2-pt jump shot from 9 ft,,77,107
418,4,0:39.0,,Turnover by T. Ferguson (out of bounds lost ball),77,107
419,4,0:26.0,Shooting foul by T. Ferguson (drawn by R. O'Neale),,77,107
420,4,0:26.0,R. O'Neale makes free throw 1 of 2,,78,107
421,4,0:26.0,R. O'Neale makes free throw 2 of 2,,79,107
422,4,0:02.0,,Turnover by Team (shot clock),79,107
