,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DETROIT_ACTION,NEW ORLEANS_SCORE,DETROIT_SCORE
386,4,10:33.0,Turnover by D. Miller (bad pass; steal by J. Nelson),,97,85
387,4,10:31.0,,Personal foul by R. Rondo (drawn by J. Nelson),97,85
388,4,10:20.0,,J. Nelson misses 3-pt jump shot from 25 ft,97,85
389,4,10:17.0,Defensive rebound by R. Rondo,,97,85
390,4,9:55.0,D. Miller misses 2-pt jump shot from 6 ft,,97,85
391,4,9:55.0,,Defensive rebound by A. Tolliver,97,85
392,4,9:37.0,,L. Kennard makes 2-pt jump shot from 13 ft (assist by J. Nelson),97,87
393,4,9:23.0,,Violation by A. Tolliver (kicked ball),97,87
394,4,9:23.0,J. Holiday enters the game for I. Clark,,97,87
395,4,9:15.0,J. Holiday misses 2-pt jump shot from 11 ft,,97,87
396,4,9:12.0,,Defensive rebound by A. Drummond,97,87
397,4,9:00.0,,A. Drummond misses 2-pt hook shot from 8 ft,97,87
398,4,8:58.0,Defensive rebound by J. Holiday,,97,87
399,4,8:52.0,R. Rondo misses 3-pt jump shot from 25 ft,,97,87
400,4,8:51.0,Offensive rebound by Team,,97,87
401,4,8:51.0,,Loose ball foul by A. Tolliver (drawn by N. Mirotić),97,87
402,4,8:51.0,,Technical foul by A. Drummond,97,87
403,4,8:51.0,,S. Johnson enters the game for L. Galloway,97,87
404,4,8:51.0,J. Holiday makes technical free throw,,98,87
405,4,8:51.0,,B. Griffin enters the game for A. Tolliver,98,87
406,4,8:49.0,Personal foul by S. Johnson (drawn by J. Holiday),,98,87
407,4,8:49.0,A. Davis enters the game for C. Diallo,,98,87
408,4,8:39.0,Turnover by J. Holiday (lost ball; steal by L. Kennard),,98,87
409,4,8:36.0,,Turnover by L. Kennard (bad pass),98,87
410,4,8:36.0,I. Clark enters the game for R. Rondo,,98,87
411,4,8:28.0,J. Holiday misses 3-pt jump shot from 26 ft,,98,87
412,4,8:25.0,,Defensive rebound by A. Drummond,98,87
413,4,8:16.0,,Shooting foul by N. Mirotić (drawn by A. Drummond),98,87
414,4,8:16.0,,A. Drummond makes free throw 1 of 2,98,88
415,4,8:16.0,,A. Drummond makes free throw 2 of 2,98,89
416,4,8:08.0,A. Davis makes 2-pt layup from 8 ft (assist by J. Holiday),,100,89
417,4,8:08.0,Shooting foul by J. Nelson (drawn by A. Davis),,100,89
418,4,8:08.0,A. Davis makes free throw 1 of 1,,101,89
419,4,7:58.0,,B. Griffin misses 3-pt jump shot from 25 ft,101,89
420,4,7:55.0,,Offensive rebound by Team,101,89
421,4,7:55.0,,Detroit full timeout,101,89
422,4,7:55.0,,R. Bullock enters the game for L. Kennard,101,89
423,4,7:33.0,,R. Bullock misses 2-pt jump shot from 14 ft,101,89
424,4,7:32.0,Defensive rebound by A. Davis,,101,89
425,4,7:32.0,,Loose ball foul by A. Drummond (drawn by A. Davis),101,89
426,4,7:32.0,A. Davis makes free throw 1 of 2,,102,89
427,4,7:32.0,A. Davis makes free throw 2 of 2,,103,89
428,4,7:24.0,,J. Nelson makes 2-pt layup from 2 ft,103,91
429,4,7:12.0,J. Holiday makes 2-pt layup from 2 ft,,105,91
430,4,6:56.0,,A. Drummond misses 2-pt layup from 4 ft (block by A. Davis),105,91
431,4,6:53.0,Defensive rebound by I. Clark,,105,91
432,4,6:53.0,Turnover by D. Miller (out of bounds lost ball),,105,91
433,4,6:33.0,,J. Nelson makes 2-pt layup from 1 ft,105,93
434,4,6:19.0,A. Davis makes 3-pt jump shot from 27 ft (assist by J. Holiday),,108,93
435,4,5:53.0,,B. Griffin makes 2-pt layup from 4 ft,108,95
436,4,5:42.0,Personal foul by S. Johnson (drawn by J. Holiday),,108,95
437,4,5:42.0,J. Holiday makes free throw 1 of 2,,109,95
438,4,5:42.0,J. Holiday makes free throw 2 of 2,,110,95
439,4,5:35.0,,J. Nelson misses 2-pt layup from 7 ft (block by A. Davis),110,95
440,4,5:32.0,Defensive rebound by N. Mirotić,,110,95
441,4,5:15.0,J. Holiday misses 2-pt jump shot from 16 ft,,110,95
442,4,5:12.0,,Defensive rebound by S. Johnson,110,95
443,4,5:11.0,,Personal foul by I. Clark (drawn by S. Johnson),110,95
444,4,4:58.0,,J. Nelson misses 2-pt jump shot from 12 ft,110,95
445,4,4:54.0,,Offensive rebound by A. Drummond,110,95
446,4,4:54.0,,A. Drummond makes 2-pt layup at rim,110,97
447,4,4:48.0,,I. Smith enters the game for J. Nelson,110,97
448,4,4:37.0,A. Davis misses 3-pt jump shot from 26 ft,,110,97
449,4,4:33.0,,Defensive rebound by R. Bullock,110,97
450,4,4:26.0,,S. Johnson misses 3-pt jump shot from 25 ft,110,97
451,4,4:23.0,,Offensive rebound by A. Drummond,110,97
452,4,4:21.0,,Turnover by A. Drummond (lost ball; steal by J. Holiday),110,97
453,4,4:13.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),,113,97
454,4,4:11.0,,Detroit full timeout,113,97
455,4,4:11.0,,A. Tolliver enters the game for A. Drummond,113,97
456,4,4:03.0,,R. Bullock misses 3-pt jump shot from 25 ft,113,97
457,4,4:00.0,Defensive rebound by A. Davis,,113,97
458,4,3:47.0,Shooting foul by A. Tolliver (drawn by A. Davis),,113,97
459,4,3:47.0,,H. Ellenson enters the game for A. Tolliver,113,97
460,4,3:47.0,A. Davis makes free throw 1 of 2,,114,97
461,4,3:47.0,A. Davis makes free throw 2 of 2,,115,97
462,4,3:31.0,,H. Ellenson misses 2-pt jump shot from 7 ft,115,97
463,4,3:29.0,Defensive rebound by N. Mirotić,,115,97
464,4,3:23.0,New Orleans full timeout,,115,97
465,4,3:23.0,,D. Buycks enters the game for I. Smith,115,97
466,4,3:23.0,,E. Moreland enters the game for B. Griffin,115,97
467,4,3:23.0,,J. Ennis enters the game for R. Bullock,115,97
468,4,3:23.0,,L. Kennard enters the game for S. Johnson,115,97
469,4,3:13.0,A. Davis misses 2-pt jump shot from 16 ft,,115,97
470,4,3:09.0,,Defensive rebound by L. Kennard,115,97
471,4,3:03.0,,E. Moreland makes 2-pt layup from 2 ft (assist by L. Kennard),115,99
472,4,2:50.0,I. Clark misses 3-pt jump shot from 25 ft,,115,99
473,4,2:49.0,,Defensive rebound by L. Kennard,115,99
474,4,2:42.0,,J. Ennis makes 2-pt jump shot from 12 ft (assist by L. Kennard),115,101
475,4,2:27.0,A. Davis makes 2-pt layup from 1 ft (assist by N. Mirotić),,117,101
476,4,2:27.0,Shooting foul by D. Buycks (drawn by A. Davis),,117,101
477,4,2:27.0,A. Davis makes free throw 1 of 1,,118,101
478,4,2:24.0,,Personal foul by J. Holiday (drawn by D. Buycks),118,101
479,4,2:24.0,C. Diallo enters the game for A. Davis,,118,101
480,4,2:24.0,E. Okafor enters the game for N. Mirotić,,118,101
481,4,2:15.0,,D. Buycks misses 2-pt layup from 2 ft (block by C. Diallo),118,101
482,4,2:15.0,,Offensive rebound by Team,118,101
483,4,2:15.0,R. Rondo enters the game for J. Holiday,,118,101
484,4,2:13.0,,H. Ellenson misses 3-pt jump shot from 26 ft,118,101
485,4,2:09.0,Defensive rebound by I. Clark,,118,101
486,4,1:53.0,E. Okafor misses 2-pt hook shot from 8 ft,,118,101
487,4,1:50.0,,Defensive rebound by H. Ellenson,118,101
488,4,1:38.0,,D. Buycks misses 2-pt jump shot from 16 ft,118,101
489,4,1:30.0,,Offensive rebound by L. Kennard,118,101
490,4,1:23.0,,J. Ennis makes 2-pt jump shot from 11 ft (assist by D. Buycks),118,103
491,4,1:10.0,C. Cooke enters the game for I. Clark,,118,103
492,4,1:02.0,C. Cooke misses 3-pt jump shot from 22 ft,,118,103
493,4,0:59.0,Offensive rebound by E. Okafor,,118,103
494,4,0:37.0,E. Okafor misses 2-pt jump shot from 14 ft,,118,103
495,4,0:33.0,,Defensive rebound by J. Ennis,118,103
496,4,0:19.0,,J. Ennis misses 2-pt jump shot from 17 ft,118,103
497,4,0:18.0,,Offensive rebound by Team,118,103
498,4,0:18.0,Loose ball foul by E. Okafor (drawn by E. Moreland),,118,103
499,4,0:18.0,,E. Moreland misses free throw 1 of 2,118,103
500,4,0:18.0,,Offensive rebound by Team,118,103
501,4,0:18.0,,E. Moreland misses free throw 2 of 2,118,103
502,4,0:15.0,,Offensive rebound by H. Ellenson,118,103
503,4,0:14.0,,D. Buycks misses 3-pt jump shot from 28 ft,118,103
504,4,0:09.0,Defensive rebound by C. Diallo,,118,103
