,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
380,4,1:31.0,,Defensive rebound by A. Horford,97,104
381,4,1:12.0,,K. Irving makes 2-pt jump shot from 6 ft,97,106
382,4,1:03.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,97,106
383,4,1:01.0,,Defensive rebound by Team,97,106
384,4,1:01.0,Loose ball foul by G. Antetokounmpo (drawn by A. Horford),,97,106
385,4,0:44.0,,K. Irving makes 3-pt jump shot from 26 ft,97,109
386,4,0:29.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by M. Brogdon),,100,109
387,4,0:22.0,,Personal take foul by G. Antetokounmpo (drawn by A. Horford),100,109
388,4,0:22.0,,A. Horford makes free throw 1 of 2,100,110
389,4,0:22.0,,A. Horford makes free throw 2 of 2,100,111
390,4,0:19.0,M. Brogdon misses 3-pt jump shot from 26 ft,,100,111
391,4,0:17.0,,Defensive rebound by A. Horford,100,111
