,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
396,4,5:44.0,,Personal foul by P. Mills (drawn by T. Chandler),92,84
397,4,5:44.0,,T. Chandler misses free throw 1 of 2,92,84
398,4,5:44.0,,Offensive rebound by Team,92,84
399,4,5:44.0,,T. Chandler misses free throw 2 of 2,92,84
400,4,5:42.0,,Offensive rebound by M. Chriss,92,84
401,4,5:35.0,,M. James makes 3-pt jump shot from 29 ft,92,87
402,4,5:26.0,San Antonio full timeout,,92,87
403,4,5:26.0,B. Forbes enters the game for D. Murray,,92,87
404,4,5:17.0,P. Mills makes 2-pt layup from 1 ft (assist by R. Gay),,94,87
405,4,4:53.0,,Personal foul by R. Gay (drawn by M. Chriss),94,87
406,4,4:53.0,,M. Chriss makes free throw 1 of 2,94,88
407,4,4:53.0,D. Bertāns enters the game for R. Gay,,94,88
408,4,4:53.0,,M. Chriss makes free throw 2 of 2,94,89
409,4,4:30.0,B. Paul misses 3-pt jump shot from 33 ft,,94,89
410,4,4:27.0,,Defensive rebound by M. Chriss,94,89
411,4,4:19.0,,M. James makes 2-pt jump shot from 18 ft,94,91
412,4,4:17.0,San Antonio full timeout,,94,91
413,4,4:02.0,B. Forbes misses 2-pt jump shot from 17 ft (block by J. Jackson),,94,91
414,4,3:59.0,,Defensive rebound by J. Jackson,94,91
415,4,3:44.0,,T. Warren makes 3-pt jump shot from 27 ft (assist by M. James),94,94
416,4,3:21.0,B. Forbes misses 3-pt jump shot from 26 ft,,94,94
417,4,3:19.0,,Defensive rebound by T. Chandler,94,94
418,4,3:17.0,,T. Warren misses 2-pt layup from 6 ft (block by B. Paul),94,94
419,4,3:14.0,Defensive rebound by D. Bertāns,,94,94
420,4,3:10.0,L. Aldridge makes 2-pt dunk from 2 ft (assist by D. Bertāns),,96,94
421,4,3:09.0,,Phoenix full timeout,96,94
422,4,2:51.0,,Personal block foul by B. Paul (drawn by T. Warren),96,94
423,4,2:51.0,,T. Warren makes free throw 1 of 2,96,95
424,4,2:51.0,R. Gay enters the game for B. Paul,,96,95
425,4,2:51.0,,T. Warren makes free throw 2 of 2,96,96
426,4,2:35.0,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,99,96
427,4,2:17.0,,M. James makes 2-pt dunk from 2 ft (assist by T. Chandler),99,98
428,4,1:56.0,L. Aldridge misses 2-pt jump shot from 11 ft,,99,98
429,4,1:54.0,,Defensive rebound by J. Jackson,99,98
430,4,1:32.0,,Turnover by Team (shot clock),99,98
431,4,1:21.0,Turnover by P. Mills (bad pass; steal by M. James),,99,98
432,4,1:19.0,,M. Chriss makes 2-pt dunk at rim,99,100
433,4,0:56.0,L. Aldridge misses 2-pt jump shot from 19 ft,,99,100
434,4,0:53.0,,Defensive rebound by J. Jackson,99,100
435,4,0:30.0,,M. Chriss misses 2-pt jump shot from 19 ft,99,100
436,4,0:29.0,,Offensive rebound by Team,99,100
437,4,0:29.0,Loose ball foul by B. Forbes (drawn by J. Jackson),,99,100
438,4,0:29.0,,J. Jackson misses free throw 1 of 2,99,100
439,4,0:29.0,,Offensive rebound by Team,99,100
440,4,0:29.0,,J. Jackson makes free throw 2 of 2,99,101
441,4,0:21.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by P. Mills),,102,101
442,4,0:21.0,,Phoenix full timeout,102,101
443,4,0:21.0,B. Paul enters the game for D. Bertāns,,102,101
444,4,0:21.0,D. Murray enters the game for R. Gay,,102,101
445,4,0:03.0,,M. James misses 3-pt jump shot from 28 ft,102,101
446,4,0:03.0,Defensive rebound by D. Murray,,102,101
447,4,0:03.0,Personal take foul by J. Jackson (drawn by D. Murray),,102,101
448,4,0:03.0,San Antonio full timeout,,102,101
449,4,0:03.0,D. Bertāns enters the game for B. Paul,,102,101
450,4,0:03.0,R. Gay enters the game for D. Murray,,102,101
451,4,0:01.0,Personal take foul by M. James (drawn by P. Mills),,102,101
452,4,0:01.0,P. Mills makes free throw 1 of 2,,103,101
453,4,0:01.0,,G. Monroe enters the game for J. Jackson,103,101
454,4,0:01.0,P. Mills makes free throw 2 of 2,,104,101
455,4,0:01.0,,Phoenix full timeout,104,101
456,4,0:01.0,,T. Daniels enters the game for M. Chriss,104,101
457,4,0:01.0,,J. Dudley enters the game for T. Warren,104,101
458,4,0:01.0,,J. Jackson enters the game for G. Monroe,104,101
459,4,0:01.0,B. Paul enters the game for D. Bertāns,,104,101
460,4,0:01.0,D. Murray enters the game for R. Gay,,104,101
461,4,0:00.0,,J. Dudley misses 3-pt jump shot from 23 ft,104,101
462,4,0:00.0,,Offensive rebound by Team,104,101
