,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,OKLAHOMA CITY_ACTION,CHARLOTTE_SCORE,OKLAHOMA CITY_SCORE
383,4,7:20.0,M. Kidd-Gilchrist enters the game for F. Kaminsky,,102,84
384,4,7:09.0,D. Howard makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,104,84
385,4,7:09.0,Shooting foul by R. Westbrook (drawn by D. Howard),,104,84
386,4,7:09.0,D. Howard makes free throw 1 of 1,,105,84
387,4,6:54.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by R. Westbrook),105,87
388,4,6:42.0,Turnover by M. Carter-Williams (bad pass),,105,87
389,4,6:42.0,,Oklahoma City full timeout,105,87
390,4,6:42.0,,C. Anthony enters the game for P. Patterson,105,87
391,4,6:42.0,K. Walker enters the game for D. Bacon,,105,87
392,4,6:42.0,J. Lamb enters the game for M. Carter-Williams,,105,87
393,4,6:30.0,,R. Westbrook misses 2-pt layup from 6 ft (block by D. Howard),105,87
394,4,6:26.0,,Offensive rebound by S. Adams,105,87
395,4,6:25.0,,S. Adams makes 2-pt layup from 1 ft,105,89
396,4,6:08.0,Turnover by K. Walker (bad pass; steal by P. George),,105,89
397,4,6:07.0,,P. George makes 2-pt dunk from 1 ft (assist by R. Felton),105,91
398,4,6:07.0,,Shooting foul by J. Lamb (drawn by P. George),105,91
399,4,6:07.0,,P. George makes free throw 1 of 1,105,92
400,4,5:41.0,Turnover by J. Lamb (lost ball; steal by R. Westbrook),,105,92
401,4,5:39.0,,R. Westbrook makes 2-pt dunk at rim (assist by C. Anthony),105,94
402,4,5:12.0,K. Walker makes 3-pt jump shot from 25 ft,,108,94
403,4,5:00.0,Offensive charge foul by R. Felton (drawn by K. Walker),,108,94
404,4,5:00.0,,Turnover by R. Felton (offensive foul),108,94
405,4,4:44.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by K. Walker),,110,94
406,4,4:20.0,,C. Anthony makes 2-pt layup at rim,110,96
407,4,3:54.0,J. Lamb misses 2-pt jump shot from 9 ft,,110,96
408,4,3:50.0,Offensive rebound by M. Williams,,110,96
409,4,3:38.0,D. Howard makes 2-pt hook shot from 7 ft,,112,96
410,4,3:29.0,,R. Westbrook makes 3-pt jump shot from 24 ft,112,99
411,4,2:59.0,J. Lamb misses 3-pt jump shot from 26 ft,,112,99
412,4,2:59.0,Offensive rebound by D. Howard,,112,99
413,4,2:49.0,D. Howard makes 2-pt hook shot from 7 ft,,114,99
414,4,2:36.0,,R. Felton misses 3-pt jump shot from 25 ft,114,99
415,4,2:33.0,Defensive rebound by M. Williams,,114,99
416,4,2:21.0,Turnover by K. Walker (bad pass),,114,99
417,4,2:21.0,Charlotte full timeout,,114,99
418,4,2:21.0,,J. Grant enters the game for R. Felton,114,99
419,4,2:10.0,,Personal foul by M. Kidd-Gilchrist (drawn by R. Westbrook),114,99
420,4,2:03.0,,R. Westbrook makes 2-pt layup from 1 ft,114,101
421,4,1:37.0,Turnover by Team (shot clock),,114,101
422,4,1:29.0,,J. Grant misses 3-pt jump shot from 22 ft,114,101
423,4,1:25.0,Defensive rebound by M. Williams,,114,101
424,4,1:05.0,D. Howard makes 2-pt jump shot from 12 ft,,116,101
425,4,0:54.0,,Turnover by R. Westbrook (bad pass; steal by M. Kidd-Gilchrist),116,101
426,4,0:49.0,Personal take foul by R. Westbrook (drawn by K. Walker),,116,101
427,4,0:49.0,,R. Felton enters the game for R. Westbrook,116,101
428,4,0:49.0,,J. Huestis enters the game for C. Anthony,116,101
429,4,0:49.0,,D. Johnson enters the game for S. Adams,116,101
430,4,0:49.0,,K. Singler enters the game for P. George,116,101
431,4,0:49.0,,T. Ferguson enters the game for J. Grant,116,101
432,4,0:36.0,K. Walker misses 2-pt jump shot from 19 ft,,116,101
433,4,0:33.0,,Defensive rebound by K. Singler,116,101
434,4,0:26.0,,T. Ferguson makes 2-pt jump shot from 20 ft (assist by R. Felton),116,103
435,4,0:02.0,Turnover by Team (shot clock),,116,103
