,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
388,4,7:53.0,Turnover by Team (shot clock),,81,76
389,4,7:36.0,,J. Johnson makes 2-pt jump shot from 8 ft,81,78
390,4,7:16.0,K. Walker makes 3-pt jump shot from 30 ft (assist by F. Kaminsky),,84,78
391,4,6:52.0,,T. Johnson misses 2-pt jump shot from 9 ft,84,78
392,4,6:50.0,Defensive rebound by F. Kaminsky,,84,78
393,4,6:41.0,Turnover by J. Lamb (bad pass; steal by J. Johnson),,84,78
394,4,6:39.0,,Personal foul by J. Lamb (drawn by J. Winslow),84,78
395,4,6:39.0,,Miami full timeout,84,78
396,4,6:39.0,,K. Olynyk enters the game for B. Adebayo,84,78
397,4,6:39.0,N. Batum enters the game for J. Lamb,,84,78
398,4,6:39.0,M. Kidd-Gilchrist enters the game for T. Graham,,84,78
399,4,6:27.0,,W. Ellington makes 2-pt layup from 1 ft (assist by K. Olynyk),84,80
400,4,6:11.0,K. Walker misses 2-pt jump shot from 15 ft,,84,80
401,4,6:07.0,,Defensive rebound by T. Johnson,84,80
402,4,5:53.0,,K. Olynyk makes 3-pt jump shot from 25 ft,84,83
403,4,5:23.0,F. Kaminsky makes 2-pt jump shot from 4 ft (assist by N. Batum),,86,83
404,4,5:09.0,,J. Johnson makes 2-pt layup from 1 ft (assist by K. Olynyk),86,85
405,4,4:56.0,K. Walker misses 2-pt jump shot from 7 ft (block by J. Winslow),,86,85
406,4,4:55.0,Offensive rebound by D. Howard,,86,85
407,4,4:53.0,Shooting foul by J. Johnson (drawn by D. Howard),,86,85
408,4,4:53.0,D. Howard makes free throw 1 of 2,,87,85
409,4,4:53.0,M. Williams enters the game for F. Kaminsky,,87,85
410,4,4:53.0,D. Howard makes free throw 2 of 2,,88,85
411,4,4:44.0,,K. Olynyk makes 2-pt dunk at rim (assist by J. Johnson),88,87
412,4,4:34.0,Turnover by N. Batum (traveling),,88,87
413,4,4:20.0,,W. Ellington misses 3-pt jump shot from 26 ft,88,87
414,4,4:17.0,Defensive rebound by K. Walker,,88,87
415,4,4:07.0,K. Walker misses 3-pt jump shot from 25 ft,,88,87
416,4,4:04.0,Offensive rebound by D. Howard,,88,87
417,4,4:02.0,K. Walker misses 3-pt jump shot from 25 ft,,88,87
418,4,3:59.0,Offensive rebound by N. Batum,,88,87
419,4,3:56.0,M. Williams misses 3-pt jump shot from 23 ft,,88,87
420,4,3:52.0,,Defensive rebound by J. Winslow,88,87
421,4,3:52.0,,Turnover by J. Johnson (bad pass),88,87
422,4,3:47.0,Charlotte full timeout,,88,87
423,4,3:47.0,,J. Richardson enters the game for T. Johnson,88,87
424,4,3:34.0,M. Williams makes 2-pt jump shot from 6 ft (assist by K. Walker),,90,87
425,4,3:10.0,,J. Winslow misses 3-pt jump shot from 25 ft,90,87
426,4,3:06.0,Defensive rebound by M. Kidd-Gilchrist,,90,87
427,4,3:06.0,Charlotte full timeout,,90,87
428,4,3:06.0,,B. Adebayo enters the game for K. Olynyk,90,87
429,4,2:53.0,K. Walker misses 3-pt jump shot from 25 ft,,90,87
430,4,2:50.0,,Defensive rebound by J. Johnson,90,87
431,4,2:37.0,,J. Richardson makes 2-pt layup from 1 ft,90,89
432,4,2:18.0,N. Batum misses 2-pt jump shot from 17 ft,,90,89
433,4,2:18.0,,Defensive rebound by B. Adebayo,90,89
434,4,2:04.0,,Turnover by W. Ellington (lost ball; steal by M. Kidd-Gilchrist),90,89
435,4,1:39.0,K. Walker misses 3-pt jump shot from 26 ft,,90,89
436,4,1:35.0,,Defensive rebound by B. Adebayo,90,89
437,4,1:21.0,,J. Richardson makes 2-pt layup from 2 ft (assist by W. Ellington),90,91
438,4,1:21.0,,Shooting foul by K. Walker (drawn by J. Richardson),90,91
439,4,1:21.0,,J. Richardson makes free throw 1 of 1,90,92
440,4,1:03.0,Turnover by N. Batum (bad pass; steal by J. Richardson),,90,92
441,4,0:46.0,,W. Ellington misses 3-pt jump shot from 25 ft,90,92
442,4,0:45.0,Defensive rebound by K. Walker,,90,92
443,4,0:45.0,Charlotte full timeout,,90,92
444,4,0:34.0,M. Williams misses 3-pt jump shot from 23 ft,,90,92
445,4,0:31.0,Offensive rebound by M. Kidd-Gilchrist,,90,92
446,4,0:30.0,Shooting foul by J. Winslow (drawn by K. Walker),,90,92
447,4,0:30.0,K. Walker makes free throw 1 of 2,,91,92
448,4,0:30.0,K. Walker misses free throw 2 of 2,,91,92
449,4,0:28.0,,Defensive rebound by J. Johnson,91,92
450,4,0:28.0,,Miami full timeout,91,92
451,4,0:28.0,,K. Olynyk enters the game for B. Adebayo,91,92
452,4,0:04.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Winslow),91,95
453,4,0:04.0,Charlotte full timeout,,91,95
454,4,0:04.0,,T. Johnson enters the game for W. Ellington,91,95
455,4,0:04.0,,B. Adebayo enters the game for K. Olynyk,91,95
456,4,0:04.0,F. Kaminsky enters the game for M. Williams,,91,95
457,4,0:00.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,91,95
458,4,0:00.0,Offensive rebound by Team,,91,95
