,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
369,4,7:45.0,Shooting foul by F. VanVleet (drawn by D. Russell),,95,94
370,4,7:45.0,D. Russell misses free throw 1 of 2,,95,94
371,4,7:45.0,Offensive rebound by Team,,95,94
372,4,7:45.0,D. Russell misses free throw 2 of 2,,95,94
373,4,7:43.0,,Defensive rebound by D. DeRozan,95,94
374,4,7:37.0,,Toronto full timeout,95,94
375,4,7:20.0,,S. Ibaka misses 2-pt jump shot from 11 ft,95,94
376,4,7:20.0,,Offensive rebound by Team,95,94
377,4,7:20.0,,Turnover by Team (shot clock),95,94
378,4,7:06.0,D. Russell makes 2-pt layup from 6 ft,,97,94
379,4,6:51.0,,Toronto full timeout,97,94
380,4,6:41.0,,D. DeRozan misses 3-pt jump shot from 26 ft,97,94
381,4,6:38.0,Defensive rebound by D. Russell,,97,94
382,4,6:17.0,C. LeVert misses 3-pt jump shot from 24 ft,,97,94
383,4,6:16.0,,Defensive rebound by Team,97,94
384,4,6:16.0,Loose ball foul by R. Hollis-Jefferson (drawn by P. Siakam),,97,94
385,4,6:03.0,,D. DeRozan misses 2-pt layup from 2 ft,97,94
386,4,6:00.0,Defensive rebound by D. Russell,,97,94
387,4,5:57.0,A. Crabbe misses 3-pt jump shot from 28 ft,,97,94
388,4,5:54.0,,Defensive rebound by K. Lowry,97,94
389,4,5:48.0,,S. Ibaka makes 2-pt hook shot from 2 ft (assist by K. Lowry),97,96
390,4,5:31.0,Shooting foul by D. DeRozan (drawn by J. Allen),,97,96
391,4,5:31.0,J. Allen makes free throw 1 of 2,,98,96
392,4,5:31.0,,J. Valančiūnas enters the game for P. Siakam,98,96
393,4,5:31.0,J. Allen makes free throw 2 of 2,,99,96
394,4,5:20.0,,Personal foul by C. LeVert (drawn by K. Lowry),99,96
395,4,5:20.0,,K. Lowry makes free throw 1 of 2,99,97
396,4,5:20.0,,K. Lowry makes free throw 2 of 2,99,98
397,4,4:59.0,D. Russell misses 2-pt jump shot from 8 ft,,99,98
398,4,4:57.0,,Defensive rebound by J. Valančiūnas,99,98
399,4,4:50.0,,Personal foul by C. LeVert (drawn by K. Lowry),99,98
400,4,4:50.0,,K. Lowry makes free throw 1 of 2,99,99
401,4,4:50.0,,K. Lowry makes free throw 2 of 2,99,100
402,4,4:30.0,C. LeVert misses 3-pt jump shot from 27 ft,,99,100
403,4,4:27.0,,Defensive rebound by K. Lowry,99,100
404,4,4:20.0,,K. Lowry misses 2-pt hook shot from 3 ft,99,100
405,4,4:20.0,Defensive rebound by Team,,99,100
406,4,4:20.0,Brooklyn full timeout,,99,100
407,4,4:20.0,D. Carroll enters the game for R. Hollis-Jefferson,,99,100
408,4,4:05.0,D. Russell misses 2-pt jump shot from 13 ft,,99,100
409,4,4:02.0,,Defensive rebound by K. Lowry,99,100
410,4,3:54.0,,D. DeRozan misses 2-pt jump shot from 16 ft,99,100
411,4,3:52.0,Defensive rebound by Team,,99,100
412,4,3:52.0,,Loose ball foul by J. Valančiūnas (drawn by J. Allen),99,100
413,4,3:52.0,J. Allen makes free throw 1 of 2,,100,100
414,4,3:52.0,J. Allen makes free throw 2 of 2,,101,100
415,4,3:33.0,,F. VanVleet makes 3-pt jump shot from 26 ft,101,103
416,4,3:14.0,D. Russell misses 2-pt layup from 3 ft,,101,103
417,4,3:09.0,Offensive rebound by J. Allen,,101,103
418,4,3:09.0,J. Allen misses 2-pt layup at rim,,101,103
419,4,3:09.0,,Defensive rebound by D. DeRozan,101,103
420,4,2:47.0,,K. Lowry makes 2-pt layup from 1 ft,101,105
421,4,2:28.0,A. Crabbe misses 2-pt jump shot from 14 ft,,101,105
422,4,2:25.0,,Defensive rebound by F. VanVleet,101,105
423,4,2:10.0,,Shooting foul by J. Allen (drawn by J. Valančiūnas),101,105
424,4,2:10.0,,J. Valančiūnas makes free throw 1 of 2,101,106
425,4,2:10.0,,J. Valančiūnas makes free throw 2 of 2,101,107
426,4,1:57.0,D. Russell makes 2-pt jump shot from 7 ft,,103,107
427,4,1:42.0,,D. DeRozan misses 2-pt layup from 6 ft (block by A. Crabbe),103,107
428,4,1:42.0,,Offensive rebound by Team,103,107
429,4,1:36.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),103,110
430,4,1:23.0,A. Crabbe makes 3-pt jump shot from 28 ft (assist by D. Russell),,106,110
431,4,1:07.0,,Turnover by D. DeRozan (lost ball; steal by C. LeVert),106,110
432,4,0:59.0,D. Russell misses 2-pt jump shot from 9 ft,,106,110
433,4,0:56.0,,Defensive rebound by K. Lowry,106,110
434,4,0:37.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by K. Lowry),106,112
435,4,0:37.0,Brooklyn full timeout,,106,112
436,4,0:37.0,D. Cunningham enters the game for J. Allen,,106,112
437,4,0:34.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. Russell),,109,112
438,4,0:31.0,,P. Siakam enters the game for J. Valančiūnas,109,112
439,4,0:31.0,,Turnover by J. Valančiūnas (bad pass),109,112
440,4,0:31.0,Turnover by Team (bad pass),,109,112
441,4,0:31.0,,Toronto full timeout,109,112
442,4,0:31.0,R. Hollis-Jefferson enters the game for D. Russell,,109,112
443,4,0:30.0,,Personal foul by C. LeVert (drawn by D. DeRozan),109,112
444,4,0:30.0,,D. DeRozan makes free throw 1 of 2,109,113
445,4,0:30.0,,D. DeRozan makes free throw 2 of 2,109,114
446,4,0:30.0,Brooklyn full timeout,,109,114
447,4,0:28.0,Personal foul by K. Lowry (drawn by D. Carroll),,109,114
448,4,0:28.0,D. Carroll misses free throw 1 of 2,,109,114
449,4,0:28.0,Offensive rebound by Team,,109,114
450,4,0:28.0,,J. Valančiūnas enters the game for P. Siakam,109,114
451,4,0:28.0,D. Carroll makes free throw 2 of 2,,110,114
452,4,0:28.0,Technical foul by D. Carroll,,110,114
453,4,0:28.0,,D. DeRozan misses free throw 1 of 1,110,114
454,4,0:28.0,,Offensive rebound by Team,110,114
455,4,0:28.0,,Toronto full timeout,110,114
456,4,0:28.0,,D. Wright enters the game for S. Ibaka,110,114
457,4,0:27.0,,Personal take foul by A. Crabbe (drawn by D. Wright),110,114
458,4,0:27.0,,D. Wright misses free throw 1 of 2,110,114
459,4,0:27.0,,Offensive rebound by Team,110,114
460,4,0:27.0,,P. Siakam enters the game for J. Valančiūnas,110,114
461,4,0:27.0,D. Russell enters the game for R. Hollis-Jefferson,,110,114
462,4,0:27.0,,D. Wright makes free throw 2 of 2,110,115
463,4,0:20.0,D. Russell makes 2-pt layup from 1 ft,,112,115
464,4,0:19.0,,Personal take foul by C. LeVert (drawn by D. DeRozan),112,115
465,4,0:19.0,,D. DeRozan makes free throw 1 of 2,112,116
466,4,0:19.0,,D. DeRozan misses free throw 2 of 2,112,116
467,4,0:19.0,Defensive rebound by D. Carroll,,112,116
468,4,0:07.0,C. LeVert misses 2-pt layup from 2 ft,,112,116
469,4,0:04.0,,Defensive rebound by K. Lowry,112,116
