,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
378,4,3:50.0,,O. Porter misses 3-pt jump shot from 25 ft,114,98
379,4,3:45.0,Defensive rebound by N. Batum,,114,98
380,4,3:32.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),,117,98
381,4,3:31.0,,Washington full timeout,117,98
382,4,3:31.0,,J. Meeks enters the game for B. Beal,117,98
383,4,3:31.0,,M. Scott enters the game for M. Morris,117,98
384,4,3:31.0,,C. McCullough enters the game for O. Porter,117,98
385,4,3:31.0,,T. Frazier enters the game for T. Satoranský,117,98
386,4,3:15.0,,K. Oubre misses 2-pt jump shot from 21 ft,117,98
387,4,3:14.0,,Offensive rebound by Team,117,98
388,4,3:09.0,,T. Frazier makes 2-pt jump shot from 20 ft,117,100
389,4,2:48.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),,120,100
390,4,2:37.0,,C. McCullough misses 3-pt jump shot from 25 ft,120,100
391,4,2:34.0,Defensive rebound by N. Batum,,120,100
392,4,2:17.0,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),,122,100
393,4,2:04.0,,J. Meeks misses 3-pt jump shot from 26 ft,122,100
394,4,2:00.0,Defensive rebound by K. Walker,,122,100
395,4,1:56.0,Charlotte full timeout,,122,100
396,4,1:56.0,W. Hernangómez enters the game for N. Batum,,122,100
397,4,1:56.0,M. Monk enters the game for M. Kidd-Gilchrist,,122,100
398,4,1:56.0,T. Graham enters the game for K. Walker,,122,100
399,4,1:56.0,D. Bacon enters the game for F. Kaminsky,,122,100
400,4,1:47.0,D. Bacon misses 2-pt layup from 1 ft,,122,100
401,4,1:46.0,Offensive rebound by D. Bacon,,122,100
402,4,1:45.0,D. Bacon misses 2-pt layup from 1 ft,,122,100
403,4,1:45.0,,Defensive rebound by T. Frazier,122,100
404,4,1:37.0,,C. McCullough misses 2-pt jump shot from 14 ft,122,100
405,4,1:34.0,Defensive rebound by C. Zeller,,122,100
406,4,1:30.0,D. Bacon misses 3-pt jump shot from 27 ft,,122,100
407,4,1:28.0,,Defensive rebound by C. McCullough,122,100
408,4,1:21.0,,Personal foul by T. Graham (drawn by C. McCullough),122,100
409,4,1:17.0,,T. Frazier makes 2-pt layup from 2 ft (assist by C. McCullough),122,102
410,4,1:03.0,Turnover by W. Hernangómez (traveling),,122,102
411,4,0:40.0,,K. Oubre misses 3-pt jump shot from 23 ft,122,102
412,4,0:38.0,Defensive rebound by Team,,122,102
413,4,0:27.0,C. Zeller misses 3-pt jump shot from 25 ft,,122,102
414,4,0:24.0,,Defensive rebound by Team,122,102
415,4,0:17.0,,J. Meeks makes 3-pt jump shot from 28 ft,122,105
