,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
384,4,5:41.0,,Personal foul by M. Kleber (drawn by P. Tucker),77,100
385,4,5:27.0,,C. Capela makes 2-pt hook shot from 5 ft (assist by L. Mbah a Moute),77,102
386,4,5:26.0,Dallas full timeout,,77,102
387,4,5:26.0,,T. Black enters the game for L. Mbah a Moute,77,102
388,4,5:26.0,,B. Brown enters the game for C. Capela,77,102
389,4,5:14.0,Shooting foul by Z. Qi (drawn by Y. Ferrell),,77,102
390,4,5:14.0,Y. Ferrell makes free throw 1 of 2,,78,102
391,4,5:14.0,Y. Ferrell makes free throw 2 of 2,,79,102
392,4,4:49.0,,B. Brown misses 3-pt jump shot from 27 ft,79,102
393,4,4:47.0,Defensive rebound by J. Withey,,79,102
394,4,4:29.0,Y. Ferrell makes 3-pt jump shot from 26 ft (assist by D. Powell),,82,102
395,4,4:10.0,,D. Jackson misses 3-pt jump shot from 25 ft,82,102
396,4,4:07.0,Defensive rebound by G. Clavell,,82,102
397,4,3:59.0,D. Powell misses 3-pt jump shot from 26 ft,,82,102
398,4,3:59.0,Offensive rebound by Team,,82,102
399,4,3:59.0,,Loose ball foul by T. Black (drawn by J. Withey),82,102
400,4,3:59.0,,T. Williams enters the game for P. Tucker,82,102
401,4,3:43.0,Y. Ferrell misses 2-pt jump shot from 11 ft,,82,102
402,4,3:40.0,,Defensive rebound by Z. Qi,82,102
403,4,3:26.0,,Turnover by D. Jackson (bad pass; steal by D. Powell),82,102
404,4,3:21.0,J. Withey makes 2-pt dunk at rim (assist by Y. Ferrell),,84,102
405,4,3:00.0,,T. Williams misses 3-pt jump shot from 25 ft,84,102
406,4,2:58.0,Defensive rebound by D. Powell,,84,102
407,4,2:54.0,Dallas full timeout,,84,102
408,4,2:41.0,Shooting foul by T. Black (drawn by Y. Ferrell),,84,102
409,4,2:41.0,Y. Ferrell makes free throw 1 of 2,,85,102
410,4,2:41.0,Y. Ferrell makes free throw 2 of 2,,86,102
411,4,2:24.0,,T. Williams makes 2-pt jump shot from 20 ft,86,104
412,4,2:08.0,G. Clavell misses 2-pt jump shot from 10 ft,,86,104
413,4,2:04.0,,Defensive rebound by T. Williams,86,104
414,4,1:59.0,,T. Williams misses 3-pt jump shot from 25 ft,86,104
415,4,1:56.0,,Offensive rebound by D. Jackson,86,104
416,4,1:49.0,,B. Brown makes 3-pt jump shot from 25 ft,86,107
417,4,1:38.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,86,107
418,4,1:34.0,,Defensive rebound by Z. Qi,86,107
419,4,1:24.0,,Turnover by B. Brown (bad pass; steal by M. Kleber),86,107
420,4,1:21.0,M. Kleber makes 2-pt layup from 1 ft,,88,107
421,4,1:21.0,Shooting foul by T. Williams (drawn by M. Kleber),,88,107
422,4,1:21.0,M. Kleber misses free throw 1 of 1,,88,107
423,4,1:19.0,,Defensive rebound by Z. Qi,88,107
424,4,0:59.0,,T. Williams misses 3-pt jump shot from 25 ft,88,107
425,4,0:57.0,,Offensive rebound by D. Jackson,88,107
426,4,0:57.0,,Turnover by Team (shot clock),88,107
427,4,0:41.0,M. Kleber misses 3-pt jump shot from 23 ft,,88,107
428,4,0:38.0,,Defensive rebound by D. Jackson,88,107
429,4,0:35.0,,B. Brown misses 3-pt jump shot from 24 ft,88,107
430,4,0:32.0,Defensive rebound by M. Kleber,,88,107
431,4,0:24.0,D. Powell makes 2-pt layup from 1 ft (assist by Y. Ferrell),,90,107
432,4,0:24.0,Shooting foul by T. Black (drawn by D. Powell),,90,107
433,4,0:24.0,D. Powell makes free throw 1 of 1,,91,107
434,4,0:00.0,,Turnover by Team (shot clock),91,107
