,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MINNESOTA_ACTION,WASHINGTON_SCORE,MINNESOTA_SCORE
387,4,0:25.0,O. Porter makes 2-pt jump shot from 21 ft (assist by B. Beal),,91,89
388,4,0:16.0,,A. Wiggins misses 2-pt jump shot from 22 ft,91,89
389,4,0:14.0,,Offensive rebound by J. Butler,91,89
390,4,0:12.0,,A. Wiggins misses 3-pt jump shot from 26 ft,91,89
391,4,0:09.0,,Offensive rebound by J. Butler,91,89
392,4,0:04.0,,Turnover by J. Butler (bad pass),91,89
393,4,0:04.0,J. Meeks enters the game for I. Mahinmi,,91,89
394,4,0:04.0,Washington full timeout,,91,89
395,4,0:03.0,Personal take foul by T. Jones (drawn by B. Beal),,91,89
396,4,0:02.0,Personal take foul by J. Butler (drawn by B. Beal),,91,89
397,4,0:02.0,B. Beal makes free throw 1 of 2,,92,89
398,4,0:02.0,B. Beal misses free throw 2 of 2,,92,89
399,4,0:00.0,,Defensive rebound by K. Towns,92,89
400,4,0:00.0,,K. Towns misses 3-pt jump shot from 71 ft,92,89
401,4,0:00.0,,Offensive rebound by Team,92,89
