,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
391,4,2:15.0,J. Grant makes 3-pt jump shot from 29 ft (assist by R. Lopez),,110,116
392,4,1:50.0,,L. James misses 3-pt jump shot from 25 ft,110,116
393,4,1:46.0,,Offensive rebound by J. Crowder,110,116
394,4,1:27.0,,K. Love misses 3-pt jump shot from 24 ft,110,116
395,4,1:22.0,,Offensive rebound by J. Smith,110,116
396,4,1:02.0,,L. James makes 2-pt layup at rim,110,118
397,4,1:02.0,Chicago full timeout,,110,118
398,4,1:02.0,,J. Green enters the game for K. Love,110,118
399,4,0:59.0,P. Zipser makes 2-pt layup from 1 ft (assist by J. Grant),,112,118
400,4,0:34.0,,L. James misses 2-pt jump shot from 6 ft,112,118
401,4,0:31.0,Defensive rebound by J. Grant,,112,118
402,4,0:27.0,J. Holiday misses 3-pt jump shot from 23 ft,,112,118
403,4,0:25.0,,Defensive rebound by J. Smith,112,118
404,4,0:25.0,,Personal foul by J. Grant (drawn by L. James),112,118
405,4,0:25.0,,L. James makes free throw 1 of 2,112,119
406,4,0:25.0,,L. James misses free throw 2 of 2,112,119
407,4,0:21.0,Defensive rebound by P. Zipser,,112,119
408,4,0:16.0,P. Zipser misses 2-pt jump shot from 5 ft,,112,119
409,4,0:11.0,,Defensive rebound by J. Smith,112,119
