,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
382,4,6:14.0,D. Augustin misses 3-pt jump shot from 25 ft,,75,86
383,4,6:12.0,Offensive rebound by Team,,75,86
384,4,6:12.0,,T. Snell enters the game for J. Terry,75,86
385,4,6:12.0,,K. Middleton enters the game for S. Muhammad,75,86
386,4,5:58.0,M. Hezonja makes 2-pt dunk at rim (assist by N. Vučević),,77,86
387,4,5:33.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),77,89
388,4,5:19.0,M. Hezonja misses 3-pt jump shot from 24 ft,,77,89
389,4,5:17.0,,Defensive rebound by E. Bledsoe,77,89
390,4,5:11.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,77,89
391,4,5:07.0,Defensive rebound by W. Iwundu,,77,89
392,4,5:03.0,W. Iwundu misses 2-pt layup from 2 ft,,77,89
393,4,5:00.0,,Defensive rebound by T. Zeller,77,89
394,4,4:55.0,,J. Parker misses 3-pt jump shot from 26 ft,77,89
395,4,4:54.0,,Offensive rebound by T. Zeller,77,89
396,4,4:54.0,,T. Zeller makes 2-pt layup at rim,77,91
397,4,4:54.0,Orlando full timeout,,77,91
398,4,4:54.0,,J. Henson enters the game for T. Zeller,77,91
399,4,4:32.0,Shooting foul by J. Henson (drawn by D. Augustin),,77,91
400,4,4:32.0,D. Augustin makes free throw 1 of 2,,78,91
401,4,4:32.0,D. Augustin misses free throw 2 of 2,,78,91
402,4,4:32.0,,Defensive rebound by E. Bledsoe,78,91
403,4,4:15.0,,Shooting foul by N. Vučević (drawn by T. Snell),78,91
404,4,4:15.0,,T. Snell misses free throw 1 of 2,78,91
405,4,4:15.0,,Offensive rebound by Team,78,91
406,4,4:15.0,,T. Snell makes free throw 2 of 2,78,92
407,4,4:05.0,Turnover by D. Augustin (bad pass; steal by J. Parker),,78,92
408,4,3:53.0,,J. Parker makes 2-pt dunk at rim (assist by J. Henson),78,94
409,4,3:33.0,N. Vučević misses 2-pt jump shot from 20 ft,,78,94
410,4,3:29.0,,Defensive rebound by E. Bledsoe,78,94
411,4,3:21.0,,J. Henson makes 2-pt dunk from 1 ft (assist by E. Bledsoe),78,96
412,4,3:05.0,M. Hezonja misses 2-pt layup from 3 ft,,78,96
413,4,3:03.0,,Defensive rebound by K. Middleton,78,96
414,4,3:01.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),78,98
415,4,3:01.0,Violation by W. Iwundu (def goaltending),,78,98
416,4,2:41.0,M. Hezonja makes 2-pt layup from 2 ft (assist by N. Vučević),,80,98
417,4,2:29.0,,K. Middleton misses 2-pt layup from 2 ft (block by N. Vučević),80,98
418,4,2:26.0,Defensive rebound by M. Hezonja,,80,98
419,4,2:23.0,A. Gordon makes 2-pt dunk from 1 ft (assist by D. Augustin),,82,98
420,4,2:07.0,,E. Bledsoe misses 2-pt jump shot at rim,82,98
421,4,2:07.0,,Offensive rebound by E. Bledsoe,82,98
422,4,2:07.0,,E. Bledsoe makes 2-pt layup at rim,82,100
423,4,2:07.0,Orlando full timeout,,82,100
424,4,2:07.0,,B. Jennings enters the game for E. Bledsoe,82,100
425,4,2:07.0,,S. Brown enters the game for J. Parker,82,100
426,4,2:07.0,,S. Muhammad enters the game for T. Snell,82,100
427,4,2:07.0,,T. Maker enters the game for K. Middleton,82,100
428,4,2:07.0,,D. Wilson enters the game for J. Henson,82,100
429,4,2:07.0,J. Artis enters the game for A. Gordon,,82,100
430,4,2:07.0,R. Purvis enters the game for N. Vučević,,82,100
431,4,2:07.0,K. Birch enters the game for D. Augustin,,82,100
432,4,1:55.0,M. Hezonja misses 3-pt jump shot from 28 ft,,82,100
433,4,1:53.0,,Defensive rebound by S. Brown,82,100
434,4,1:37.0,,S. Brown misses 2-pt jump shot from 10 ft,82,100
435,4,1:34.0,Defensive rebound by K. Birch,,82,100
436,4,1:16.0,Turnover by M. Hezonja (bad pass; steal by D. Wilson),,82,100
437,4,1:11.0,,B. Jennings misses 3-pt jump shot from 27 ft,82,100
438,4,1:11.0,,Offensive rebound by D. Wilson,82,100
439,4,1:06.0,,D. Wilson misses 2-pt layup at rim,82,100
440,4,1:05.0,Defensive rebound by K. Birch,,82,100
441,4,0:51.0,Shooting foul by D. Wilson (drawn by K. Birch),,82,100
442,4,0:51.0,K. Birch makes free throw 1 of 2,,83,100
443,4,0:51.0,K. Birch makes free throw 2 of 2,,84,100
444,4,0:39.0,,D. Wilson makes 2-pt layup from 1 ft (assist by B. Jennings),84,102
445,4,0:25.0,M. Hezonja misses 3-pt jump shot from 24 ft,,84,102
446,4,0:23.0,Offensive rebound by Team,,84,102
447,4,0:17.0,Shooting foul by D. Wilson (drawn by M. Hezonja),,84,102
448,4,0:17.0,M. Hezonja makes free throw 1 of 2,,85,102
449,4,0:17.0,M. Hezonja makes free throw 2 of 2,,86,102
