,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
379,4,0:53.0,,Offensive rebound by K. Olynyk,104,107
380,4,0:39.0,,K. Olynyk makes 2-pt layup at rim (assist by G. Dragić),104,109
381,4,0:39.0,Detroit full timeout,,104,109
382,4,0:30.0,A. Bradley misses 3-pt jump shot from 27 ft,,104,109
383,4,0:29.0,,Defensive rebound by Team,104,109
384,4,0:24.0,,Personal foul by A. Bradley (drawn by T. Johnson),104,109
385,4,0:24.0,,Miami full timeout,104,109
386,4,0:23.0,,Personal foul by T. Harris (drawn by J. Richardson),104,109
387,4,0:23.0,,J. Richardson makes free throw 1 of 2,104,110
388,4,0:23.0,,J. Richardson makes free throw 2 of 2,104,111
389,4,0:15.0,T. Harris misses 3-pt jump shot from 22 ft,,104,111
390,4,0:10.0,,Defensive rebound by W. Ellington,104,111
