,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
383,4,3:23.0,,Turnover by K. Middleton (out of bounds lost ball),90,83
384,4,2:58.0,K. Irving misses 2-pt jump shot from 15 ft,,90,83
385,4,2:56.0,,Defensive rebound by J. Henson,90,83
386,4,2:52.0,,T. Snell misses 3-pt jump shot from 24 ft,90,83
387,4,2:48.0,Defensive rebound by A. Horford,,90,83
388,4,2:29.0,K. Irving misses 3-pt jump shot from 26 ft,,90,83
389,4,2:25.0,Offensive rebound by J. Brown,,90,83
390,4,2:05.0,K. Irving makes 2-pt layup from 2 ft (assist by A. Horford),,92,83
391,4,2:05.0,,Milwaukee full timeout,92,83
392,4,1:59.0,,Personal foul by A. Baynes (drawn by J. Henson),92,83
393,4,1:55.0,,Turnover by K. Middleton (out of bounds lost ball),92,83
394,4,1:39.0,A. Baynes makes 2-pt dunk at rim (assist by M. Smart),,94,83
395,4,1:28.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by M. Brogdon),94,86
396,4,1:08.0,Personal foul by K. Middleton (drawn by J. Brown),,94,86
397,4,0:54.0,Personal foul by G. Antetokounmpo (drawn by M. Smart),,94,86
398,4,0:54.0,M. Smart makes free throw 1 of 2,,95,86
399,4,0:54.0,S. Ojeleye enters the game for A. Baynes,,95,86
400,4,0:54.0,M. Smart makes free throw 2 of 2,,96,86
401,4,0:44.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by M. Brogdon),96,89
402,4,0:28.0,M. Smart misses 2-pt jump shot from 20 ft,,96,89
403,4,0:25.0,,Defensive rebound by G. Antetokounmpo,96,89
404,4,0:21.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,96,89
405,4,0:21.0,Defensive rebound by J. Brown,,96,89
