,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
380,4,3:06.0,,B. Bogdanović enters the game for B. Hield,94,95
381,4,3:00.0,,Turnover by B. Bogdanović (lost ball; steal by K. Anderson),94,95
382,4,2:42.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by K. Anderson),,97,95
383,4,2:27.0,,Shooting foul by D. Bertāns (drawn by W. Cauley-Stein),97,95
384,4,2:27.0,,W. Cauley-Stein makes free throw 1 of 2,97,96
385,4,2:27.0,,W. Cauley-Stein misses free throw 2 of 2,97,96
386,4,2:24.0,Defensive rebound by K. Anderson,,97,96
387,4,2:12.0,P. Mills misses 3-pt jump shot from 25 ft,,97,96
388,4,2:04.0,Offensive rebound by L. Aldridge,,97,96
389,4,2:04.0,L. Aldridge makes 2-pt dunk at rim,,99,96
390,4,2:01.0,,Turnover by D. Fox (out of bounds lost ball),99,96
391,4,1:48.0,L. Aldridge makes 2-pt layup from 7 ft,,101,96
392,4,1:48.0,Shooting foul by Z. Randolph (drawn by L. Aldridge),,101,96
393,4,1:48.0,L. Aldridge makes free throw 1 of 1,,102,96
394,4,1:34.0,,Z. Randolph makes 2-pt jump shot from 2 ft (assist by D. Fox),102,98
395,4,1:34.0,Violation by D. Bertāns (def goaltending),,102,98
396,4,1:22.0,Personal foul by B. Bogdanović (drawn by L. Aldridge),,102,98
397,4,1:22.0,L. Aldridge misses free throw 1 of 2,,102,98
398,4,1:22.0,Offensive rebound by Team,,102,98
399,4,1:22.0,L. Aldridge makes free throw 2 of 2,,103,98
400,4,1:16.0,,Turnover by D. Fox (out of bounds lost ball),103,98
401,4,1:03.0,B. Forbes misses 2-pt jump shot from 15 ft,,103,98
402,4,0:56.0,,Defensive rebound by G. Temple,103,98
403,4,0:50.0,,G. Temple misses 3-pt jump shot from 24 ft,103,98
404,4,0:45.0,Defensive rebound by K. Anderson,,103,98
405,4,0:28.0,K. Anderson makes 2-pt jump shot from 6 ft,,105,98
406,4,0:22.0,,Turnover by D. Fox (lost ball; steal by P. Mills),105,98
407,4,0:20.0,P. Mills makes 2-pt layup from 1 ft,,107,98
408,4,0:13.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Bogdanović),107,100
