,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
381,4,3:26.0,,Personal foul by G. Temple (drawn by J. Harden),81,87
382,4,3:12.0,,P. Tucker makes 2-pt layup from 2 ft (assist by J. Harden),81,89
383,4,3:05.0,Sacramento full timeout,,81,89
384,4,2:57.0,J. Jackson misses 3-pt jump shot from 25 ft,,81,89
385,4,2:54.0,,Defensive rebound by P. Tucker,81,89
386,4,2:35.0,,L. Mbah a Moute misses 3-pt jump shot from 23 ft,81,89
387,4,2:31.0,Defensive rebound by W. Cauley-Stein,,81,89
388,4,2:23.0,D. Fox misses 2-pt jump shot from 10 ft,,81,89
389,4,2:20.0,,Defensive rebound by P. Tucker,81,89
390,4,1:57.0,,P. Tucker makes 2-pt jump shot from 19 ft,81,91
391,4,1:53.0,Turnover by D. Fox (bad pass; steal by J. Harden),,81,91
392,4,1:48.0,,Turnover by J. Johnson (bad pass),81,91
393,4,1:38.0,D. Fox makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,83,91
394,4,1:38.0,,Violation by C. Capela (def goaltending),83,91
395,4,1:16.0,,J. Harden makes 3-pt jump shot from 26 ft,83,94
396,4,1:05.0,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Fox),,86,94
397,4,0:42.0,,J. Harden misses 3-pt jump shot from 27 ft,86,94
398,4,0:38.0,Defensive rebound by W. Cauley-Stein,,86,94
399,4,0:34.0,Personal foul by C. Capela (drawn by D. Fox),,86,94
400,4,0:34.0,B. Hield enters the game for D. Fox,,86,94
401,4,0:30.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,88,94
402,4,0:30.0,,Houston full timeout,88,94
403,4,0:29.0,,Personal take foul by J. Jackson (drawn by P. Tucker),88,94
404,4,0:29.0,,R. Anderson enters the game for C. Capela,88,94
405,4,0:28.0,,Personal take foul by B. Bogdanović (drawn by J. Johnson),88,94
406,4,0:28.0,,J. Johnson makes free throw 1 of 2,88,95
407,4,0:28.0,,C. Capela enters the game for R. Anderson,88,95
408,4,0:28.0,,J. Johnson makes free throw 2 of 2,88,96
409,4,0:28.0,Sacramento full timeout,,88,96
410,4,0:24.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by W. Cauley-Stein),,91,96
411,4,0:22.0,,Personal take foul by B. Hield (drawn by J. Johnson),91,96
412,4,0:22.0,,J. Johnson makes free throw 1 of 2,91,97
413,4,0:22.0,,J. Johnson makes free throw 2 of 2,91,98
414,4,0:14.0,B. Bogdanović misses 2-pt layup from 2 ft,,91,98
415,4,0:12.0,,Defensive rebound by J. Harden,91,98
416,4,0:10.0,,Personal take foul by B. Hield (drawn by J. Harden),91,98
417,4,0:10.0,,J. Harden makes free throw 1 of 2,91,99
418,4,0:10.0,,J. Harden makes free throw 2 of 2,91,100
419,4,0:02.0,B. Hield misses 3-pt jump shot from 24 ft (block by P. Tucker),,91,100
420,4,0:01.0,,Defensive rebound by P. Tucker,91,100
