,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
391,4,4:55.0,,C. Williams enters the game for S. Thornwell,93,101
392,4,4:44.0,,Turnover by B. Griffin (lost ball; steal by J. Martin),93,101
393,4,4:41.0,J. Martin makes 2-pt dunk from 2 ft,,95,101
394,4,4:23.0,,L. Williams misses 2-pt jump shot from 6 ft,95,101
395,4,4:20.0,Defensive rebound by W. Selden,,95,101
396,4,4:16.0,Shooting foul by D. Jordan (drawn by T. Evans),,95,101
397,4,4:16.0,T. Evans misses free throw 1 of 2,,95,101
398,4,4:16.0,Offensive rebound by Team,,95,101
399,4,4:16.0,T. Evans makes free throw 2 of 2,,96,101
400,4,4:00.0,,Turnover by C. Williams (bad pass; steal by J. Martin),96,101
401,4,3:48.0,W. Selden misses 3-pt jump shot from 22 ft,,96,101
402,4,3:45.0,,Defensive rebound by B. Griffin,96,101
403,4,3:35.0,,Personal foul by M. Chalmers (drawn by L. Williams),96,101
404,4,3:35.0,,L. Williams makes free throw 1 of 2,96,102
405,4,3:35.0,,L. Williams makes free throw 2 of 2,96,103
406,4,3:17.0,T. Evans misses 3-pt jump shot from 25 ft,,96,103
407,4,3:14.0,Offensive rebound by J. Martin,,96,103
408,4,3:06.0,M. Gasol makes 2-pt dunk from 1 ft (assist by W. Selden),,98,103
409,4,3:06.0,,LA Clippers full timeout,98,103
410,4,2:51.0,,Offensive foul by C. Williams (drawn by W. Selden),98,103
411,4,2:51.0,,Turnover by C. Williams (offensive foul),98,103
412,4,2:38.0,Shooting foul by M. Teodosić (drawn by W. Selden),,98,103
413,4,2:38.0,W. Selden misses free throw 1 of 2,,98,103
414,4,2:38.0,Offensive rebound by Team,,98,103
415,4,2:38.0,W. Selden makes free throw 2 of 2,,99,103
416,4,2:18.0,,L. Williams misses 2-pt jump shot from 1 ft,99,103
417,4,2:13.0,,Offensive rebound by L. Williams,99,103
418,4,2:13.0,,L. Williams misses 2-pt layup at rim,99,103
419,4,2:12.0,Defensive rebound by J. Martin,,99,103
420,4,2:04.0,W. Selden makes 2-pt layup from 2 ft,,101,103
421,4,1:47.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by L. Williams),101,106
422,4,1:31.0,T. Evans makes 2-pt layup from 3 ft,,103,106
423,4,1:10.0,,B. Griffin makes 2-pt layup from 1 ft (assist by L. Williams),103,108
424,4,1:10.0,Memphis full timeout,,103,108
425,4,1:02.0,M. Gasol misses 3-pt jump shot from 25 ft,,103,108
426,4,0:58.0,,Defensive rebound by L. Williams,103,108
427,4,0:39.0,,B. Griffin misses 3-pt jump shot from 26 ft,103,108
428,4,0:37.0,Defensive rebound by Team,,103,108
429,4,0:37.0,Memphis full timeout,,103,108
430,4,0:37.0,,S. Dekker enters the game for M. Teodosić,103,108
431,4,0:37.0,,S. Thornwell enters the game for L. Williams,103,108
432,4,0:32.0,M. Chalmers misses 3-pt jump shot from 24 ft,,103,108
433,4,0:31.0,,Defensive rebound by D. Jordan,103,108
434,4,0:31.0,,LA Clippers full timeout,103,108
435,4,0:31.0,,L. Williams enters the game for S. Dekker,103,108
436,4,0:31.0,,M. Teodosić enters the game for S. Thornwell,103,108
437,4,0:28.0,,Personal take foul by J. Martin (drawn by C. Williams),103,108
438,4,0:28.0,,C. Williams misses free throw 1 of 2,103,108
439,4,0:28.0,,Offensive rebound by Team,103,108
440,4,0:28.0,,C. Williams makes free throw 2 of 2,103,109
441,4,0:23.0,J. Martin misses 3-pt jump shot from 26 ft,,103,109
442,4,0:21.0,,Defensive rebound by M. Teodosić,103,109
443,4,0:21.0,,Personal take foul by M. Chalmers (drawn by M. Teodosić),103,109
444,4,0:21.0,,M. Teodosić makes free throw 1 of 2,103,110
445,4,0:21.0,,M. Teodosić makes free throw 2 of 2,103,111
446,4,0:17.0,Personal foul by C. Williams (drawn by T. Evans),,103,111
447,4,0:17.0,T. Evans misses free throw 1 of 2,,103,111
448,4,0:17.0,Offensive rebound by Team,,103,111
449,4,0:17.0,T. Evans misses free throw 2 of 2,,103,111
450,4,0:15.0,Offensive rebound by W. Selden,,103,111
451,4,0:15.0,W. Selden makes 2-pt layup from 1 ft,,105,111
452,4,0:12.0,,Personal take foul by M. Gasol (drawn by L. Williams),105,111
453,4,0:12.0,,L. Williams makes free throw 1 of 2,105,112
454,4,0:12.0,,J. Evans enters the game for M. Teodosić,105,112
455,4,0:12.0,D. Davis enters the game for T. Evans,,105,112
456,4,0:12.0,K. Simmons enters the game for M. Gasol,,105,112
457,4,0:12.0,,L. Williams makes free throw 2 of 2,105,113
458,4,0:06.0,M. Chalmers misses 3-pt jump shot from 27 ft,,105,113
459,4,0:03.0,,Defensive rebound by D. Jordan,105,113
