,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
382,4,3:46.0,D. Lillard misses 2-pt jump shot from 9 ft,,73,78
383,4,3:42.0,Offensive rebound by E. Davis,,73,78
384,4,3:39.0,Turnover by E. Davis (bad pass; steal by K. Koufos),,73,78
385,4,3:39.0,,Turnover by G. Hill (bad pass; steal by D. Lillard),73,78
386,4,3:39.0,,Loose ball foul by G. Hill (drawn by D. Lillard),73,78
387,4,3:39.0,Portland full timeout,,73,78
388,4,3:31.0,D. Lillard misses 3-pt jump shot from 26 ft,,73,78
389,4,3:28.0,,Defensive rebound by W. Cauley-Stein,73,78
390,4,3:08.0,,G. Hill misses 3-pt jump shot from 24 ft,73,78
391,4,3:04.0,Defensive rebound by J. Nurkić,,73,78
392,4,2:56.0,J. Nurkić misses 2-pt jump shot from 23 ft,,73,78
393,4,2:56.0,Offensive rebound by S. Napier,,73,78
394,4,2:48.0,S. Napier misses 3-pt jump shot from 25 ft,,73,78
395,4,2:45.0,,Defensive rebound by G. Temple,73,78
396,4,2:34.0,,D. Fox misses 2-pt jump shot from 10 ft,73,78
397,4,2:24.0,,Offensive rebound by W. Cauley-Stein,73,78
398,4,2:24.0,,W. Cauley-Stein makes 2-pt layup at rim,73,80
399,4,2:20.0,Personal foul by K. Koufos (drawn by D. Lillard),,73,80
400,4,2:20.0,D. Lillard makes free throw 1 of 2,,74,80
401,4,2:20.0,D. Lillard makes free throw 2 of 2,,75,80
402,4,2:09.0,,Shooting foul by S. Napier (drawn by D. Fox),75,80
403,4,2:09.0,,D. Fox makes free throw 1 of 2,75,81
404,4,2:09.0,,D. Fox misses free throw 2 of 2,75,81
405,4,2:06.0,Defensive rebound by C. McCollum,,75,81
406,4,1:55.0,S. Napier makes 3-pt jump shot from 23 ft (assist by C. McCollum),,78,81
407,4,1:39.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,78,81
408,4,1:35.0,,Offensive rebound by G. Hill,78,81
409,4,1:19.0,,K. Koufos makes 2-pt layup from 2 ft (assist by G. Temple),78,83
410,4,1:19.0,,Shooting foul by J. Nurkić (drawn by K. Koufos),78,83
411,4,1:19.0,,K. Koufos misses free throw 1 of 1,78,83
412,4,1:19.0,Defensive rebound by Team,,78,83
413,4,1:11.0,Shooting foul by G. Temple (drawn by C. McCollum),,78,83
414,4,1:11.0,C. McCollum makes free throw 1 of 2,,79,83
415,4,1:11.0,C. McCollum makes free throw 2 of 2,,80,83
416,4,0:47.0,,D. Fox makes 2-pt jump shot from 20 ft (assist by K. Koufos),80,85
417,4,0:32.0,D. Lillard makes 2-pt layup from 4 ft,,82,85
418,4,0:14.0,,G. Hill misses 2-pt jump shot from 13 ft,82,85
419,4,0:09.0,Defensive rebound by S. Napier,,82,85
420,4,0:06.0,D. Lillard misses 3-pt jump shot from 28 ft,,82,85
421,4,0:03.0,,Defensive rebound by W. Cauley-Stein,82,85
422,4,0:03.0,,Personal foul by C. McCollum (drawn by W. Cauley-Stein),82,85
423,4,0:03.0,,W. Cauley-Stein misses free throw 1 of 2,82,85
424,4,0:03.0,,Offensive rebound by Team,82,85
425,4,0:03.0,,W. Cauley-Stein makes free throw 2 of 2,82,86
426,4,0:03.0,Portland full timeout,,82,86
427,4,0:03.0,E. Turner enters the game for S. Napier,,82,86
428,4,0:03.0,P. Connaughton enters the game for E. Davis,,82,86
429,4,0:01.0,D. Lillard misses 3-pt jump shot from 27 ft,,82,86
430,4,0:01.0,Offensive rebound by P. Connaughton,,82,86
